"fur","name"
"http://dbpedia.org/resource/Sky_lantern","Sky lantern"
"http://dbpedia.org/resource/Slide_away_bed","Slide away bed"
"http://dbpedia.org/resource/Sofa_bed","Sofa bed"
"http://dbpedia.org/resource/Solomon_Carpet","Solomon Carpet"
"http://dbpedia.org/resource/Sonja_Gaudet","Sonja Gaudet"
"http://dbpedia.org/resource/Doña_María_de_Aragón_Altarpiece","Doña María de Aragón Altarpiece"
"http://dbpedia.org/resource/Dragon_Throne","Dragon Throne"
"http://dbpedia.org/resource/Draw_sheet","Draw sheet"
"http://dbpedia.org/resource/Drawer","Drawer"
"http://dbpedia.org/resource/Drawer_pull","Drawer pull"
"http://dbpedia.org/resource/Gwiazda_Polski","Gwiazda Polski"
"http://dbpedia.org/resource/Halkett_boat","Halkett boat"
"http://dbpedia.org/resource/Hammock","Hammock"
"http://dbpedia.org/resource/Headboard_(furniture)","Headboard (furniture)"
"http://dbpedia.org/resource/Holy_Trinity_(Masaccio)","Holy Trinity (Masaccio)"
"http://dbpedia.org/resource/Hopper_balloon","Hopper balloon"
"http://dbpedia.org/resource/Pucci_Altarpiece","Pucci Altarpiece"
"http://dbpedia.org/resource/Feltex_Carpets","Feltex Carpets"
"http://dbpedia.org/resource/Fiesole_Altarpiece","Fiesole Altarpiece"
"http://dbpedia.org/resource/Gossip_bench","Gossip bench"
"http://dbpedia.org/resource/Gothic_altarpiece_of_Santes_Creus","Gothic altarpiece of Santes Creus"
"http://dbpedia.org/resource/Grabow_Altarpiece","Grabow Altarpiece"
"http://dbpedia.org/resource/Pikolin","Pikolin"
"http://dbpedia.org/resource/Project_Moby_Dick","Project Moby Dick"
"http://dbpedia.org/resource/The_Twenty-One_Balloons","The Twenty-One Balloons"
"http://dbpedia.org/resource/Throne_of_Maximian","Throne of Maximian"
"http://dbpedia.org/resource/Hypersonic_Inflatable_Aerodynamic_Decelerator","Hypersonic Inflatable Aerodynamic Decelerator"
"http://dbpedia.org/resource/Sky_anchor","Sky anchor"
"http://dbpedia.org/resource/Virgin_of_the_Angels","Virgin of the Angels"
"http://dbpedia.org/resource/Petate","Petate"
"http://dbpedia.org/resource/Toddler_bed","Toddler bed"
"http://dbpedia.org/resource/World_View_Enterprises","World View Enterprises"
"http://dbpedia.org/resource/Kamifūsen","Kamifūsen"
"http://dbpedia.org/resource/Kimbolton_Cabinet","Kimbolton Cabinet"
"http://dbpedia.org/resource/Rozière_balloon","Rozière balloon"
"http://dbpedia.org/resource/Madonna_and_Child_Enthroned_with_Saints_(Raphael)","Madonna and Child Enthroned with Saints (Raphael)"
"http://dbpedia.org/resource/Madonna_and_Child_with_Saint_George","Madonna and Child with Saint George"
"http://dbpedia.org/resource/Medicine_cabinet","Medicine cabinet"
"http://dbpedia.org/resource/Mestre_Altarpiece","Mestre Altarpiece"
"http://dbpedia.org/resource/Saint_Stephen_Triptych","Saint Stephen Triptych"
"http://dbpedia.org/resource/Antonio_Citterio","Antonio Citterio"
"http://dbpedia.org/resource/Bevilacqua-Lazise_Altarpiece","Bevilacqua-Lazise Altarpiece"
"http://dbpedia.org/resource/Bhavani_Jamakkalam","Bhavani Jamakkalam"
"http://dbpedia.org/resource/Camp_bed","Camp bed"
"http://dbpedia.org/resource/Canigiani_Holy_Family_(Raphael)","Canigiani Holy Family (Raphael)"
"http://dbpedia.org/resource/Canopy_bed","Canopy bed"
"http://dbpedia.org/resource/Orazio_Fagone","Orazio Fagone"
"http://dbpedia.org/resource/Paolo_Andreani","Paolo Andreani"
"http://dbpedia.org/resource/Parakev_Arsenov","Parakev Arsenov"
"http://dbpedia.org/resource/Virgin_Balloon_Flights","Virgin Balloon Flights"
"http://dbpedia.org/resource/Vishwa_Bandhu_Gupta","Vishwa Bandhu Gupta"
"http://dbpedia.org/resource/Wakako_Tsuchida","Wakako Tsuchida"
"http://dbpedia.org/resource/Exercise_ball","Exercise ball"
"http://dbpedia.org/resource/Last_Supper_(Rubens)","Last Supper (Rubens)"
"http://dbpedia.org/resource/Maharaja_Ranjit_Singh's_throne","Maharaja Ranjit Singh's throne"
"http://dbpedia.org/resource/San_Cassiano_Altarpiece","San Cassiano Altarpiece"
"http://dbpedia.org/resource/Prince's_Stone","Prince's Stone"
"http://dbpedia.org/resource/San_Pietro_Martire_Triptych","San Pietro Martire Triptych"
"http://dbpedia.org/resource/Ora_Anlen","Ora Anlen"
"http://dbpedia.org/resource/Packraft","Packraft"
"http://dbpedia.org/resource/Sansepolcro_Altarpiece","Sansepolcro Altarpiece"
"http://dbpedia.org/resource/Jules_Wabbes","Jules Wabbes"
"http://dbpedia.org/resource/Marco_Piva","Marco Piva"
"http://dbpedia.org/resource/Silver_Throne","Silver Throne"
"http://dbpedia.org/resource/School_of_Ballooning","School of Ballooning"
"http://dbpedia.org/resource/Arcevia_Altarpiece","Arcevia Altarpiece"
"http://dbpedia.org/resource/Asolo_Altarpiece","Asolo Altarpiece"
"http://dbpedia.org/resource/Associated_Weavers","Associated Weavers"
"http://dbpedia.org/resource/Assumption_of_the_Virgin_(Cerasi_Chapel)","Assumption of the Virgin (Cerasi Chapel)"
"http://dbpedia.org/resource/Assumption_of_the_Virgin_(El_Greco)","Assumption of the Virgin (El Greco)"
"http://dbpedia.org/resource/Assumption_of_the_Virgin_(Perugino)","Assumption of the Virgin (Perugino)"
"http://dbpedia.org/resource/Assumption_of_the_Virgin_(Titian)","Assumption of the Virgin (Titian)"
"http://dbpedia.org/resource/Assumption_of_the_Virgin_Mary_(Rubens)","Assumption of the Virgin Mary (Rubens)"
"http://dbpedia.org/resource/Attila's_Throne","Attila's Throne"
"http://dbpedia.org/resource/LCRS","LCRS"
"http://dbpedia.org/resource/Saint_Paul_(Masaccio)","Saint Paul (Masaccio)"
"http://dbpedia.org/resource/Racchabanda","Racchabanda"
"http://dbpedia.org/resource/Tezi_Altarpiece","Tezi Altarpiece"
"http://dbpedia.org/resource/Load_securing","Load securing"
"http://dbpedia.org/resource/The_Virgin_of_Charity_(El_Greco)","The Virgin of Charity (El Greco)"
"http://dbpedia.org/resource/Ram-air_parachute","Ram-air parachute"
"http://dbpedia.org/resource/Rope_bed","Rope bed"
"http://dbpedia.org/resource/Ross_&_Co._Dublin_Cabinet_Makers","Ross & Co. Dublin Cabinet Makers"
"http://dbpedia.org/resource/Roverella_Altarpiece","Roverella Altarpiece"
"http://dbpedia.org/resource/Thornham_Parva_Retable","Thornham Parva Retable"
"http://dbpedia.org/resource/Throne_of_Dagobert","Throne of Dagobert"
"http://dbpedia.org/resource/Alessandri_Altarpiece","Alessandri Altarpiece"
"http://dbpedia.org/resource/Ann_Jessop","Ann Jessop"
"http://dbpedia.org/resource/Girl_with_Balloon","Girl with Balloon"
"http://dbpedia.org/resource/Gozzi_Altarpiece","Gozzi Altarpiece"
"http://dbpedia.org/resource/Great_Bed_of_Ware","Great Bed of Ware"
"http://dbpedia.org/resource/Axminster_Carpets","Axminster Carpets"
"http://dbpedia.org/resource/BBC_One_'Balloon'_idents","BBC One 'Balloon' idents"
"http://dbpedia.org/resource/Ina_Forrest","Ina Forrest"
"http://dbpedia.org/resource/Intercession_Altarpiece","Intercession Altarpiece"
"http://dbpedia.org/resource/Irises_screen","Irises screen"
"http://dbpedia.org/resource/Irworobongdo","Irworobongdo"
"http://dbpedia.org/resource/Nilavilakku","Nilavilakku"
"http://dbpedia.org/resource/Virgin_and_Child_with_Saints_(van_der_Weyden)","Virgin and Child with Saints (van der Weyden)"
"http://dbpedia.org/resource/Water_ball","Water ball"
"http://dbpedia.org/resource/Vertiko","Vertiko"
"http://dbpedia.org/resource/Operation_High_Dive","Operation High Dive"
"http://dbpedia.org/resource/Radiator_cabinet","Radiator cabinet"
"http://dbpedia.org/resource/Mattress_pad","Mattress pad"
"http://dbpedia.org/resource/Space_diving","Space diving"
"http://dbpedia.org/resource/Martín_de_Soria","Martín de Soria"
"http://dbpedia.org/resource/Sankheda_furniture","Sankheda furniture"
"http://dbpedia.org/resource/Sant'Agostino_Altarpiece","Sant'Agostino Altarpiece"
"http://dbpedia.org/resource/Tapchan","Tapchan"
"http://dbpedia.org/resource/Wind_God_and_Thunder_God_(Kōrin)","Wind God and Thunder God (Kōrin)"
"http://dbpedia.org/resource/Villamagna_Altarpiece","Villamagna Altarpiece"
"http://dbpedia.org/resource/Karen_Blachford","Karen Blachford"
"http://dbpedia.org/resource/Katie_Harnock","Katie Harnock"
"http://dbpedia.org/resource/Kay_McShane","Kay McShane"
"http://dbpedia.org/resource/Kazu_Hatanaka","Kazu Hatanaka"
"http://dbpedia.org/resource/Kendra_Ohama","Kendra Ohama"
"http://dbpedia.org/resource/Berlin_scientific_balloon_flights","Berlin scientific balloon flights"
"http://dbpedia.org/resource/Maude_Jacques","Maude Jacques"
"http://dbpedia.org/resource/Mebelkart","Mebelkart"
"http://dbpedia.org/resource/Melanie_Hawtin","Melanie Hawtin"
"http://dbpedia.org/resource/Merton_Field","Merton Field"
"http://dbpedia.org/resource/Michal_Escapa","Michal Escapa"
"http://dbpedia.org/resource/Michelle_Stilwell","Michelle Stilwell"
"http://dbpedia.org/resource/Mike_Whitehead_(wheelchair_rugby)","Mike Whitehead (wheelchair rugby)"
"http://dbpedia.org/resource/Modern_Gothic_cabinet","Modern Gothic cabinet"
"http://dbpedia.org/resource/Paul_Hankar","Paul Hankar"
"http://dbpedia.org/resource/Pavel_Savov","Pavel Savov"
"http://dbpedia.org/resource/Peacock_Throne","Peacock Throne"
"http://dbpedia.org/resource/Pearl_Carpet_of_Baroda","Pearl Carpet of Baroda"
"http://dbpedia.org/resource/Personal_flotation_device","Personal flotation device"
"http://dbpedia.org/resource/Tai_Ping_Carpets","Tai Ping Carpets"
"http://dbpedia.org/resource/Taiwan_Balloons_Museum","Taiwan Balloons Museum"
"http://dbpedia.org/resource/Tamara_Steeves","Tamara Steeves"
"http://dbpedia.org/resource/Tansu","Tansu"
"http://dbpedia.org/resource/Tara_Feser","Tara Feser"
"http://dbpedia.org/resource/Throne_of_Princess_Sitamun","Throne of Princess Sitamun"
"http://dbpedia.org/resource/Law_label","Law label"
"http://dbpedia.org/resource/Mobile_Rocket_Base","Mobile Rocket Base"
"http://dbpedia.org/resource/Karlsruhe_Passion","Karlsruhe Passion"
"http://dbpedia.org/resource/Kashmiri_rug","Kashmiri rug"
"http://dbpedia.org/resource/Kate_Duncan_(furniture_maker)","Kate Duncan (furniture maker)"
"http://dbpedia.org/resource/Kevin_Breen","Kevin Breen"
"http://dbpedia.org/resource/Khes","Khes"
"http://dbpedia.org/resource/Kick_space","Kick space"
"http://dbpedia.org/resource/RAF_Balloon_Command","RAF Balloon Command"
"http://dbpedia.org/resource/Santa_Cristina_al_Tiverone_Altarpiece","Santa Cristina al Tiverone Altarpiece"
"http://dbpedia.org/resource/Porto_San_Giorgio_Altarpiece","Porto San Giorgio Altarpiece"
"http://dbpedia.org/resource/Nachiarkoil_lamp","Nachiarkoil lamp"
"http://dbpedia.org/resource/Self-making_bed","Self-making bed"
"http://dbpedia.org/resource/Two_Eagles_Balloon","Two Eagles Balloon"
"http://dbpedia.org/resource/Paul_van_Winkel","Paul van Winkel"
"http://dbpedia.org/resource/Spartali_&_Co","Spartali & Co"
"http://dbpedia.org/resource/Joggling_board","Joggling board"
"http://dbpedia.org/resource/Joseph_Jeffery","Joseph Jeffery"
"http://dbpedia.org/resource/The_Miraculous_Draft_of_Fishes_(Witz)","The Miraculous Draft of Fishes (Witz)"
"http://dbpedia.org/resource/Kefermarkt_altarpiece","Kefermarkt altarpiece"
"http://dbpedia.org/resource/List_of_Oval_Office_desks","List of Oval Office desks"
"http://dbpedia.org/resource/Naderi_Throne","Naderi Throne"
"http://dbpedia.org/resource/Possum-skin_cloak","Possum-skin cloak"
"http://dbpedia.org/resource/Sleigh_bed","Sleigh bed"
"http://dbpedia.org/resource/Massacre_of_the_Innocents_(Moretto)","Massacre of the Innocents (Moretto)"
"http://dbpedia.org/resource/National_Balloon_Museum","National Balloon Museum"
"http://dbpedia.org/resource/Navalgund_durrie","Navalgund durrie"
"http://dbpedia.org/resource/Triptych_with_Virgin_and_Child,_saints_and_donors_by_the_Master_of_Delft","Triptych with Virgin and Child, saints and donors by the Master of Delft"
"http://dbpedia.org/resource/Tsubaki_Chinzan","Tsubaki Chinzan"
"http://dbpedia.org/resource/Salvation_Triptych","Salvation Triptych"
"http://dbpedia.org/resource/Santa_Maria_dei_Fossi_Altarpiece","Santa Maria dei Fossi Altarpiece"
"http://dbpedia.org/resource/Santo_Domingo_el_Antiguo_Altarpiece","Santo Domingo el Antiguo Altarpiece"
"http://dbpedia.org/resource/Shōrin-zu_byōbu","Shōrin-zu byōbu"
"http://dbpedia.org/resource/Joiners'_Guild_Altarpiece","Joiners' Guild Altarpiece"
"http://dbpedia.org/resource/LCRL","LCRL"
"http://dbpedia.org/resource/Leicester_balloon_riot","Leicester balloon riot"
"http://dbpedia.org/resource/Murphy_bed","Murphy bed"
"http://dbpedia.org/resource/Santa_Lucia_de'_Magnoli_Altarpiece","Santa Lucia de' Magnoli Altarpiece"
"http://dbpedia.org/resource/The_Inspiration_of_Saint_Matthew","The Inspiration of Saint Matthew"
"http://dbpedia.org/resource/Society_for_the_Promotion_of_Aeronautics_(Germany)","Society for the Promotion of Aeronautics (Germany)"
"http://dbpedia.org/resource/ULYZ","ULYZ"
"http://dbpedia.org/resource/Serravalle_Altarpiece","Serravalle Altarpiece"
"http://dbpedia.org/resource/Spedalingo_Altarpiece","Spedalingo Altarpiece"
"http://dbpedia.org/resource/Puchner´s_Ark","Puchner´s Ark"
"http://dbpedia.org/resource/Osvaldo_Borsani","Osvaldo Borsani"
"http://dbpedia.org/resource/Paolo_Buffa","Paolo Buffa"
"http://dbpedia.org/resource/Saint_George_on_Horseback","Saint George on Horseback"
"http://dbpedia.org/resource/Saint_Hubert_Altarpiece","Saint Hubert Altarpiece"
"http://dbpedia.org/resource/Saint_Peter_Martyr_Altarpiece","Saint Peter Martyr Altarpiece"
"http://dbpedia.org/resource/Silentnight","Silentnight"
"http://dbpedia.org/resource/Pieter_De_Bruyne","Pieter De Bruyne"
"http://dbpedia.org/resource/Portable_hyperbaric_bag","Portable hyperbaric bag"
"http://dbpedia.org/resource/Bodil_Kjær","Bodil Kjær"
"http://dbpedia.org/resource/Molen_De_Dikkert","Molen De Dikkert"
"http://dbpedia.org/resource/Muller_(restaurant)","Muller (restaurant)"
"http://dbpedia.org/resource/Wayne_Broeren","Wayne Broeren"
"http://dbpedia.org/resource/Wilgenplas","Wilgenplas"
"http://dbpedia.org/resource/Aksel_Bender_Madsen","Aksel Bender Madsen"
"http://dbpedia.org/resource/Emily_Hoskins","Emily Hoskins"
"http://dbpedia.org/resource/Emma_Bengtsson","Emma Bengtsson"
"http://dbpedia.org/resource/Emmanuel_Renaut","Emmanuel Renaut"
"http://dbpedia.org/resource/Enda_McEvoy","Enda McEvoy"
"http://dbpedia.org/resource/Englebert_(tyre_manufacturer)","Englebert (tyre manufacturer)"
"http://dbpedia.org/resource/Eric_Ziebold","Eric Ziebold"
"http://dbpedia.org/resource/Erik_Bagger","Erik Bagger"
"http://dbpedia.org/resource/Eugénie_Brazier","Eugénie Brazier"
"http://dbpedia.org/resource/Evelyn_van_Leeuwen","Evelyn van Leeuwen"
"http://dbpedia.org/resource/Michel_Guérard","Michel Guérard"
"http://dbpedia.org/resource/Patrik_Jaros","Patrik Jaros"
"http://dbpedia.org/resource/Hans_Peter_Matthiae","Hans Peter Matthiae"
"http://dbpedia.org/resource/&moshik","&moshik"
"http://dbpedia.org/resource/'t_Brouwerskolkje","'t Brouwerskolkje"
"http://dbpedia.org/resource/'t_Fornuis","'t Fornuis"
"http://dbpedia.org/resource/'t_Ganzenest","'t Ganzenest"
"http://dbpedia.org/resource/'t_Koetshuis","'t Koetshuis"
"http://dbpedia.org/resource/'t_Misverstant","'t Misverstant"
"http://dbpedia.org/resource/'t_Nonnetje","'t Nonnetje"
"http://dbpedia.org/resource/'t_Schulten_Hues","'t Schulten Hues"
"http://dbpedia.org/resource/'t_Veerhuis","'t Veerhuis"
"http://dbpedia.org/resource/'t_Vlasbloemeken","'t Vlasbloemeken"
"http://dbpedia.org/resource/2014_IWRF_World_Championship","2014 IWRF World Championship"
"http://dbpedia.org/resource/Alain_Chapel","Alain Chapel"
"http://dbpedia.org/resource/Alain_Ducasse","Alain Ducasse"
"http://dbpedia.org/resource/Alain_Roux","Alain Roux"
"http://dbpedia.org/resource/Alan_Yau","Alan Yau"
"http://dbpedia.org/resource/Albert_Roux","Albert Roux"
"http://dbpedia.org/resource/Alessandro_Stratta","Alessandro Stratta"
"http://dbpedia.org/resource/Alexis_Gauthier","Alexis Gauthier"
"http://dbpedia.org/resource/Alfons_Schuhbeck","Alfons Schuhbeck"
"http://dbpedia.org/resource/Alison_Mosely","Alison Mosely"
"http://dbpedia.org/resource/Atul_Kochhar","Atul Kochhar"
"http://dbpedia.org/resource/Au_Coin_des_Bons_Enfants","Au Coin des Bons Enfants"
"http://dbpedia.org/resource/Auberge_(restaurant)","Auberge (restaurant)"
"http://dbpedia.org/resource/Auberge_De_Kieviet","Auberge De Kieviet"
"http://dbpedia.org/resource/Auberge_la_Provence","Auberge la Provence"
"http://dbpedia.org/resource/Auguste_(restaurant)","Auguste (restaurant)"
"http://dbpedia.org/resource/Avant-Garde_van_Groeninge","Avant-Garde van Groeninge"
"http://dbpedia.org/resource/Dominique_Crenn","Dominique Crenn"
"http://dbpedia.org/resource/Donna_Ritchie","Donna Ritchie"
"http://dbpedia.org/resource/Duinrand","Duinrand"
"http://dbpedia.org/resource/Duurstede_(restaurant)","Duurstede (restaurant)"
"http://dbpedia.org/resource/Dylan_McGrath","Dylan McGrath"
"http://dbpedia.org/resource/Cees_Helder","Cees Helder"
"http://dbpedia.org/resource/Posthoorn","Posthoorn"
"http://dbpedia.org/resource/Poul_Henningsen","Poul Henningsen"
"http://dbpedia.org/resource/Poul_Kjærholm","Poul Kjærholm"
"http://dbpedia.org/resource/Prinses_Juliana","Prinses Juliana"
"http://dbpedia.org/resource/Claire_Vallée","Claire Vallée"
"http://dbpedia.org/resource/Clara_Adams","Clara Adams"
"http://dbpedia.org/resource/Sandy_Blythe","Sandy Blythe"
"http://dbpedia.org/resource/Santi_Santamaria","Santi Santamaria"
"http://dbpedia.org/resource/Sarah_Grueneberg","Sarah Grueneberg"
"http://dbpedia.org/resource/Saskia_Pronk","Saskia Pronk"
"http://dbpedia.org/resource/Sat_Bains","Sat Bains"
"http://dbpedia.org/resource/Saul_Welger","Saul Welger"
"http://dbpedia.org/resource/Savelberg","Savelberg"
"http://dbpedia.org/resource/Schathoes_Verhildersum","Schathoes Verhildersum"
"http://dbpedia.org/resource/Schuddebeurs_(restaurant)","Schuddebeurs (restaurant)"
"http://dbpedia.org/resource/Seiji_Yamamoto","Seiji Yamamoto"
"http://dbpedia.org/resource/Seinpost","Seinpost"
"http://dbpedia.org/resource/Consular_diptych","Consular diptych"
"http://dbpedia.org/resource/Cormac_Rowe","Cormac Rowe"
"http://dbpedia.org/resource/Édouard_Loubet","Édouard Loubet"
"http://dbpedia.org/resource/Éric_Briffard","Éric Briffard"
"http://dbpedia.org/resource/Éric_Pras","Éric Pras"
"http://dbpedia.org/resource/Éric_Ripert","Éric Ripert"
"http://dbpedia.org/resource/Jakob_Jørgensen","Jakob Jørgensen"
"http://dbpedia.org/resource/Eneko_Azurmendi","Eneko Azurmendi"
"http://dbpedia.org/resource/Galton_Blackiston","Galton Blackiston"
"http://dbpedia.org/resource/The_Bell_Jar","The Bell Jar"
"http://dbpedia.org/resource/The_Book_of_Daniel_(novel)","The Book of Daniel (novel)"
"http://dbpedia.org/resource/Eglantine_Table","Eglantine Table"
