"bird","name"
"http://dbpedia.org/resource/Spotted_palm_thrush","Spotted palm thrush"
"http://dbpedia.org/resource/Spotted_piculet","Spotted piculet"
"http://dbpedia.org/resource/Spotted_quail-thrush","Spotted quail-thrush"
"http://dbpedia.org/resource/Spotted_rail","Spotted rail"
"http://dbpedia.org/resource/Spotted_sandgrouse","Spotted sandgrouse"
"http://dbpedia.org/resource/Spotted_wood_kingfisher","Spotted wood kingfisher"
"http://dbpedia.org/resource/Spotted_woodcreeper","Spotted woodcreeper"
"http://dbpedia.org/resource/Spreo","Spreo"
"http://dbpedia.org/resource/Squamate_antbird","Squamate antbird"
"http://dbpedia.org/resource/Square-tailed_saw-wing","Square-tailed saw-wing"
"http://dbpedia.org/resource/Squatter_pigeon","Squatter pigeon"
"http://dbpedia.org/resource/Star-throated_antwren","Star-throated antwren"
"http://dbpedia.org/resource/Steel-blue_whydah","Steel-blue whydah"
"http://dbpedia.org/resource/Steere's_liocichla","Steere's liocichla"
"http://dbpedia.org/resource/Stout-billed_cinclodes","Stout-billed cinclodes"
"http://dbpedia.org/resource/Strange-tailed_tyrant","Strange-tailed tyrant"
"http://dbpedia.org/resource/Straw-tailed_whydah","Straw-tailed whydah"
"http://dbpedia.org/resource/Streak-breasted_bulbul","Streak-breasted bulbul"
"http://dbpedia.org/resource/Streak-breasted_woodpecker","Streak-breasted woodpecker"
"http://dbpedia.org/resource/Streak-crowned_antvireo","Streak-crowned antvireo"
"http://dbpedia.org/resource/Streamer-tailed_tyrant","Streamer-tailed tyrant"
"http://dbpedia.org/resource/Stresemann's_bristlefront","Stresemann's bristlefront"
"http://dbpedia.org/resource/Striated_antbird","Striated antbird"
"http://dbpedia.org/resource/Striated_babbler","Striated babbler"
"http://dbpedia.org/resource/Striated_softtail","Striated softtail"
"http://dbpedia.org/resource/Striated_thornbill","Striated thornbill"
"http://dbpedia.org/resource/Striated_wren-babbler","Striated wren-babbler"
"http://dbpedia.org/resource/Striolated_tit-spinetail","Striolated tit-spinetail"
"http://dbpedia.org/resource/Stripe-backed_antbird","Stripe-backed antbird"
"http://dbpedia.org/resource/Stripe-backed_bittern","Stripe-backed bittern"
"http://dbpedia.org/resource/Stripe-chested_antwren","Stripe-chested antwren"
"http://dbpedia.org/resource/Stripe-crowned_spinetail","Stripe-crowned spinetail"
"http://dbpedia.org/resource/Stripe-necked_tody-tyrant","Stripe-necked tody-tyrant"
"http://dbpedia.org/resource/Stripe-throated_yuhina","Stripe-throated yuhina"
"http://dbpedia.org/resource/Striped_flowerpecker","Striped flowerpecker"
"http://dbpedia.org/resource/Striped_laughingthrush","Striped laughingthrush"
"http://dbpedia.org/resource/Striped_woodcreeper","Striped woodcreeper"
"http://dbpedia.org/resource/Strong-billed_honeyeater","Strong-billed honeyeater"
"http://dbpedia.org/resource/Subtropical_doradito","Subtropical doradito"
"http://dbpedia.org/resource/Sula_jungle_flycatcher","Sula jungle flycatcher"
"http://dbpedia.org/resource/Sulawesi_blue_flycatcher","Sulawesi blue flycatcher"
"http://dbpedia.org/resource/Sulawesi_dwarf_kingfisher","Sulawesi dwarf kingfisher"
"http://dbpedia.org/resource/Sulawesi_masked_owl","Sulawesi masked owl"
"http://dbpedia.org/resource/Sulphur-bellied_bulbul","Sulphur-bellied bulbul"
"http://dbpedia.org/resource/Sulphur-billed_nuthatch","Sulphur-billed nuthatch"
"http://dbpedia.org/resource/Sulu_hornbill","Sulu hornbill"
"http://dbpedia.org/resource/Sulu_pygmy_woodpecker","Sulu pygmy woodpecker"
"http://dbpedia.org/resource/Sumatran_babbler","Sumatran babbler"
"http://dbpedia.org/resource/Sumatran_cochoa","Sumatran cochoa"
"http://dbpedia.org/resource/Sumatran_drongo","Sumatran drongo"
"http://dbpedia.org/resource/Sumatran_frogmouth","Sumatran frogmouth"
"http://dbpedia.org/resource/Sumatran_green_pigeon","Sumatran green pigeon"
"http://dbpedia.org/resource/Sumatran_leafbird","Sumatran leafbird"
"http://dbpedia.org/resource/Sumatran_treepie","Sumatran treepie"
"http://dbpedia.org/resource/Sumatran_trogon","Sumatran trogon"
"http://dbpedia.org/resource/Sumba_boobook","Sumba boobook"
"http://dbpedia.org/resource/Sumba_brown_flycatcher","Sumba brown flycatcher"
"http://dbpedia.org/resource/Sumba_buttonquail","Sumba buttonquail"
"http://dbpedia.org/resource/Sumba_flycatcher","Sumba flycatcher"
"http://dbpedia.org/resource/Sumba_green_pigeon","Sumba green pigeon"
"http://dbpedia.org/resource/Sumba_myzomela","Sumba myzomela"
"http://dbpedia.org/resource/Sunda_blue_flycatcher","Sunda blue flycatcher"
"http://dbpedia.org/resource/Sunda_collared_dove","Sunda collared dove"
"http://dbpedia.org/resource/Sunda_forktail","Sunda forktail"
"http://dbpedia.org/resource/Sunda_frogmouth","Sunda frogmouth"
"http://dbpedia.org/resource/Sunda_laughingthrush","Sunda laughingthrush"
"http://dbpedia.org/resource/Sunda_minivet","Sunda minivet"
"http://dbpedia.org/resource/Swamp_boubou","Swamp boubou"
"http://dbpedia.org/resource/Swamp_palm_bulbul","Swamp palm bulbul"
"http://dbpedia.org/resource/Swinhoe's_minivet","Swinhoe's minivet"
"http://dbpedia.org/resource/Swynnerton's_robin","Swynnerton's robin"
"http://dbpedia.org/resource/São_Francisco_sparrow","São Francisco sparrow"
"http://dbpedia.org/resource/São_Tomé_oriole","São Tomé oriole"
"http://dbpedia.org/resource/São_Tomé_paradise_flycatcher","São Tomé paradise flycatcher"
"http://dbpedia.org/resource/São_Tomé_prinia","São Tomé prinia"
"http://dbpedia.org/resource/Tacarcuna_tapaculo","Tacarcuna tapaculo"
"http://dbpedia.org/resource/Tagula_butcherbird","Tagula butcherbird"
"http://dbpedia.org/resource/Tahiti_crake","Tahiti crake"
"http://dbpedia.org/resource/Taiwan_whistling_thrush","Taiwan whistling thrush"
"http://dbpedia.org/resource/Talaud_kingfisher","Talaud kingfisher"
"http://dbpedia.org/resource/Tana_River_cisticola","Tana River cisticola"
"http://dbpedia.org/resource/Tarsiger","Tarsiger"
"http://dbpedia.org/resource/Tasmanian_scrubwren","Tasmanian scrubwren"
"http://dbpedia.org/resource/Tawny-bellied_seedeater","Tawny-bellied seedeater"
"http://dbpedia.org/resource/Tawny-browed_owl","Tawny-browed owl"
"http://dbpedia.org/resource/Tawny-crowned_greenlet","Tawny-crowned greenlet"
"http://dbpedia.org/resource/Tawny-headed_swallow","Tawny-headed swallow"
"http://dbpedia.org/resource/Tawny-throated_dotterel","Tawny-throated dotterel"
"http://dbpedia.org/resource/Teardrop_white-eye","Teardrop white-eye"
"http://dbpedia.org/resource/Temminck's_babbler","Temminck's babbler"
"http://dbpedia.org/resource/Temminck's_seedeater","Temminck's seedeater"
"http://dbpedia.org/resource/Terrestrial_brownbul","Terrestrial brownbul"
"http://dbpedia.org/resource/Thick-billed_grasswren","Thick-billed grasswren"
"http://dbpedia.org/resource/Thick-billed_heleia","Thick-billed heleia"
"http://dbpedia.org/resource/Thick-billed_seed_finch","Thick-billed seed finch"
"http://dbpedia.org/resource/Three-banded_courser","Three-banded courser"
"http://dbpedia.org/resource/Three-toed_jacamar","Three-toed jacamar"
"http://dbpedia.org/resource/Tigrisoma","Tigrisoma"
"http://dbpedia.org/resource/Timberline_wren","Timberline wren"
"http://dbpedia.org/resource/Timor_blue_flycatcher","Timor blue flycatcher"
"http://dbpedia.org/resource/Timor_oriole","Timor oriole"
"http://dbpedia.org/resource/Tit_hylia","Tit hylia"
"http://dbpedia.org/resource/Tocuyo_sparrow","Tocuyo sparrow"
"http://dbpedia.org/resource/Tody_motmot","Tody motmot"
"http://dbpedia.org/resource/Togo_paradise_whydah","Togo paradise whydah"
"http://dbpedia.org/resource/Tongan_ground_dove","Tongan ground dove"
"http://dbpedia.org/resource/Torotoroka_scops_owl","Torotoroka scops owl"
"http://dbpedia.org/resource/Torresian_imperial_pigeon","Torresian imperial pigeon"
"http://dbpedia.org/resource/Touit","Touit"
"http://dbpedia.org/resource/Toxostoma","Toxostoma"
"http://dbpedia.org/resource/Tregellasia","Tregellasia"
"http://dbpedia.org/resource/Trilling_tapaculo","Trilling tapaculo"
"http://dbpedia.org/resource/Tristram's_storm_petrel","Tristram's storm petrel"
"http://dbpedia.org/resource/Trochocercus","Trochocercus"
"http://dbpedia.org/resource/Tropical_screech_owl","Tropical screech owl"
"http://dbpedia.org/resource/Tschudi's_tapaculo","Tschudi's tapaculo"
"http://dbpedia.org/resource/Tucumán_amazon","Tucumán amazon"
"http://dbpedia.org/resource/Tui_parakeet","Tui parakeet"
"http://dbpedia.org/resource/Turati's_boubou","Turati's boubou"
"http://dbpedia.org/resource/Turquoise_flycatcher","Turquoise flycatcher"
"http://dbpedia.org/resource/Tylas_vanga","Tylas vanga"
"http://dbpedia.org/resource/Tympanuchus","Tympanuchus"
"http://dbpedia.org/resource/Uhehe_fiscal","Uhehe fiscal"
"http://dbpedia.org/resource/Ultramarine_kingfisher","Ultramarine kingfisher"
"http://dbpedia.org/resource/Unicolored_antwren","Unicolored antwren"
"http://dbpedia.org/resource/Unicolored_tapaculo","Unicolored tapaculo"
"http://dbpedia.org/resource/Unicolored_thrush","Unicolored thrush"
"http://dbpedia.org/resource/Uniform_woodcreeper","Uniform woodcreeper"
"http://dbpedia.org/resource/Uraeginthus","Uraeginthus"
"http://dbpedia.org/resource/Usambara_akalat","Usambara akalat"
"http://dbpedia.org/resource/Usambara_eagle-owl","Usambara eagle-owl"
"http://dbpedia.org/resource/Usambara_weaver","Usambara weaver"
"http://dbpedia.org/resource/Ussher's_flycatcher","Ussher's flycatcher"
"http://dbpedia.org/resource/Variable_antshrike","Variable antshrike"
"http://dbpedia.org/resource/Variable_oystercatcher","Variable oystercatcher"
"http://dbpedia.org/resource/Varied_lorikeet","Varied lorikeet"
"http://dbpedia.org/resource/Variegated_flycatcher","Variegated flycatcher"
"http://dbpedia.org/resource/Varzea_piculet","Varzea piculet"
"http://dbpedia.org/resource/Velvety_black_tyrant","Velvety black tyrant"
"http://dbpedia.org/resource/Venezuelan_flowerpiercer","Venezuelan flowerpiercer"
"http://dbpedia.org/resource/Venezuelan_tyrannulet","Venezuelan tyrannulet"
"http://dbpedia.org/resource/Vinaceous-breasted_amazon","Vinaceous-breasted amazon"
"http://dbpedia.org/resource/Vinous-throated_parrotbill","Vinous-throated parrotbill"
"http://dbpedia.org/resource/Violaceous_quail-dove","Violaceous quail-dove"
"http://dbpedia.org/resource/Violet-necked_lory","Violet-necked lory"
"http://dbpedia.org/resource/Visayan_broadbill","Visayan broadbill"
"http://dbpedia.org/resource/Vogelkop_melidectes","Vogelkop melidectes"
"http://dbpedia.org/resource/Vogelkop_scrubwren","Vogelkop scrubwren"
"http://dbpedia.org/resource/Vogelkop_whistler","Vogelkop whistler"
"http://dbpedia.org/resource/Wallacean_cuckooshrike","Wallacean cuckooshrike"
"http://dbpedia.org/resource/Wallacean_drongo","Wallacean drongo"
"http://dbpedia.org/resource/Wallacean_whistler","Wallacean whistler"
"http://dbpedia.org/resource/Warbling_doradito","Warbling doradito"
"http://dbpedia.org/resource/Ward's_flycatcher","Ward's flycatcher"
"http://dbpedia.org/resource/Wattled_broadbill","Wattled broadbill"
"http://dbpedia.org/resource/Wedge-tailed_grass_finch","Wedge-tailed grass finch"
"http://dbpedia.org/resource/Wedge-tailed_green_pigeon","Wedge-tailed green pigeon"
"http://dbpedia.org/resource/West_African_batis","West African batis"
"http://dbpedia.org/resource/West_Indian_woodpecker","West Indian woodpecker"
"http://dbpedia.org/resource/Western_bearded_greenbul","Western bearded greenbul"
"http://dbpedia.org/resource/Western_bowerbird","Western bowerbird"
"http://dbpedia.org/resource/Western_oriole","Western oriole"
"http://dbpedia.org/resource/Western_wattled_cuckooshrike","Western wattled cuckooshrike"
"http://dbpedia.org/resource/Whiskered_flowerpecker","Whiskered flowerpecker"
"http://dbpedia.org/resource/Whiskered_pitta","Whiskered pitta"
"http://dbpedia.org/resource/Whiskered_yuhina","Whiskered yuhina"
"http://dbpedia.org/resource/White-banded_mockingbird","White-banded mockingbird"
"http://dbpedia.org/resource/White-barred_piculet","White-barred piculet"
"http://dbpedia.org/resource/White-bellied_cinclodes","White-bellied cinclodes"
"http://dbpedia.org/resource/White-bellied_cuckooshrike","White-bellied cuckooshrike"
"http://dbpedia.org/resource/White-bellied_erpornis","White-bellied erpornis"
"http://dbpedia.org/resource/White-bellied_redstart","White-bellied redstart"
"http://dbpedia.org/resource/White-bellied_robin-chat","White-bellied robin-chat"
"http://dbpedia.org/resource/White-bellied_seedeater","White-bellied seedeater"
"http://dbpedia.org/resource/White-bellied_seedsnipe","White-bellied seedsnipe"
"http://dbpedia.org/resource/White-bellied_storm_petrel","White-bellied storm petrel"
"http://dbpedia.org/resource/White-bellied_wren","White-bellied wren"
"http://dbpedia.org/resource/White-bibbed_antbird","White-bibbed antbird"
"http://dbpedia.org/resource/White-bibbed_babbler","White-bibbed babbler"
"http://dbpedia.org/resource/White-bibbed_swallow","White-bibbed swallow"
"http://dbpedia.org/resource/White-breasted_antbird","White-breasted antbird"
"http://dbpedia.org/resource/White-breasted_tapaculo","White-breasted tapaculo"
"http://dbpedia.org/resource/White-breasted_whistler","White-breasted whistler"
"http://dbpedia.org/resource/White-browed_antpitta","White-browed antpitta"
"http://dbpedia.org/resource/White-browed_crake","White-browed crake"
"http://dbpedia.org/resource/White-browed_owl","White-browed owl"
"http://dbpedia.org/resource/White-browed_robin","White-browed robin"
"http://dbpedia.org/resource/White-browed_robin-chat","White-browed robin-chat"
"http://dbpedia.org/resource/White-browed_shama","White-browed shama"
"http://dbpedia.org/resource/White-browed_shortwing","White-browed shortwing"
"http://dbpedia.org/resource/White-browed_tapaculo","White-browed tapaculo"
"http://dbpedia.org/resource/White-browed_tit","White-browed tit"
"http://dbpedia.org/resource/White-capped_redstart","White-capped redstart"
"http://dbpedia.org/resource/White-cheeked_tern","White-cheeked tern"
"http://dbpedia.org/resource/White-chested_puffbird","White-chested puffbird"
"http://dbpedia.org/resource/White-chested_tinkerbird","White-chested tinkerbird"
"http://dbpedia.org/resource/White-chinned_prinia","White-chinned prinia"
"http://dbpedia.org/resource/White-collared_blackbird","White-collared blackbird"
"http://dbpedia.org/resource/White-collared_foliage-gleaner","White-collared foliage-gleaner"
"http://dbpedia.org/resource/White-collared_monarch","White-collared monarch"
"http://dbpedia.org/resource/White-crowned_forktail","White-crowned forktail"
"http://dbpedia.org/resource/White-crowned_robin-chat","White-crowned robin-chat"
"http://dbpedia.org/resource/White-crowned_starling","White-crowned starling"
"http://dbpedia.org/resource/White-crowned_tapaculo","White-crowned tapaculo"
"http://dbpedia.org/resource/White-eared_monarch","White-eared monarch"
"http://dbpedia.org/resource/White-eared_puffbird","White-eared puffbird"
"http://dbpedia.org/resource/White-eared_solitaire","White-eared solitaire"
"http://dbpedia.org/resource/White-edged_oriole","White-edged oriole"
"http://dbpedia.org/resource/White-eyed_attila","White-eyed attila"
"http://dbpedia.org/resource/White-fronted_black_chat","White-fronted black chat"
"http://dbpedia.org/resource/White-fronted_ground_dove","White-fronted ground dove"
"http://dbpedia.org/resource/White-fronted_tit","White-fronted tit"
"http://dbpedia.org/resource/White-fronted_wattle-eye","White-fronted wattle-eye"
"http://dbpedia.org/resource/White-gaped_honeyeater","White-gaped honeyeater"
"http://dbpedia.org/resource/White-headed_fruit_dove","White-headed fruit dove"
"http://dbpedia.org/resource/White-headed_mousebird","White-headed mousebird"
"http://dbpedia.org/resource/White-headed_robin-chat","White-headed robin-chat"
"http://dbpedia.org/resource/White-headed_vanga","White-headed vanga"
"http://dbpedia.org/resource/White-lined_honeyeater","White-lined honeyeater"
"http://dbpedia.org/resource/White-lored_oriole","White-lored oriole"
"http://dbpedia.org/resource/White-mantled_kingfisher","White-mantled kingfisher"
"http://dbpedia.org/resource/White-masked_antbird","White-masked antbird"
"http://dbpedia.org/resource/White-naped_jay","White-naped jay"
"http://dbpedia.org/resource/White-naped_seedeater","White-naped seedeater"
"http://dbpedia.org/resource/White-naped_xenopsaris","White-naped xenopsaris"
"http://dbpedia.org/resource/White-naped_yuhina","White-naped yuhina"
"http://dbpedia.org/resource/White-necked_babbler","White-necked babbler"
"http://dbpedia.org/resource/White-necked_hawk","White-necked hawk"
"http://dbpedia.org/resource/White-necked_petrel","White-necked petrel"
"http://dbpedia.org/resource/White-necked_puffbird","White-necked puffbird"
"http://dbpedia.org/resource/White-quilled_rock_pigeon","White-quilled rock pigeon"
"http://dbpedia.org/resource/White-rumped_falcon","White-rumped falcon"
"http://dbpedia.org/resource/White-rumped_monjita","White-rumped monjita"
"http://dbpedia.org/resource/White-rumped_swiftlet","White-rumped swiftlet"
"http://dbpedia.org/resource/White-sided_flowerpiercer","White-sided flowerpiercer"
"http://dbpedia.org/resource/White-spotted_wattle-eye","White-spotted wattle-eye"
"http://dbpedia.org/resource/White-streaked_antvireo","White-streaked antvireo"
"http://dbpedia.org/resource/White-striped_forest_rail","White-striped forest rail"
"http://dbpedia.org/resource/White-striped_warbler","White-striped warbler"
"http://dbpedia.org/resource/White-tailed_alethe","White-tailed alethe"
"http://dbpedia.org/resource/White-tailed_ant_thrush","White-tailed ant thrush"
"http://dbpedia.org/resource/White-tailed_cotinga","White-tailed cotinga"
"http://dbpedia.org/resource/White-tailed_flycatcher","White-tailed flycatcher"
"http://dbpedia.org/resource/White-tailed_lark","White-tailed lark"
"http://dbpedia.org/resource/White-tailed_nightjar","White-tailed nightjar"
"http://dbpedia.org/resource/White-tailed_robin","White-tailed robin"
