"book","name"
"http://dbpedia.org/resource/The_Holy_Tulzie","The Holy Tulzie"
"http://dbpedia.org/resource/The_Hypnotist's_Love_Story","The Hypnotist's Love Story"
"http://dbpedia.org/resource/The_Stolen_March","The Stolen March"
"http://dbpedia.org/resource/The_Tattooist_of_Auschwitz","The Tattooist of Auschwitz"
"http://dbpedia.org/resource/They_Were_Her_Property","They Were Her Property"
"http://dbpedia.org/resource/This_Publican","This Publican"
"http://dbpedia.org/resource/Une_passion_dans_le_désert","Une passion dans le désert"
"http://dbpedia.org/resource/What_Alice_Forgot","What Alice Forgot"
"http://dbpedia.org/resource/Why_I_Am_a_Vegetarian","Why I Am a Vegetarian"
"http://dbpedia.org/resource/Why_Liberalism_Failed","Why Liberalism Failed"
"http://dbpedia.org/resource/Rolling_the_R's","Rolling the R's"
"http://dbpedia.org/resource/Lien_release","Lien release"
"http://dbpedia.org/resource/Monitoring_the_Future_survey","Monitoring the Future survey"
"http://dbpedia.org/resource/The_Blade_of_Shattered_Hope","The Blade of Shattered Hope"
"http://dbpedia.org/resource/ARM_(novella)","ARM (novella)"
"http://dbpedia.org/resource/A_Perfect_Stranger","A Perfect Stranger"
"http://dbpedia.org/resource/Annotated_novel","Annotated novel"
"http://dbpedia.org/resource/Aparoksanubhuti","Aparoksanubhuti"
"http://dbpedia.org/resource/Atom:_Journey_Across_the_Subatomic_Cosmos","Atom: Journey Across the Subatomic Cosmos"
"http://dbpedia.org/resource/Bonn_Agreement_(religion)","Bonn Agreement (religion)"
"http://dbpedia.org/resource/Declaration_of_the_Rights_of_Man_and_Citizen_of_1793","Declaration of the Rights of Man and Citizen of 1793"
"http://dbpedia.org/resource/Demidov_collection","Demidov collection"
"http://dbpedia.org/resource/History_of_Bulgaria_since_1989","History of Bulgaria since 1989"
"http://dbpedia.org/resource/Love_Hurts_(graphic_novel)","Love Hurts (graphic novel)"
"http://dbpedia.org/resource/Music_from_the_Lonely_Planet","Music from the Lonely Planet"
"http://dbpedia.org/resource/Photograph_album","Photograph album"
"http://dbpedia.org/resource/Red_Shadows_(Judge_Anderson_novel)","Red Shadows (Judge Anderson novel)"
"http://dbpedia.org/resource/Skinner's_Ghosts","Skinner's Ghosts"
"http://dbpedia.org/resource/Sold_(Gullifer_novel)","Sold (Gullifer novel)"
"http://dbpedia.org/resource/Strangers_(Gardner_Dozois_novel)","Strangers (Gardner Dozois novel)"
"http://dbpedia.org/resource/Sudebnik","Sudebnik"
"http://dbpedia.org/resource/Taking_Pictures_(novel)","Taking Pictures (novel)"
"http://dbpedia.org/resource/The_American_Revolution:_written_in_scriptural,_or,_ancient_historical_style","The American Revolution: written in scriptural, or, ancient historical style"
"http://dbpedia.org/resource/The_Black_Panther_of_Sivanipalli_and_Other_Adventures_of_the_Indian_Jungle","The Black Panther of Sivanipalli and Other Adventures of the Indian Jungle"
"http://dbpedia.org/resource/The_China-Pakistan_Axis:_Asia's_New_Geopolitics","The China-Pakistan Axis: Asia's New Geopolitics"
"http://dbpedia.org/resource/The_Pigeon","The Pigeon"
"http://dbpedia.org/resource/Uyun_al_Akhbar_ar_Reda","Uyun al Akhbar ar Reda"
"http://dbpedia.org/resource/Amadis_de_Gaula","Amadis de Gaula"
"http://dbpedia.org/resource/Television/A_Challenge_to_the_Psychoanalytic_Establishment","Television/A Challenge to the Psychoanalytic Establishment"
"http://dbpedia.org/resource/Austrian_Chronicle_of_95_Seigneurs","Austrian Chronicle of 95 Seigneurs"
"http://dbpedia.org/resource/Ekhtiyar_Ma'refat_Al-_Rijal","Ekhtiyar Ma'refat Al- Rijal"
"http://dbpedia.org/resource/Footprints_under_the_Window","Footprints under the Window"
"http://dbpedia.org/resource/ICC_World_Twenty20_records","ICC World Twenty20 records"
"http://dbpedia.org/resource/Oddat_Al-osul","Oddat Al-osul"
"http://dbpedia.org/resource/Oxford_History_of_the_French_Revolution","Oxford History of the French Revolution"
"http://dbpedia.org/resource/Relief_Society_Documents_Project_(LDS_Church)","Relief Society Documents Project (LDS Church)"
"http://dbpedia.org/resource/Tati_Talvar","Tati Talvar"
"http://dbpedia.org/resource/The_Multiple_States_of_the_Being","The Multiple States of the Being"
"http://dbpedia.org/resource/The_Signpost_(E._Arnot_Robertson_novel)","The Signpost (E. Arnot Robertson novel)"
"http://dbpedia.org/resource/The_Visit_(Ian_Hamilton_book)","The Visit (Ian Hamilton book)"
"http://dbpedia.org/resource/Bibliography_of_Colin_Wilson","Bibliography of Colin Wilson"
"http://dbpedia.org/resource/Dinosaurs:_The_Most_Complete,_Up-to-Date_Encyclopedia_for_Dinosaur_Lovers_of_All_Ages","Dinosaurs: The Most Complete, Up-to-Date Encyclopedia for Dinosaur Lovers of All Ages"
"http://dbpedia.org/resource/Dongzhou_Lieguo_Zhi","Dongzhou Lieguo Zhi"
"http://dbpedia.org/resource/Kuchibiru_Tameiki_Sakurairo","Kuchibiru Tameiki Sakurairo"
"http://dbpedia.org/resource/Moeen_Encyclopedia","Moeen Encyclopedia"
"http://dbpedia.org/resource/My_Heart's_in_the_Highlands_(Jo_Stafford_album)","My Heart's in the Highlands (Jo Stafford album)"
"http://dbpedia.org/resource/Racing_the_Beam:_The_Atari_Video_Computer_System","Racing the Beam: The Atari Video Computer System"
"http://dbpedia.org/resource/Slaves_in_Their_Bonds","Slaves in Their Bonds"
"http://dbpedia.org/resource/Sociology_of_revolution","Sociology of revolution"
"http://dbpedia.org/resource/The_telegram","The telegram"
"http://dbpedia.org/resource/Wife_of_the_gods:_a_novel","Wife of the gods: a novel"
"http://dbpedia.org/resource/Arohanam","Arohanam"
"http://dbpedia.org/resource/Cantabile_(book)","Cantabile (book)"
"http://dbpedia.org/resource/Childhood_(novel)","Childhood (novel)"
"http://dbpedia.org/resource/Connectome:_How_the_Brain's_Wiring_Makes_Us_Who_We_Are","Connectome: How the Brain's Wiring Makes Us Who We Are"
"http://dbpedia.org/resource/Declaration_on_the_Status_and_Name_of_the_Croatian_Literary_Language","Declaration on the Status and Name of the Croatian Literary Language"
"http://dbpedia.org/resource/Dreams_of_Trespass:_Tales_of_a_Harem_Girlhood","Dreams of Trespass: Tales of a Harem Girlhood"
"http://dbpedia.org/resource/Ninth_Grade_Slays","Ninth Grade Slays"
"http://dbpedia.org/resource/One_Hundred_and_Eight_Shiva_Thandavam","One Hundred and Eight Shiva Thandavam"
"http://dbpedia.org/resource/Out_of_Control:_The_New_Biology_of_Machines,_Social_Systems,_and_the_Economic_World","Out of Control: The New Biology of Machines, Social Systems, and the Economic World"
"http://dbpedia.org/resource/Panth_Parkash","Panth Parkash"
"http://dbpedia.org/resource/Passage_to_Juneau:_A_Sea_and_Its_Meanings","Passage to Juneau: A Sea and Its Meanings"
"http://dbpedia.org/resource/Simple_verses","Simple verses"
"http://dbpedia.org/resource/Someone_Like_You_(collection)","Someone Like You (collection)"
"http://dbpedia.org/resource/Stereoelectronics","Stereoelectronics"
"http://dbpedia.org/resource/Store_norske_leksikon","Store norske leksikon"
"http://dbpedia.org/resource/The_Hidden_(Animorphs)","The Hidden (Animorphs)"
"http://dbpedia.org/resource/The_Paper_Chase_(novel)","The Paper Chase (novel)"
"http://dbpedia.org/resource/The_Return_(Animorphs)","The Return (Animorphs)"
"http://dbpedia.org/resource/The_White_Wolf","The White Wolf"
"http://dbpedia.org/resource/Father_of_Lies","Father of Lies"
"http://dbpedia.org/resource/Flood_Tide","Flood Tide"
"http://dbpedia.org/resource/Lullaby_(Spenser_novel)","Lullaby (Spenser novel)"
"http://dbpedia.org/resource/Basic_Color_Terms:_Their_Universality_and_Evolution","Basic Color Terms: Their Universality and Evolution"
"http://dbpedia.org/resource/Cylinder_Preservation_and_Digitization_Project","Cylinder Preservation and Digitization Project"
"http://dbpedia.org/resource/Fruits_of_Fascism","Fruits of Fascism"
"http://dbpedia.org/resource/G_Is_for_Genes:_The_Impact_of_Genetics_on_Education_and_Achievement","G Is for Genes: The Impact of Genetics on Education and Achievement"
"http://dbpedia.org/resource/Have_You_Lived_Before_This_Life","Have You Lived Before This Life"
"http://dbpedia.org/resource/Khazar_theory_of_Ashkenazi_ancestry","Khazar theory of Ashkenazi ancestry"
"http://dbpedia.org/resource/La_Cour_des_grands","La Cour des grands"
"http://dbpedia.org/resource/List_of_protected_heritage_sites_in_Hainaut_(province)","List of protected heritage sites in Hainaut (province)"
"http://dbpedia.org/resource/List_of_protected_heritage_sites_in_Liège_(province)","List of protected heritage sites in Liège (province)"
"http://dbpedia.org/resource/List_of_protected_heritage_sites_in_Luxembourg_(Belgium)","List of protected heritage sites in Luxembourg (Belgium)"
"http://dbpedia.org/resource/List_of_protected_heritage_sites_in_Namur_(province)","List of protected heritage sites in Namur (province)"
"http://dbpedia.org/resource/Maigret_et_l'homme_du_banc","Maigret et l'homme du banc"
"http://dbpedia.org/resource/Midnight_Sun_(novel)","Midnight Sun (novel)"
"http://dbpedia.org/resource/Mini_Page","Mini Page"
"http://dbpedia.org/resource/Nature_via_Nurture:_Genes,_Experience,_&_What_Makes_Us_Human","Nature via Nurture: Genes, Experience, & What Makes Us Human"
"http://dbpedia.org/resource/Nerve_(novel)","Nerve (novel)"
"http://dbpedia.org/resource/Or_Else,_the_Lightning_god_&_Other_Stories","Or Else, the Lightning god & Other Stories"
"http://dbpedia.org/resource/Piccolo_Ranger","Piccolo Ranger"
"http://dbpedia.org/resource/Pierre:_or,_The_Ambiguities","Pierre: or, The Ambiguities"
"http://dbpedia.org/resource/Ratnagotravibhāga_(text)","Ratnagotravibhāga (text)"
"http://dbpedia.org/resource/Ring_of_p-adic_periods","Ring of p-adic periods"
"http://dbpedia.org/resource/SNK_vs._Capcom_(series)","SNK vs. Capcom (series)"
"http://dbpedia.org/resource/Shadows_Over_Innsmouth","Shadows Over Innsmouth"
"http://dbpedia.org/resource/State_Of_Reason","State Of Reason"
"http://dbpedia.org/resource/Strong_In_The_Rain_(book)","Strong In The Rain (book)"
"http://dbpedia.org/resource/The_Estate_(Isaac_Bashevis_Singer_novel)","The Estate (Isaac Bashevis Singer novel)"
"http://dbpedia.org/resource/The_Golem_(Gustav_Meyrink_novel)","The Golem (Gustav Meyrink novel)"
"http://dbpedia.org/resource/The_Golem_(Isaac_Bashevis_Singer_novel)","The Golem (Isaac Bashevis Singer novel)"
"http://dbpedia.org/resource/The_Pope_and_Mussolini:_The_Secret_History_of_Pius_XI_and_the_Rise_of_Fascism_in_Europe","The Pope and Mussolini: The Secret History of Pius XI and the Rise of Fascism in Europe"
"http://dbpedia.org/resource/The_Primrose_Path","The Primrose Path"
"http://dbpedia.org/resource/The_Rational_Optimist:_How_Prosperity_Evolves","The Rational Optimist: How Prosperity Evolves"
"http://dbpedia.org/resource/The_Slave_(Isaac_Bashevis_Singer_novel)","The Slave (Isaac Bashevis Singer novel)"
"http://dbpedia.org/resource/The_Wicked_City_(Isaac_Bashevis_Singer_novel)","The Wicked City (Isaac Bashevis Singer novel)"
"http://dbpedia.org/resource/Thin_Silver_Thread_(novels)","Thin Silver Thread (novels)"
"http://dbpedia.org/resource/Timeline_of_extinctions","Timeline of extinctions"
"http://dbpedia.org/resource/Transnational_Works_Council_Directive","Transnational Works Council Directive"
"http://dbpedia.org/resource/An_American_Dream:_The_Life_of_an_African_American_Soldier_and_POW_Who_Spent_Twelve_Years_in_Communist_China","An American Dream: The Life of an African American Soldier and POW Who Spent Twelve Years in Communist China"
"http://dbpedia.org/resource/Battles_of_the_Clans","Battles of the Clans"
"http://dbpedia.org/resource/Biota_(ecology)","Biota (ecology)"
"http://dbpedia.org/resource/Black_Sheep_(novel)","Black Sheep (novel)"
"http://dbpedia.org/resource/Catroux_Commission","Catroux Commission"
"http://dbpedia.org/resource/Leila:_or_The_Siege_of_Granada","Leila: or The Siege of Granada"
"http://dbpedia.org/resource/Lost_Souls_(Dean_Koontz_novel)","Lost Souls (Dean Koontz novel)"
"http://dbpedia.org/resource/Menaud,_maître_draveur","Menaud, maître draveur"
"http://dbpedia.org/resource/My_Life_(Golda_Meir_autobiography)","My Life (Golda Meir autobiography)"
"http://dbpedia.org/resource/Pastorek_(novel)","Pastorek (novel)"
"http://dbpedia.org/resource/Q-version","Q-version"
"http://dbpedia.org/resource/World_War_II_Radio_Heroes:_Letters_of_Compassion","World War II Radio Heroes: Letters of Compassion"
"http://dbpedia.org/resource/Artemis_Fowl:_The_Arctic_Incident","Artemis Fowl: The Arctic Incident"
"http://dbpedia.org/resource/Be_Here_Now_Acoustic_Collection","Be Here Now Acoustic Collection"
"http://dbpedia.org/resource/Chamber_Music_(book)","Chamber Music (book)"
"http://dbpedia.org/resource/Chickenfeed","Chickenfeed"
"http://dbpedia.org/resource/Collective_Redundancies_Directive","Collective Redundancies Directive"
"http://dbpedia.org/resource/HP_TRIM_Records_Management_System","HP TRIM Records Management System"
"http://dbpedia.org/resource/Kanojo_x_Kanojo_x_Kanojo","Kanojo x Kanojo x Kanojo"
"http://dbpedia.org/resource/Never_Say_Die_(book)","Never Say Die (book)"
"http://dbpedia.org/resource/Package_insert","Package insert"
"http://dbpedia.org/resource/Return_from_Tomorrow","Return from Tomorrow"
"http://dbpedia.org/resource/Run_for_Your_Life_(children's_novel)","Run for Your Life (children's novel)"
"http://dbpedia.org/resource/Science_Friction:_Where_the_Known_Meets_the_Unknown","Science Friction: Where the Known Meets the Unknown"
"http://dbpedia.org/resource/The_Captive_Temple","The Captive Temple"
"http://dbpedia.org/resource/The_Lure_of_the_Local:_Sense_of_Place_in_a_Multicentered_Society","The Lure of the Local: Sense of Place in a Multicentered Society"
"http://dbpedia.org/resource/Ace_in_the_Hole_(anthology)","Ace in the Hole (anthology)"
"http://dbpedia.org/resource/General_epistles","General epistles"
"http://dbpedia.org/resource/God_Made_You_Special","God Made You Special"
"http://dbpedia.org/resource/Homosexualities:_A_Study_of_Diversity_Among_Men_and_Women","Homosexualities: A Study of Diversity Among Men and Women"
"http://dbpedia.org/resource/Ring_connection","Ring connection"
"http://dbpedia.org/resource/Tacklebox","Tacklebox"
"http://dbpedia.org/resource/The_Cambridge_History_of_Ancient_China","The Cambridge History of Ancient China"
"http://dbpedia.org/resource/The_Kiss_of_Death","The Kiss of Death"
"http://dbpedia.org/resource/The_Sleep_of_Reason","The Sleep of Reason"
"http://dbpedia.org/resource/Acta_croatica","Acta croatica"
"http://dbpedia.org/resource/Children's_Past_Lives","Children's Past Lives"
"http://dbpedia.org/resource/Harakiri_City","Harakiri City"
"http://dbpedia.org/resource/Man_on_Fire_(novel)","Man on Fire (novel)"
"http://dbpedia.org/resource/Mr._Wong_Goes_West","Mr. Wong Goes West"
"http://dbpedia.org/resource/The_Great_Houdini","The Great Houdini"
"http://dbpedia.org/resource/The_Swarm_War","The Swarm War"
"http://dbpedia.org/resource/Three_Moments_of_an_Explosion:_Stories","Three Moments of an Explosion: Stories"
"http://dbpedia.org/resource/Directive_on_the_Promotion_of_the_use_of_biofuels_and_other_renewable_fuels_for_transport","Directive on the Promotion of the use of biofuels and other renewable fuels for transport"
"http://dbpedia.org/resource/EAN_2","EAN 2"
"http://dbpedia.org/resource/Futility,_or_the_Wreck_of_the_Titan","Futility, or the Wreck of the Titan"
"http://dbpedia.org/resource/Independent_Sacramental_Movement","Independent Sacramental Movement"
"http://dbpedia.org/resource/London_Calling_(book)","London Calling (book)"
"http://dbpedia.org/resource/Uma_Deusa_na_Bruma","Uma Deusa na Bruma"
"http://dbpedia.org/resource/When_the_Emperor_was_Divine","When the Emperor was Divine"
"http://dbpedia.org/resource/Übersee-Museum_Bremen","Übersee-Museum Bremen"
"http://dbpedia.org/resource/And_I_Don't_Want_to_Live_This_Life","And I Don't Want to Live This Life"
"http://dbpedia.org/resource/Der_fremde_Blick_oder_das_Leben_ist_ein_Furz_in_der_Laterne","Der fremde Blick oder das Leben ist ein Furz in der Laterne"
"http://dbpedia.org/resource/Khtbat-e-madras","Khtbat-e-madras"
"http://dbpedia.org/resource/Manusher_Manchitra","Manusher Manchitra"
"http://dbpedia.org/resource/Sur_les_Terres_Truquées","Sur les Terres Truquées"
"http://dbpedia.org/resource/Taste_of_Apples","Taste of Apples"
"http://dbpedia.org/resource/The_Religion_of_India:_The_Sociology_of_Hinduism_and_Buddhism","The Religion of India: The Sociology of Hinduism and Buddhism"
"http://dbpedia.org/resource/Transcendence:_Healing_and_Transformation_Through_Transcendental_Meditation","Transcendence: Healing and Transformation Through Transcendental Meditation"
"http://dbpedia.org/resource/428:_Fūsa_Sareta_Shibuya_de","428: Fūsa Sareta Shibuya de"
"http://dbpedia.org/resource/Action_study","Action study"
"http://dbpedia.org/resource/Betrayal_(Star_Wars_novel)","Betrayal (Star Wars novel)"
"http://dbpedia.org/resource/Half_Life_(novel)","Half Life (novel)"
"http://dbpedia.org/resource/Hard_Merchandise","Hard Merchandise"
"http://dbpedia.org/resource/Immortalis","Immortalis"
"http://dbpedia.org/resource/Jain_Agamas","Jain Agamas"
"http://dbpedia.org/resource/Ministerial_Code_(United_Kingdom)","Ministerial Code (United Kingdom)"
"http://dbpedia.org/resource/Nationwide_opinion_polling_for_the_Democratic_Party_2008_presidential_primaries","Nationwide opinion polling for the Democratic Party 2008 presidential primaries"
"http://dbpedia.org/resource/Prague_Manifesto","Prague Manifesto"
