"90film","name"
"http://dbpedia.org/resource/Vatsalyam","Vatsalyam"
"http://dbpedia.org/resource/Victor_(1993_film)","Victor (1993 film)"
"http://dbpedia.org/resource/Wicked_(1998_film)","Wicked (1998 film)"
"http://dbpedia.org/resource/Wild_Horses_(1995_film)","Wild Horses (1995 film)"
"http://dbpedia.org/resource/Yana's_Friends","Yana's Friends"
"http://dbpedia.org/resource/Airborne_(1993_film)","Airborne (1993 film)"
"http://dbpedia.org/resource/Faeries_(1999_film)","Faeries (1999 film)"
"http://dbpedia.org/resource/Kabhi_Haan_Kabhi_Naa","Kabhi Haan Kabhi Naa"
"http://dbpedia.org/resource/Prehysteria!_(film_series)","Prehysteria! (film series)"
"http://dbpedia.org/resource/South_of_Wawa","South of Wawa"
"http://dbpedia.org/resource/When_Trumpets_Fade","When Trumpets Fade"
"http://dbpedia.org/resource/April_Story","April Story"
"http://dbpedia.org/resource/Blown_Away_(1994_film)","Blown Away (1994 film)"
"http://dbpedia.org/resource/Humdrum","Humdrum"
"http://dbpedia.org/resource/Lost_&_Found_(1999_film)","Lost & Found (1999 film)"
"http://dbpedia.org/resource/Pyrates","Pyrates"
"http://dbpedia.org/resource/The_Beatles:_The_First_U.S._Visit","The Beatles: The First U.S. Visit"
"http://dbpedia.org/resource/Accidental_Meeting","Accidental Meeting"
"http://dbpedia.org/resource/Allari_Mogudu","Allari Mogudu"
"http://dbpedia.org/resource/Amelia_Earhart:_The_Final_Flight","Amelia Earhart: The Final Flight"
"http://dbpedia.org/resource/Anaam","Anaam"
"http://dbpedia.org/resource/Arjun_Pandit_(1999_film)","Arjun Pandit (1999 film)"
"http://dbpedia.org/resource/Asuran_(1995_film)","Asuran (1995 film)"
"http://dbpedia.org/resource/Ayul_Kaithi","Ayul Kaithi"
"http://dbpedia.org/resource/Balloon_Farm_(film)","Balloon Farm (film)"
"http://dbpedia.org/resource/Bava_Bavamaridi","Bava Bavamaridi"
"http://dbpedia.org/resource/Belli_Kalungura","Belli Kalungura"
"http://dbpedia.org/resource/Beloved/Friend","Beloved/Friend"
"http://dbpedia.org/resource/Bhagyawan","Bhagyawan"
"http://dbpedia.org/resource/Bharathan_(1992_film)","Bharathan (1992 film)"
"http://dbpedia.org/resource/Bhookamp","Bhookamp"
"http://dbpedia.org/resource/Bitter_Harvest_(1993_film)","Bitter Harvest (1993 film)"
"http://dbpedia.org/resource/Black_Cat_(1991_film)","Black Cat (1991 film)"
"http://dbpedia.org/resource/Black_Thunder_(film)","Black Thunder (film)"
"http://dbpedia.org/resource/Bonnie_&_Clyde:_The_True_Story","Bonnie & Clyde: The True Story"
"http://dbpedia.org/resource/Bram_Stoker's_Legend_of_the_Mummy","Bram Stoker's Legend of the Mummy"
"http://dbpedia.org/resource/Buster_&_Chauncey's_Silent_Night","Buster & Chauncey's Silent Night"
"http://dbpedia.org/resource/Carmen_Miranda:_Bananas_is_My_Business","Carmen Miranda: Bananas is My Business"
"http://dbpedia.org/resource/Chakravarthy_(1995_film)","Chakravarthy (1995 film)"
"http://dbpedia.org/resource/Chor_Aur_Chaand","Chor Aur Chaand"
"http://dbpedia.org/resource/Coolie_(1995_film)","Coolie (1995 film)"
"http://dbpedia.org/resource/Dahek","Dahek"
"http://dbpedia.org/resource/Danger_Island_(film)","Danger Island (film)"
"http://dbpedia.org/resource/Deadly_Relations","Deadly Relations"
"http://dbpedia.org/resource/Deceived_by_Trust","Deceived by Trust"
"http://dbpedia.org/resource/Dharam_Sankat","Dharam Sankat"
"http://dbpedia.org/resource/Do_Matwale","Do Matwale"
"http://dbpedia.org/resource/Dragonworld:_The_Legend_Continues","Dragonworld: The Legend Continues"
"http://dbpedia.org/resource/East_Meets_West_(1995_film)","East Meets West (1995 film)"
"http://dbpedia.org/resource/En_Aasai_Machan","En Aasai Machan"
"http://dbpedia.org/resource/Enter_the_Eagles","Enter the Eagles"
"http://dbpedia.org/resource/Excellent_Cadavers_(film)","Excellent Cadavers (film)"
"http://dbpedia.org/resource/For_Richer,_for_Poorer_(film)","For Richer, for Poorer (film)"
"http://dbpedia.org/resource/Forever_(1994_film)","Forever (1994 film)"
"http://dbpedia.org/resource/Gadibidi_Ganda","Gadibidi Ganda"
"http://dbpedia.org/resource/Ghar_Parivar","Ghar Parivar"
"http://dbpedia.org/resource/Gokulam","Gokulam"
"http://dbpedia.org/resource/Guardami","Guardami"
"http://dbpedia.org/resource/Hai_Meri_Jaan","Hai Meri Jaan"
"http://dbpedia.org/resource/Harischandraa","Harischandraa"
"http://dbpedia.org/resource/Humshakal_(1992_film)","Humshakal (1992 film)"
"http://dbpedia.org/resource/In_the_Arms_of_a_Killer","In the Arms of a Killer"
"http://dbpedia.org/resource/In_the_Name_of_Love:_A_Texas_Tragedy","In the Name of Love: A Texas Tragedy"
"http://dbpedia.org/resource/Jaane_Jigar","Jaane Jigar"
"http://dbpedia.org/resource/Jai_Hind_(1994_film)","Jai Hind (1994 film)"
"http://dbpedia.org/resource/Jane's_House","Jane's House"
"http://dbpedia.org/resource/Jeena_Marna_Tere_Sang","Jeena Marna Tere Sang"
"http://dbpedia.org/resource/Jigarwala","Jigarwala"
"http://dbpedia.org/resource/Jolly_(film)","Jolly (film)"
"http://dbpedia.org/resource/Kadinjool_Kalyanam","Kadinjool Kalyanam"
"http://dbpedia.org/resource/Kanmani_(film)","Kanmani (film)"
"http://dbpedia.org/resource/Kattumarakaran","Kattumarakaran"
"http://dbpedia.org/resource/Kismat_(1995_film)","Kismat (1995 film)"
"http://dbpedia.org/resource/La_Chasse_aux_papillons","La Chasse aux papillons"
"http://dbpedia.org/resource/Maa_(1991_film)","Maa (1991 film)"
"http://dbpedia.org/resource/Makkal_Aatchi","Makkal Aatchi"
"http://dbpedia.org/resource/Mattupetti_Machan","Mattupetti Machan"
"http://dbpedia.org/resource/Mayalodu","Mayalodu"
"http://dbpedia.org/resource/Men_Don't_Tell","Men Don't Tell"
"http://dbpedia.org/resource/Moovendhar","Moovendhar"
"http://dbpedia.org/resource/Mr._Azaad","Mr. Azaad"
"http://dbpedia.org/resource/Naan_Pesa_Ninaipathellam","Naan Pesa Ninaipathellam"
"http://dbpedia.org/resource/Naseeb_(1997_film)","Naseeb (1997 film)"
"http://dbpedia.org/resource/Nasibo","Nasibo"
"http://dbpedia.org/resource/Neenu_Nakkare_Haalu_Sakkare","Neenu Nakkare Haalu Sakkare"
"http://dbpedia.org/resource/Night_Eyes_2","Night Eyes 2"
"http://dbpedia.org/resource/Night_Eyes_3","Night Eyes 3"
"http://dbpedia.org/resource/Nightmare_in_the_Daylight","Nightmare in the Daylight"
"http://dbpedia.org/resource/One_Man's_War","One Man's War"
"http://dbpedia.org/resource/One_by_Two_(1993_film)","One by Two (1993 film)"
"http://dbpedia.org/resource/Orphans_(1998_film)","Orphans (1998 film)"
"http://dbpedia.org/resource/P're_Hanggang_Sa_Huli","P're Hanggang Sa Huli"
"http://dbpedia.org/resource/Pandithurai","Pandithurai"
"http://dbpedia.org/resource/Periya_Kudumbam","Periya Kudumbam"
"http://dbpedia.org/resource/Police_Aur_Mujrim","Police Aur Mujrim"
"http://dbpedia.org/resource/Ponnu_Veetukkaran","Ponnu Veetukkaran"
"http://dbpedia.org/resource/Preyasi_Raave","Preyasi Raave"
"http://dbpedia.org/resource/Putham_Pudhu_Payanam","Putham Pudhu Payanam"
"http://dbpedia.org/resource/Rabid_Dogs","Rabid Dogs"
"http://dbpedia.org/resource/Raja_Muthirai","Raja Muthirai"
"http://dbpedia.org/resource/Rajendrudu_Gajendrudu","Rajendrudu Gajendrudu"
"http://dbpedia.org/resource/Road_Kill_(1999_film)","Road Kill (1999 film)"
"http://dbpedia.org/resource/Robotrix","Robotrix"
"http://dbpedia.org/resource/Rudhra","Rudhra"
"http://dbpedia.org/resource/Rupaye_Dus_Karod","Rupaye Dus Karod"
"http://dbpedia.org/resource/Saajan_Ki_Baahon_Mein","Saajan Ki Baahon Mein"
"http://dbpedia.org/resource/Sadhu_(film)","Sadhu (film)"
"http://dbpedia.org/resource/Salaami","Salaami"
"http://dbpedia.org/resource/Santaan","Santaan"
"http://dbpedia.org/resource/Sapnon_Ka_Mandir","Sapnon Ka Mandir"
"http://dbpedia.org/resource/Shanti_Kranti_(1991_Kannada_film)","Shanti Kranti (1991 Kannada film)"
"http://dbpedia.org/resource/Shreemaan_Aashique","Shreemaan Aashique"
"http://dbpedia.org/resource/Sigaram","Sigaram"
"http://dbpedia.org/resource/Stranger_by_Night","Stranger by Night"
"http://dbpedia.org/resource/Thalattu","Thalattu"
"http://dbpedia.org/resource/The_Fear_Inside_(film)","The Fear Inside (film)"
"http://dbpedia.org/resource/The_Inheritors_(1998_film)","The Inheritors (1998 film)"
"http://dbpedia.org/resource/The_Perez_Family","The Perez Family"
"http://dbpedia.org/resource/The_Slingshot_(film)","The Slingshot (film)"
"http://dbpedia.org/resource/The_Substitute_Wife_(1994_film)","The Substitute Wife (1994 film)"
"http://dbpedia.org/resource/The_Wasp_Woman_(1995_film)","The Wasp Woman (1995 film)"
"http://dbpedia.org/resource/The_Woman_Who_Loved_Elvis","The Woman Who Loved Elvis"
"http://dbpedia.org/resource/Trading_Mom","Trading Mom"
"http://dbpedia.org/resource/Ulle_Veliye","Ulle Veliye"
"http://dbpedia.org/resource/Vanaja_Girija","Vanaja Girija"
"http://dbpedia.org/resource/Vedan","Vedan"
"http://dbpedia.org/resource/Vietnam_Colony_(1994_film)","Vietnam Colony (1994 film)"
"http://dbpedia.org/resource/Viola_Kisses_Everybody","Viola Kisses Everybody"
"http://dbpedia.org/resource/Yodha_(1991_film)","Yodha (1991 film)"
"http://dbpedia.org/resource/Zakhmo_Ka_Hisaab","Zakhmo Ka Hisaab"
"http://dbpedia.org/resource/Everest_(1998_film)","Everest (1998 film)"
"http://dbpedia.org/resource/Strange_Parallel","Strange Parallel"
"http://dbpedia.org/resource/The_Road_to_Albertane","The Road to Albertane"
"http://dbpedia.org/resource/The_Secret_Life:_Jeffrey_Dahmer","The Secret Life: Jeffrey Dahmer"
"http://dbpedia.org/resource/Aphrodite,_the_Garden_of_the_Perfumes","Aphrodite, the Garden of the Perfumes"
"http://dbpedia.org/resource/Beefcake_(film)","Beefcake (film)"
"http://dbpedia.org/resource/Gesualdo:_Death_for_Five_Voices","Gesualdo: Death for Five Voices"
"http://dbpedia.org/resource/Guantanamera_(film)","Guantanamera (film)"
"http://dbpedia.org/resource/Savage_Nights","Savage Nights"
"http://dbpedia.org/resource/The_Act_in_Question","The Act in Question"
"http://dbpedia.org/resource/The_Magic_Pipe","The Magic Pipe"
"http://dbpedia.org/resource/The_Supporter","The Supporter"
"http://dbpedia.org/resource/The_Wounds","The Wounds"
"http://dbpedia.org/resource/Zero_Kelvin_(film)","Zero Kelvin (film)"
"http://dbpedia.org/resource/Zona_J","Zona J"
"http://dbpedia.org/resource/Moving_the_Mountain_(1993_film)","Moving the Mountain (1993 film)"
"http://dbpedia.org/resource/¡Dispara!","¡Dispara!"
"http://dbpedia.org/resource/Baba_Luba","Baba Luba"
"http://dbpedia.org/resource/Bigfoot:_The_Unforgettable_Encounter","Bigfoot: The Unforgettable Encounter"
"http://dbpedia.org/resource/Biswaprakash","Biswaprakash"
"http://dbpedia.org/resource/Modern_Vampires","Modern Vampires"
"http://dbpedia.org/resource/The_Spirit_of_Mickey","The Spirit of Mickey"
"http://dbpedia.org/resource/Get_Bruce","Get Bruce"
"http://dbpedia.org/resource/Le_Petit_Cirque_et_autres_contes","Le Petit Cirque et autres contes"
"http://dbpedia.org/resource/Running_Home","Running Home"
"http://dbpedia.org/resource/Commissioner_(film)","Commissioner (film)"
"http://dbpedia.org/resource/Shadow_Force_(film)","Shadow Force (film)"
"http://dbpedia.org/resource/Sleepaway_Camp_IV:_The_Survivor","Sleepaway Camp IV: The Survivor"
"http://dbpedia.org/resource/A_Monkey's_Tale","A Monkey's Tale"
"http://dbpedia.org/resource/Breath_of_Life_(1991_film)","Breath of Life (1991 film)"
"http://dbpedia.org/resource/Flight_of_the_Aquanaut","Flight of the Aquanaut"
"http://dbpedia.org/resource/Anarchy_in_Japansuke","Anarchy in Japansuke"
"http://dbpedia.org/resource/Big_Beat_(film)","Big Beat (film)"
"http://dbpedia.org/resource/Enga_Veetu_Velan","Enga Veetu Velan"
"http://dbpedia.org/resource/Gandharvam","Gandharvam"
"http://dbpedia.org/resource/Minnaram","Minnaram"
"http://dbpedia.org/resource/Mr._Payback:_An_Interactive_Movie","Mr. Payback: An Interactive Movie"
"http://dbpedia.org/resource/The_Secret_Rapture_(film)","The Secret Rapture (film)"
"http://dbpedia.org/resource/The_Spirit_of_Christmas_(short_films)","The Spirit of Christmas (short films)"
"http://dbpedia.org/resource/Voices_of_the_Children","Voices of the Children"
"http://dbpedia.org/resource/Ask_for_the_Moon","Ask for the Moon"
"http://dbpedia.org/resource/Baa_Nalle_Madhuchandrake","Baa Nalle Madhuchandrake"
"http://dbpedia.org/resource/Condominio","Condominio"
"http://dbpedia.org/resource/Facciamo_paradiso","Facciamo paradiso"
"http://dbpedia.org/resource/Mr._Fifteen_Balls","Mr. Fifteen Balls"
"http://dbpedia.org/resource/Nice_Guys_Sleep_Alone","Nice Guys Sleep Alone"
"http://dbpedia.org/resource/Primary_Motive","Primary Motive"
"http://dbpedia.org/resource/Somewhere_in_the_City","Somewhere in the City"
"http://dbpedia.org/resource/Stolen_Childhood_(film)","Stolen Childhood (film)"
"http://dbpedia.org/resource/The_Dinner_(1998_film)","The Dinner (1998 film)"
"http://dbpedia.org/resource/The_Secret_of_the_Old_Woods","The Secret of the Old Woods"
"http://dbpedia.org/resource/Un'altra_vita","Un'altra vita"
"http://dbpedia.org/resource/Vetri_Karangal","Vetri Karangal"
"http://dbpedia.org/resource/Women_in_Skirts","Women in Skirts"
"http://dbpedia.org/resource/Aami_Sei_Meye","Aami Sei Meye"
"http://dbpedia.org/resource/Belli_Modagalu","Belli Modagalu"
"http://dbpedia.org/resource/Biyer_Phul","Biyer Phul"
"http://dbpedia.org/resource/Cap_Tourmente_(film)","Cap Tourmente (film)"
"http://dbpedia.org/resource/Diva_Bale_Sari_Raat","Diva Bale Sari Raat"
"http://dbpedia.org/resource/External_Affairs_(film)","External Affairs (film)"
"http://dbpedia.org/resource/Jumper_(1991_film)","Jumper (1991 film)"
"http://dbpedia.org/resource/Not_Without_My_Handbag","Not Without My Handbag"
"http://dbpedia.org/resource/Who_Killed_Pasolini%3F","Who Killed Pasolini?"
"http://dbpedia.org/resource/C._B._I._Shiva","C. B. I. Shiva"
"http://dbpedia.org/resource/Chaitrada_Premanjali","Chaitrada Premanjali"
"http://dbpedia.org/resource/Chikkejamanru","Chikkejamanru"
"http://dbpedia.org/resource/Crossroads_of_Laredo","Crossroads of Laredo"
"http://dbpedia.org/resource/Dhinamdhorum","Dhinamdhorum"
"http://dbpedia.org/resource/Gridiron_Gang_(1993_film)","Gridiron Gang (1993 film)"
"http://dbpedia.org/resource/Kummi_Paattu","Kummi Paattu"
"http://dbpedia.org/resource/La_Soif_de_l'or","La Soif de l'or"
"http://dbpedia.org/resource/No_Dessert,_Dad,_till_You_Mow_the_Lawn","No Dessert, Dad, till You Mow the Lawn"
"http://dbpedia.org/resource/Ooty_(film)","Ooty (film)"
"http://dbpedia.org/resource/The_Burning_Season_(1993_film)","The Burning Season (1993 film)"
"http://dbpedia.org/resource/The_Killer_Eye","The Killer Eye"
"http://dbpedia.org/resource/The_Lost_Lover","The Lost Lover"
"http://dbpedia.org/resource/Thulli_Thirintha_Kaalam","Thulli Thirintha Kaalam"
"http://dbpedia.org/resource/Black_Holes_(film)","Black Holes (film)"
"http://dbpedia.org/resource/Aasayam","Aasayam"
"http://dbpedia.org/resource/Delitto_passionale","Delitto passionale"
"http://dbpedia.org/resource/Necessary_Love","Necessary Love"
"http://dbpedia.org/resource/Raja_Simham","Raja Simham"
"http://dbpedia.org/resource/Vietato_ai_minori","Vietato ai minori"
"http://dbpedia.org/resource/You're_Dead_(film)","You're Dead (film)"
"http://dbpedia.org/resource/Aacharyan","Aacharyan"
"http://dbpedia.org/resource/Aalavattam_(film)","Aalavattam (film)"
"http://dbpedia.org/resource/Arthana","Arthana"
"http://dbpedia.org/resource/Ayee_Milan_Ki_Raat","Ayee Milan Ki Raat"
"http://dbpedia.org/resource/Bhaagyavaan","Bhaagyavaan"
"http://dbpedia.org/resource/Janam_(1993_film)","Janam (1993 film)"
"http://dbpedia.org/resource/Johny_(film)","Johny (film)"
"http://dbpedia.org/resource/Koushalam","Koushalam"
"http://dbpedia.org/resource/Naaraayam_(film)","Naaraayam (film)"
"http://dbpedia.org/resource/Nagaradalli_Nayakaru","Nagaradalli Nayakaru"
"http://dbpedia.org/resource/Sowbhagyam","Sowbhagyam"
"http://dbpedia.org/resource/Switched_at_Birth_(1999_film)","Switched at Birth (1999 film)"
"http://dbpedia.org/resource/Thalaimurai","Thalaimurai"
"http://dbpedia.org/resource/The_Test_of_Love","The Test of Love"
"http://dbpedia.org/resource/Vakkeel_Vasudev","Vakkeel Vasudev"
"http://dbpedia.org/resource/With_or_Without_You_(1999_film)","With or Without You (1999 film)"
"http://dbpedia.org/resource/Yaadhavam","Yaadhavam"
"http://dbpedia.org/resource/Armavir_(film)","Armavir (film)"
"http://dbpedia.org/resource/Mirror_Images_2","Mirror Images 2"
"http://dbpedia.org/resource/Arrowhead_(1994_film)","Arrowhead (1994 film)"
"http://dbpedia.org/resource/Deseret_(film)","Deseret (film)"
"http://dbpedia.org/resource/Nelligan_(film)","Nelligan (film)"
"http://dbpedia.org/resource/Tarantella_(1995_film)","Tarantella (1995 film)"
"http://dbpedia.org/resource/Classic_(1998_film)","Classic (1998 film)"
"http://dbpedia.org/resource/Fortunes_of_War_(film)","Fortunes of War (film)"
"http://dbpedia.org/resource/Guest_House_(1999_film)","Guest House (1999 film)"
"http://dbpedia.org/resource/Aame","Aame"
"http://dbpedia.org/resource/History_and_Memory:_For_Akiko_and_Takashige","History and Memory: For Akiko and Takashige"
"http://dbpedia.org/resource/Sambhrama","Sambhrama"
"http://dbpedia.org/resource/The_Most_Terrible_Time_in_My_Life","The Most Terrible Time in My Life"
"http://dbpedia.org/resource/Black_Belt_Angels","Black Belt Angels"
"http://dbpedia.org/resource/Fintar_o_Destino","Fintar o Destino"
"http://dbpedia.org/resource/Hun_Hunshi_Hunshilal","Hun Hunshi Hunshilal"
"http://dbpedia.org/resource/The_All_New_Adventures_of_Laurel_&_Hardy_in_For_Love_or_Mummy","The All New Adventures of Laurel & Hardy in For Love or Mummy"
"http://dbpedia.org/resource/Viva_Gardes-Marines!","Viva Gardes-Marines!"
"http://dbpedia.org/resource/Deep_Inside_Clint_Star","Deep Inside Clint Star"
"http://dbpedia.org/resource/Endrum_Anbudan","Endrum Anbudan"
"http://dbpedia.org/resource/Naturally_Native","Naturally Native"
"http://dbpedia.org/resource/Ihsaas","Ihsaas"
"http://dbpedia.org/resource/Loabeege_Thoofan","Loabeege Thoofan"
"http://dbpedia.org/resource/Loabi_Veveynee_Furaana_Dheegen","Loabi Veveynee Furaana Dheegen"
"http://dbpedia.org/resource/Sitee","Sitee"
"http://dbpedia.org/resource/Vaudhu","Vaudhu"
"http://dbpedia.org/resource/Frank_the_Wrabbit","Frank the Wrabbit"
"http://dbpedia.org/resource/Virgin_Machine","Virgin Machine"
"http://dbpedia.org/resource/Billboard_Dad","Billboard Dad"
"http://dbpedia.org/resource/Love_and_Human_Remains","Love and Human Remains"
"http://dbpedia.org/resource/Provocateur_(film)","Provocateur (film)"
"http://dbpedia.org/resource/The_Phantom_Lover","The Phantom Lover"
"http://dbpedia.org/resource/Funky_Monks","Funky Monks"
"http://dbpedia.org/resource/Lovers_of_the_Arctic_Circle","Lovers of the Arctic Circle"
"http://dbpedia.org/resource/Tesis","Tesis"
"http://dbpedia.org/resource/The_Pigeon_Egg_Strategy","The Pigeon Egg Strategy"
"http://dbpedia.org/resource/The_Red_Squirrel","The Red Squirrel"
"http://dbpedia.org/resource/Thursday_(film)","Thursday (film)"
"http://dbpedia.org/resource/Vacas","Vacas"
"http://dbpedia.org/resource/38_Parrots","38 Parrots"
"http://dbpedia.org/resource/A_Bloody_Battle_for_Revenge","A Bloody Battle for Revenge"
"http://dbpedia.org/resource/A_Conversation_with_Gregory_Peck","A Conversation with Gregory Peck"
"http://dbpedia.org/resource/A_Good_Man_in_Africa","A Good Man in Africa"
"http://dbpedia.org/resource/A_Place_in_the_World_(film)","A Place in the World (film)"
"http://dbpedia.org/resource/A_Price_Above_Rubies","A Price Above Rubies"
"http://dbpedia.org/resource/A_Single_Spark","A Single Spark"
"http://dbpedia.org/resource/A_Woman's_Tale","A Woman's Tale"
"http://dbpedia.org/resource/Aaag_Hi_Aag","Aaag Hi Aag"
"http://dbpedia.org/resource/Aadmi_Khilona_Hai","Aadmi Khilona Hai"
"http://dbpedia.org/resource/Aag_Aandhi_Aur_Toofan","Aag Aandhi Aur Toofan"
"http://dbpedia.org/resource/Aag_Aur_Chingari","Aag Aur Chingari"
"http://dbpedia.org/resource/Aag_Laga_Do_Sawan_Ko","Aag Laga Do Sawan Ko"
"http://dbpedia.org/resource/All_Things_Fair","All Things Fair"
"http://dbpedia.org/resource/American_Cuisine_(film)","American Cuisine (film)"
"http://dbpedia.org/resource/Amore!_(1993_film)","Amore! (1993 film)"
"http://dbpedia.org/resource/An_Independent_Life","An Independent Life"
"http://dbpedia.org/resource/April_1_Vidudala","April 1 Vidudala"
"http://dbpedia.org/resource/At_Ground_Zero","At Ground Zero"
"http://dbpedia.org/resource/Babai_Hotel","Babai Hotel"
"http://dbpedia.org/resource/Ballet_(film)","Ballet (film)"
"http://dbpedia.org/resource/Bambai_Ka_Babu_(1996_film)","Bambai Ka Babu (1996 film)"
"http://dbpedia.org/resource/Bangaru_Bullodu","Bangaru Bullodu"
"http://dbpedia.org/resource/Beethoven_Lives_Upstairs","Beethoven Lives Upstairs"
"http://dbpedia.org/resource/Calendar_(1993_film)","Calendar (1993 film)"
"http://dbpedia.org/resource/Camp_Fear_(film)","Camp Fear (film)"
"http://dbpedia.org/resource/Chasers","Chasers"
"http://dbpedia.org/resource/Children_of_Nature","Children of Nature"
"http://dbpedia.org/resource/Chill_Factor_(film)","Chill Factor (film)"
"http://dbpedia.org/resource/Color_Adjustment","Color Adjustment"
"http://dbpedia.org/resource/Dark_Horse_(1992_film)","Dark Horse (1992 film)"
"http://dbpedia.org/resource/Dharavi_(film)","Dharavi (film)"
"http://dbpedia.org/resource/Diksha_(film)","Diksha (film)"
"http://dbpedia.org/resource/Don't_Forget_You're_Going_to_Die","Don't Forget You're Going to Die"
"http://dbpedia.org/resource/Dust_of_Life_(1995_film)","Dust of Life (1995 film)"
"http://dbpedia.org/resource/Días_contados","Días contados"
"http://dbpedia.org/resource/Encore,_Once_More_Encore!","Encore, Once More Encore!"
"http://dbpedia.org/resource/Endurance_(film)","Endurance (film)"
"http://dbpedia.org/resource/Eve_of_Destruction_(film)","Eve of Destruction (film)"
"http://dbpedia.org/resource/Everybody_Loves_Sunshine","Everybody Loves Sunshine"
"http://dbpedia.org/resource/Everyone_Off_to_Jail","Everyone Off to Jail"
"http://dbpedia.org/resource/Fallen_Champ:_The_Untold_Story_of_Mike_Tyson","Fallen Champ: The Untold Story of Mike Tyson"
"http://dbpedia.org/resource/Fatal_Deviation","Fatal Deviation"
"http://dbpedia.org/resource/Firewater_(film)","Firewater (film)"
"http://dbpedia.org/resource/Forbidden_Love:_The_Unashamed_Stories_of_Lesbian_Lives","Forbidden Love: The Unashamed Stories of Lesbian Lives"
"http://dbpedia.org/resource/General's_Son_II","General's Son II"
"http://dbpedia.org/resource/General's_Son_III","General's Son III"
"http://dbpedia.org/resource/Goodnight_Mister_Tom_(film)","Goodnight Mister Tom (film)"
"http://dbpedia.org/resource/Gundaraj","Gundaraj"
"http://dbpedia.org/resource/Hote_Hote_Pyar_Ho_Gaya","Hote Hote Pyar Ho Gaya"
"http://dbpedia.org/resource/Hulchul_(1995_film)","Hulchul (1995 film)"
"http://dbpedia.org/resource/Hum_Aapke_Dil_Mein_Rehte_Hain","Hum Aapke Dil Mein Rehte Hain"
"http://dbpedia.org/resource/Hurlyburly_(film)","Hurlyburly (film)"
"http://dbpedia.org/resource/I_Woke_Up_Early_the_Day_I_Died","I Woke Up Early the Day I Died"
"http://dbpedia.org/resource/In_the_Nick_of_Time","In the Nick of Time"
"http://dbpedia.org/resource/Into_the_Sun_(1992_film)","Into the Sun (1992 film)"
"http://dbpedia.org/resource/Invasion_of_the_Bunny_Snatchers","Invasion of the Bunny Snatchers"
"http://dbpedia.org/resource/Jaagruti","Jaagruti"
"http://dbpedia.org/resource/Jag_Mandir_(film)","Jag Mandir (film)"
"http://dbpedia.org/resource/Kachehri","Kachehri"
"http://dbpedia.org/resource/Krantiveer","Krantiveer"
"http://dbpedia.org/resource/Lee_Rock","Lee Rock"
"http://dbpedia.org/resource/Life_After_Sex","Life After Sex"
"http://dbpedia.org/resource/Lighthouse_(film)","Lighthouse (film)"
"http://dbpedia.org/resource/Like_Water_for_Chocolate_(film)","Like Water for Chocolate (film)"
"http://dbpedia.org/resource/Lucie_Aubrac_(film)","Lucie Aubrac (film)"
"http://dbpedia.org/resource/Lunar_Eclipse_(film)","Lunar Eclipse (film)"
"http://dbpedia.org/resource/Mindwarp_(film)","Mindwarp (film)"
"http://dbpedia.org/resource/Mithunam_(1993_film)","Mithunam (1993 film)"
"http://dbpedia.org/resource/Mob_Queen","Mob Queen"
"http://dbpedia.org/resource/Mosquito_(film)","Mosquito (film)"
"http://dbpedia.org/resource/Mr._Jealousy","Mr. Jealousy"
"http://dbpedia.org/resource/My_Dog_Vincent","My Dog Vincent"
"http://dbpedia.org/resource/Napoleon_(1995_film)","Napoleon (1995 film)"
"http://dbpedia.org/resource/Never_Ever_(1996_film)","Never Ever (1996 film)"
"http://dbpedia.org/resource/New_Jersey_Drive","New Jersey Drive"
"http://dbpedia.org/resource/Night_Trap_(film)","Night Trap (film)"
"http://dbpedia.org/resource/Nishchaiy","Nishchaiy"
"http://dbpedia.org/resource/Out_of_Life","Out of Life"
"http://dbpedia.org/resource/Out_to_the_World","Out to the World"
"http://dbpedia.org/resource/Past_Midnight","Past Midnight"
"http://dbpedia.org/resource/Phantom_Beirut","Phantom Beirut"
"http://dbpedia.org/resource/Pigs_(1992_film)","Pigs (1992 film)"
"http://dbpedia.org/resource/Play_It_to_the_Bone","Play It to the Bone"
"http://dbpedia.org/resource/Prem_Qaidi","Prem Qaidi"
"http://dbpedia.org/resource/Radiance_(1998_film)","Radiance (1998 film)"
"http://dbpedia.org/resource/Relative_Fear","Relative Fear"
"http://dbpedia.org/resource/Ring_of_Fire_(1991_film)","Ring of Fire (1991 film)"
"http://dbpedia.org/resource/Roadflower","Roadflower"
"http://dbpedia.org/resource/Samurai_Cowboy","Samurai Cowboy"
"http://dbpedia.org/resource/Sapne_Sajan_Ke","Sapne Sajan Ke"
"http://dbpedia.org/resource/Scanner_Cop","Scanner Cop"
"http://dbpedia.org/resource/Scanners:_The_Showdown","Scanners: The Showdown"
"http://dbpedia.org/resource/Scanners_II:_The_New_Order","Scanners II: The New Order"
"http://dbpedia.org/resource/Scanners_III:_The_Takeover","Scanners III: The Takeover"
"http://dbpedia.org/resource/Shaheed-e-Mohabbat_Boota_Singh","Shaheed-e-Mohabbat Boota Singh"
"http://dbpedia.org/resource/Shaolin_Dolemite","Shaolin Dolemite"
"http://dbpedia.org/resource/Silver_Stallion","Silver Stallion"
"http://dbpedia.org/resource/SlamNation","SlamNation"
"http://dbpedia.org/resource/Spin_the_Bottle_(1998_film)","Spin the Bottle (1998 film)"
