"fastFood","name"
"http://dbpedia.org/resource/Jumbo_King","Jumbo King"
"http://dbpedia.org/resource/KFC_in_China","KFC in China"
"http://dbpedia.org/resource/KaatiZone","KaatiZone"
"http://dbpedia.org/resource/Benjys","Benjys"
"http://dbpedia.org/resource/Daniel_J._Kim","Daniel J. Kim"
"http://dbpedia.org/resource/Darshini_(restaurant)","Darshini (restaurant)"
"http://dbpedia.org/resource/Dave_Barham","Dave Barham"
"http://dbpedia.org/resource/Tim_Horton","Tim Horton"
"http://dbpedia.org/resource/Tito's_Tacos","Tito's Tacos"
"http://dbpedia.org/resource/Todd_Graves_(entrepreneur)","Todd Graves (entrepreneur)"
"http://dbpedia.org/resource/Togo's","Togo's"
"http://dbpedia.org/resource/Tokyo_Tokyo","Tokyo Tokyo"
"http://dbpedia.org/resource/Tom_Forkner","Tom Forkner"
"http://dbpedia.org/resource/Tom_Michalopoulos","Tom Michalopoulos"
"http://dbpedia.org/resource/Tony_Tan_Caktiong","Tony Tan Caktiong"
"http://dbpedia.org/resource/Traveler's_Coffee","Traveler's Coffee"
"http://dbpedia.org/resource/Dosa_plaza","Dosa plaza"
"http://dbpedia.org/resource/Double_Coffee","Double Coffee"
"http://dbpedia.org/resource/Nairobi_Java_House","Nairobi Java House"
"http://dbpedia.org/resource/Steers","Steers"
"http://dbpedia.org/resource/Sukiya_(restaurant_chain)","Sukiya (restaurant chain)"
"http://dbpedia.org/resource/Sunset_Grill_(Canadian_restaurant_chain)","Sunset Grill (Canadian restaurant chain)"
"http://dbpedia.org/resource/The_Delicious_One","The Delicious One"
"http://dbpedia.org/resource/Guguță_Café","Guguță Café"
"http://dbpedia.org/resource/Hotto_Motto","Hotto Motto"
"http://dbpedia.org/resource/Maui_Tacos","Maui Tacos"
"http://dbpedia.org/resource/James_Bodenstedt","James Bodenstedt"
"http://dbpedia.org/resource/Under_the_Hood_Café","Under the Hood Café"
"http://dbpedia.org/resource/Raees_Coffee","Raees Coffee"
"http://dbpedia.org/resource/The_Noid","The Noid"
"http://dbpedia.org/resource/Bagnio","Bagnio"
"http://dbpedia.org/resource/Baja_Fresh","Baja Fresh"
"http://dbpedia.org/resource/Baker's_Drive-Thru","Baker's Drive-Thru"
"http://dbpedia.org/resource/Bar_Facal","Bar Facal"
"http://dbpedia.org/resource/Barberitos","Barberitos"
"http://dbpedia.org/resource/Barburrito","Barburrito"
"http://dbpedia.org/resource/Baskin-Robbins","Baskin-Robbins"
"http://dbpedia.org/resource/Beard_Papa's","Beard Papa's"
"http://dbpedia.org/resource/Ivar's","Ivar's"
"http://dbpedia.org/resource/J.CO_Donuts","J.CO Donuts"
"http://dbpedia.org/resource/Jack's","Jack's"
"http://dbpedia.org/resource/Jack_Box","Jack Box"
"http://dbpedia.org/resource/Jack_Fulk","Jack Fulk"
"http://dbpedia.org/resource/Jack_in_the_Box","Jack in the Box"
"http://dbpedia.org/resource/James_McLamore","James McLamore"
"http://dbpedia.org/resource/Serrano_(restaurant)","Serrano (restaurant)"
"http://dbpedia.org/resource/Shipley_Do-Nuts","Shipley Do-Nuts"
"http://dbpedia.org/resource/Shirokuma_Cafe","Shirokuma Cafe"
"http://dbpedia.org/resource/Cosplay_restaurant","Cosplay restaurant"
"http://dbpedia.org/resource/The_Pizza_Company","The Pizza Company"
"http://dbpedia.org/resource/The_West_Cornwall_Pasty_Company","The West Cornwall Pasty Company"
"http://dbpedia.org/resource/Tijuana_Flats","Tijuana Flats"
"http://dbpedia.org/resource/Just_Falafel","Just Falafel"
"http://dbpedia.org/resource/Vernon_Rudolph","Vernon Rudolph"
"http://dbpedia.org/resource/Kiwiburger","Kiwiburger"
"http://dbpedia.org/resource/Klenger_Burger","Klenger Burger"
"http://dbpedia.org/resource/Kofe_Khauz","Kofe Khauz"
"http://dbpedia.org/resource/McDouble","McDouble"
"http://dbpedia.org/resource/Restoran_Sederhana","Restoran Sederhana"
"http://dbpedia.org/resource/Extreme_Pita","Extreme Pita"
"http://dbpedia.org/resource/Fairwood_(restaurant)","Fairwood (restaurant)"
"http://dbpedia.org/resource/Fatburger","Fatburger"
"http://dbpedia.org/resource/Fazoli's","Fazoli's"
"http://dbpedia.org/resource/Felix_Stehling","Felix Stehling"
"http://dbpedia.org/resource/Fergburger","Fergburger"
"http://dbpedia.org/resource/Figaro's_Pizza","Figaro's Pizza"
"http://dbpedia.org/resource/Annapoorna_Gowrishankar","Annapoorna Gowrishankar"
"http://dbpedia.org/resource/Margaret_Karcher","Margaret Karcher"
"http://dbpedia.org/resource/Marrybrown","Marrybrown"
"http://dbpedia.org/resource/Marugame_Seimen","Marugame Seimen"
"http://dbpedia.org/resource/Mary_Brown's","Mary Brown's"
"http://dbpedia.org/resource/Craveable_Brands","Craveable Brands"
"http://dbpedia.org/resource/Crown_Burgers","Crown Burgers"
"http://dbpedia.org/resource/David_Cline","David Cline"
"http://dbpedia.org/resource/Dick's_Drive-In","Dick's Drive-In"
"http://dbpedia.org/resource/Mr._Lee_(restaurant)","Mr. Lee (restaurant)"
"http://dbpedia.org/resource/FEBO","FEBO"
"http://dbpedia.org/resource/Fafa's","Fafa's"
"http://dbpedia.org/resource/Viennese_coffee_house","Viennese coffee house"
"http://dbpedia.org/resource/Wallace_(fast_food_chain)","Wallace (fast food chain)"
"http://dbpedia.org/resource/Frostop","Frostop"
"http://dbpedia.org/resource/Fuel_Juice","Fuel Juice"
"http://dbpedia.org/resource/G.I._Coffeehouses","G.I. Coffeehouses"
"http://dbpedia.org/resource/Strammer_Max","Strammer Max"
"http://dbpedia.org/resource/Mac_Tonight","Mac Tonight"
"http://dbpedia.org/resource/Taco_Bus","Taco Bus"
"http://dbpedia.org/resource/Hot_'n_Now","Hot 'n Now"
"http://dbpedia.org/resource/Howard_Deering_Johnson","Howard Deering Johnson"
"http://dbpedia.org/resource/Hugh_Morris_(businessman)","Hugh Morris (businessman)"
"http://dbpedia.org/resource/Hungry_Jack's","Hungry Jack's"
"http://dbpedia.org/resource/List_of_fast_food_restaurant_chains","List of fast food restaurant chains"
"http://dbpedia.org/resource/Little_Big_Burger","Little Big Burger"
"http://dbpedia.org/resource/Little_Chef","Little Chef"
"http://dbpedia.org/resource/MOS_Burger","MOS Burger"
"http://dbpedia.org/resource/MacDavid","MacDavid"
"http://dbpedia.org/resource/Mad_Mex_Fresh_Mexican_Grill","Mad Mex Fresh Mexican Grill"
"http://dbpedia.org/resource/MaggieMoo's_Ice_Cream_and_Treatery","MaggieMoo's Ice Cream and Treatery"
"http://dbpedia.org/resource/Maid_café","Maid café"
"http://dbpedia.org/resource/Maidreamin","Maidreamin"
"http://dbpedia.org/resource/Manchu_Wok","Manchu Wok"
"http://dbpedia.org/resource/Mang_Inasal","Mang Inasal"
"http://dbpedia.org/resource/Mao_(restaurant_chain)","Mao (restaurant chain)"
"http://dbpedia.org/resource/Marble_Slab_Creamery","Marble Slab Creamery"
"http://dbpedia.org/resource/Brice_Foods","Brice Foods"
"http://dbpedia.org/resource/Brody_Sweeney","Brody Sweeney"
"http://dbpedia.org/resource/Butler_café","Butler café"
"http://dbpedia.org/resource/Butterbrot","Butterbrot"
"http://dbpedia.org/resource/Cafe_Regatta","Cafe Regatta"
"http://dbpedia.org/resource/Cafe_church","Cafe church"
"http://dbpedia.org/resource/Café_Gerbeaud","Café Gerbeaud"
"http://dbpedia.org/resource/Café_con_piernas","Café con piernas"
"http://dbpedia.org/resource/Café_philosophique","Café philosophique"
"http://dbpedia.org/resource/Nu_Way_Cafe","Nu Way Cafe"
"http://dbpedia.org/resource/OldTown_White_Coffee","OldTown White Coffee"
"http://dbpedia.org/resource/Ollie_Gleichenhaus","Ollie Gleichenhaus"
"http://dbpedia.org/resource/Rita's_Italian_Ice","Rita's Italian Ice"
"http://dbpedia.org/resource/Robeks","Robeks"
"http://dbpedia.org/resource/Robert_O._Peterson","Robert O. Peterson"
"http://dbpedia.org/resource/Roberto's_Taco_Shop","Roberto's Taco Shop"
"http://dbpedia.org/resource/Coffee_Strong","Coffee Strong"
"http://dbpedia.org/resource/Coffeeheaven","Coffeeheaven"
"http://dbpedia.org/resource/Coffeehouse","Coffeehouse"
"http://dbpedia.org/resource/Coffeeshop_(Netherlands)","Coffeeshop (Netherlands)"
"http://dbpedia.org/resource/Smashburger","Smashburger"
"http://dbpedia.org/resource/Smithfield's_Chicken_'N_Bar-B-Q","Smithfield's Chicken 'N Bar-B-Q"
"http://dbpedia.org/resource/Smoothie_King","Smoothie King"
"http://dbpedia.org/resource/Sonic_Drive-In","Sonic Drive-In"
"http://dbpedia.org/resource/Southern_Fried_Chicken","Southern Fried Chicken"
"http://dbpedia.org/resource/Gust_E._Lundberg","Gust E. Lundberg"
"http://dbpedia.org/resource/Fiesta_Restaurant_Group","Fiesta Restaurant Group"
"http://dbpedia.org/resource/Salon_de_thé_François","Salon de thé François"
"http://dbpedia.org/resource/Kafana","Kafana"
"http://dbpedia.org/resource/Konditorei","Konditorei"
"http://dbpedia.org/resource/Krispy_Kreme_UK","Krispy Kreme UK"
"http://dbpedia.org/resource/All-day_café","All-day café"
"http://dbpedia.org/resource/Anti-café","Anti-café"
"http://dbpedia.org/resource/Beurger_King_Muslim","Beurger King Muslim"
"http://dbpedia.org/resource/Big_City_Burrito","Big City Burrito"
"http://dbpedia.org/resource/Big_Hardee","Big Hardee"
"http://dbpedia.org/resource/Oporto_(restaurant)","Oporto (restaurant)"
"http://dbpedia.org/resource/Orange_Julius","Orange Julius"
"http://dbpedia.org/resource/Orange_Leaf_Frozen_Yogurt","Orange Leaf Frozen Yogurt"
"http://dbpedia.org/resource/Original_Tommy's","Original Tommy's"
"http://dbpedia.org/resource/Origus","Origus"
"http://dbpedia.org/resource/Pancake_Parlour","Pancake Parlour"
"http://dbpedia.org/resource/Pancheros_Mexican_Grill","Pancheros Mexican Grill"
"http://dbpedia.org/resource/Panera_Bread","Panera Bread"
"http://dbpedia.org/resource/Papa_Gino's","Papa Gino's"
"http://dbpedia.org/resource/Papa_Murphy's","Papa Murphy's"
"http://dbpedia.org/resource/Vivenda_do_Camarão","Vivenda do Camarão"
"http://dbpedia.org/resource/Wahlburgers","Wahlburgers"
"http://dbpedia.org/resource/Jimmy_the_Greek_(restaurant)","Jimmy the Greek (restaurant)"
"http://dbpedia.org/resource/Tantuni","Tantuni"
"http://dbpedia.org/resource/Kaffebrenneriet","Kaffebrenneriet"
"http://dbpedia.org/resource/Nabi_Saleh_(businessman)","Nabi Saleh (businessman)"
"http://dbpedia.org/resource/Percy_Ingle","Percy Ingle"
"http://dbpedia.org/resource/Ye_Olde_Greyfriars_Dining-Rooms","Ye Olde Greyfriars Dining-Rooms"
"http://dbpedia.org/resource/Arcaffe","Arcaffe"
"http://dbpedia.org/resource/Arch_Deluxe","Arch Deluxe"
"http://dbpedia.org/resource/Tysta_Mari","Tysta Mari"
"http://dbpedia.org/resource/Noah's_Bagels","Noah's Bagels"
"http://dbpedia.org/resource/Rally's","Rally's"
"http://dbpedia.org/resource/Animal_cafe","Animal cafe"
"http://dbpedia.org/resource/Gino's_Hamburgers","Gino's Hamburgers"
"http://dbpedia.org/resource/Giraffas","Giraffas"
"http://dbpedia.org/resource/Glen_Bell","Glen Bell"
"http://dbpedia.org/resource/Go_Nuts_Donuts","Go Nuts Donuts"
"http://dbpedia.org/resource/Golden_Chick","Golden Chick"
"http://dbpedia.org/resource/Goldilocks_Bakeshop","Goldilocks Bakeshop"
"http://dbpedia.org/resource/Goli_Vada_Pav","Goli Vada Pav"
"http://dbpedia.org/resource/Good_Times_Burgers_&_Frozen_Custard","Good Times Burgers & Frozen Custard"
"http://dbpedia.org/resource/Goody's_Burger_House_(restaurant)","Goody's Burger House (restaurant)"
"http://dbpedia.org/resource/Greggs","Greggs"
"http://dbpedia.org/resource/Gregory's","Gregory's"
"http://dbpedia.org/resource/Grill'd","Grill'd"
"http://dbpedia.org/resource/Groupe_Valentine_Inc.","Groupe Valentine Inc."
"http://dbpedia.org/resource/Guzman_y_Gomez","Guzman y Gomez"
"http://dbpedia.org/resource/Gyoza_no_Ohsho","Gyoza no Ohsho"
"http://dbpedia.org/resource/H._Salt_Esq._Fish_&_Chips","H. Salt Esq. Fish & Chips"
"http://dbpedia.org/resource/HNT_Chicken","HNT Chicken"
"http://dbpedia.org/resource/Habib's","Habib's"
"http://dbpedia.org/resource/Haddon_Salt","Haddon Salt"
"http://dbpedia.org/resource/Au_Café","Au Café"
"http://dbpedia.org/resource/Automat","Automat"
"http://dbpedia.org/resource/B&K_Rootbeer","B&K Rootbeer"
"http://dbpedia.org/resource/B-Bop's","B-Bop's"
"http://dbpedia.org/resource/BK_XXL","BK XXL"
"http://dbpedia.org/resource/Ichibanya","Ichibanya"
"http://dbpedia.org/resource/Ike_Sewell","Ike Sewell"
"http://dbpedia.org/resource/In-N-Out_Burger","In-N-Out Burger"
"http://dbpedia.org/resource/Inspire_Brands","Inspire Brands"
"http://dbpedia.org/resource/Internet_café","Internet café"
"http://dbpedia.org/resource/Irv_Robbins","Irv Robbins"
"http://dbpedia.org/resource/Isaac_Toast","Isaac Toast"
"http://dbpedia.org/resource/Monk's_Café","Monk's Café"
"http://dbpedia.org/resource/Richard_and_Maurice_McDonald","Richard and Maurice McDonald"
"http://dbpedia.org/resource/Tasti_D-Lite","Tasti D-Lite"
"http://dbpedia.org/resource/Scottish_Café","Scottish Café"
"http://dbpedia.org/resource/Karmelkorn","Karmelkorn"
"http://dbpedia.org/resource/Kaspa's","Kaspa's"
"http://dbpedia.org/resource/Kebab_Turki_Baba_Rafi","Kebab Turki Baba Rafi"
"http://dbpedia.org/resource/Kewpee","Kewpee"
"http://dbpedia.org/resource/Khaan_Buuz","Khaan Buuz"
"http://dbpedia.org/resource/Bing_Boy","Bing Boy"
"http://dbpedia.org/resource/Max_Hamburgers","Max Hamburgers"
"http://dbpedia.org/resource/Maxim's_Caterers","Maxim's Caterers"
"http://dbpedia.org/resource/McDonald's","McDonald's"
"http://dbpedia.org/resource/McDonald's_Canada","McDonald's Canada"
"http://dbpedia.org/resource/McDonald's_France","McDonald's France"
"http://dbpedia.org/resource/McDonald's_Israel","McDonald's Israel"
"http://dbpedia.org/resource/McDonald's_New_Zealand","McDonald's New Zealand"
"http://dbpedia.org/resource/McDonald's_Pakistan","McDonald's Pakistan"
"http://dbpedia.org/resource/McDonald's_Philippines","McDonald's Philippines"
"http://dbpedia.org/resource/Metro_(restaurant_chain)","Metro (restaurant chain)"
"http://dbpedia.org/resource/Mighty_Taco","Mighty Taco"
"http://dbpedia.org/resource/Mikel_Coffee_Company","Mikel Coffee Company"
"http://dbpedia.org/resource/Milio's_Sandwiches","Milio's Sandwiches"
"http://dbpedia.org/resource/Milo's_Hamburgers","Milo's Hamburgers"
"http://dbpedia.org/resource/Milt's_Stop_&_Eat","Milt's Stop & Eat"
"http://dbpedia.org/resource/Mini_Kalzone","Mini Kalzone"
"http://dbpedia.org/resource/Mister_Donut","Mister Donut"
"http://dbpedia.org/resource/Mister_Softee","Mister Softee"
"http://dbpedia.org/resource/Mo'men","Mo'men"
"http://dbpedia.org/resource/Moe's_Italian_Sandwiches","Moe's Italian Sandwiches"
"http://dbpedia.org/resource/Moe's_Southwest_Grill","Moe's Southwest Grill"
"http://dbpedia.org/resource/Parsa's","Parsa's"
"http://dbpedia.org/resource/Peach_Bowl","Peach Bowl"
"http://dbpedia.org/resource/Peggy_Cherng","Peggy Cherng"
"http://dbpedia.org/resource/Pepper_Lunch","Pepper Lunch"
"http://dbpedia.org/resource/Pete_Harman","Pete Harman"
"http://dbpedia.org/resource/TacoTime","TacoTime"
"http://dbpedia.org/resource/Taco_Bell","Taco Bell"
"http://dbpedia.org/resource/Taco_Bell_chihuahua","Taco Bell chihuahua"
"http://dbpedia.org/resource/Taco_Bueno","Taco Bueno"
"http://dbpedia.org/resource/Taco_Cabana","Taco Cabana"
"http://dbpedia.org/resource/Taco_John's","Taco John's"
"http://dbpedia.org/resource/Taco_Mayo","Taco Mayo"
"http://dbpedia.org/resource/Taco_Tico","Taco Tico"
"http://dbpedia.org/resource/Taco_Time_Northwest","Taco Time Northwest"
"http://dbpedia.org/resource/Taco_del_Mar","Taco del Mar"
"http://dbpedia.org/resource/Tantalizers","Tantalizers"
"http://dbpedia.org/resource/Tastee_Fried_Chicken","Tastee Fried Chicken"
"http://dbpedia.org/resource/Te_&_Kaffi","Te & Kaffi"
"http://dbpedia.org/resource/Soda_shop","Soda shop"
"http://dbpedia.org/resource/The_Shelter_Half","The Shelter Half"
"http://dbpedia.org/resource/Kungfu_(restaurant)","Kungfu (restaurant)"
"http://dbpedia.org/resource/MaDonal","MaDonal"
"http://dbpedia.org/resource/Millie's_Cookies","Millie's Cookies"
"http://dbpedia.org/resource/Kilimanjaro_(restaurant)","Kilimanjaro (restaurant)"
"http://dbpedia.org/resource/Pomme_de_pain","Pomme de pain"
"http://dbpedia.org/resource/Speed_Rabbit_Pizza","Speed Rabbit Pizza"
"http://dbpedia.org/resource/Taco_Bell_Express","Taco Bell Express"
"http://dbpedia.org/resource/Taco_Maker","Taco Maker"
"http://dbpedia.org/resource/The_Chicken_Rice_Shop","The Chicken Rice Shop"
"http://dbpedia.org/resource/Teremok","Teremok"
"http://dbpedia.org/resource/Warrens_Bakery","Warrens Bakery"
"http://dbpedia.org/resource/Ziemiańska","Ziemiańska"
"http://dbpedia.org/resource/List_of_Mexican_restaurants","List of Mexican restaurants"
"http://dbpedia.org/resource/List_of_Peach_Bowl_broadcasters","List of Peach Bowl broadcasters"
"http://dbpedia.org/resource/Loumidis","Loumidis"
"http://dbpedia.org/resource/Lucky_Pierrot","Lucky Pierrot"
"http://dbpedia.org/resource/Wahaca","Wahaca"
"http://dbpedia.org/resource/Miznon","Miznon"
"http://dbpedia.org/resource/Sour_Sally","Sour Sally"
"http://dbpedia.org/resource/Southern_Maid_Donuts","Southern Maid Donuts"
"http://dbpedia.org/resource/Thaï_Express","Thaï Express"
"http://dbpedia.org/resource/Ottoman_coffeehouse","Ottoman coffeehouse"
"http://dbpedia.org/resource/Pizza_Hut_Express","Pizza Hut Express"
"http://dbpedia.org/resource/4Fingers_Crispy_Chicken","4Fingers Crispy Chicken"
"http://dbpedia.org/resource/7-Eleven","7-Eleven"
"http://dbpedia.org/resource/800_PIZZA","800 PIZZA"
"http://dbpedia.org/resource/Bombay_mix","Bombay mix"
"http://dbpedia.org/resource/Bonda","Bonda"
"http://dbpedia.org/resource/Boondi","Boondi"
"http://dbpedia.org/resource/Brad_Blum","Brad Blum"
"http://dbpedia.org/resource/Molly_Moon's_Homemade_Ice_Cream","Molly Moon's Homemade Ice Cream"
"http://dbpedia.org/resource/Monginis","Monginis"
"http://dbpedia.org/resource/Monical's_Pizza","Monical's Pizza"
"http://dbpedia.org/resource/Morelli's","Morelli's"
"http://dbpedia.org/resource/Mountain_Mike's_Pizza","Mountain Mike's Pizza"
"http://dbpedia.org/resource/Mr._Whippy_(United_Kingdom)","Mr. Whippy (United Kingdom)"
"http://dbpedia.org/resource/Mr_Bean_(company)","Mr Bean (company)"
"http://dbpedia.org/resource/Wawa_(company)","Wawa (company)"
"http://dbpedia.org/resource/Wendy's_Milk_Bar","Wendy's Milk Bar"
"http://dbpedia.org/resource/Wetzel's_Pretzels","Wetzel's Pretzels"
"http://dbpedia.org/resource/White_Tower_Hamburgers","White Tower Hamburgers"
"http://dbpedia.org/resource/WhopperCoin","WhopperCoin"
"http://dbpedia.org/resource/Dyrlægens_natmad","Dyrlægens natmad"
"http://dbpedia.org/resource/Farsan_(food)","Farsan (food)"
"http://dbpedia.org/resource/Fast_food_advertising","Fast food advertising"
"http://dbpedia.org/resource/Tteok-kkochi","Tteok-kkochi"
"http://dbpedia.org/resource/Valpo_Velvet","Valpo Velvet"
"http://dbpedia.org/resource/List_of_ice_cream_parlor_chains","List of ice cream parlor chains"
"http://dbpedia.org/resource/Udders_(ice_cream)","Udders (ice cream)"
"http://dbpedia.org/resource/Texas_Tavern","Texas Tavern"
"http://dbpedia.org/resource/&pizza","&pizza"
"http://dbpedia.org/resource/107-109_Bathurst_Street,_Sydney","107-109 Bathurst Street, Sydney"
"http://dbpedia.org/resource/1987_McDonald's_Open","1987 McDonald's Open"
"http://dbpedia.org/resource/1988_McDonald's_Open","1988 McDonald's Open"
"http://dbpedia.org/resource/1989_McDonald's_Open","1989 McDonald's Open"
"http://dbpedia.org/resource/1990_McDonald's_Open","1990 McDonald's Open"
