"veg","name"
"http://dbpedia.org/resource/List_of_soybean_diseases","List of soybean diseases"
"http://dbpedia.org/resource/List_of_spinach_diseases","List of spinach diseases"
"http://dbpedia.org/resource/List_of_sweet_potato_diseases","List of sweet potato diseases"
"http://dbpedia.org/resource/List_of_tomato_diseases","List of tomato diseases"
"http://dbpedia.org/resource/Pithecellobium_dulce","Pithecellobium dulce"
"http://dbpedia.org/resource/Pochas","Pochas"
"http://dbpedia.org/resource/So_Good_(soy_beverage)","So Good (soy beverage)"
"http://dbpedia.org/resource/Solae_(company)","Solae (company)"
"http://dbpedia.org/resource/Alpro","Alpro"
"http://dbpedia.org/resource/BBCH-scale_(peanut)","BBCH-scale (peanut)"
"http://dbpedia.org/resource/Blair's_Sauces_and_Snacks","Blair's Sauces and Snacks"
"http://dbpedia.org/resource/Caragana_arborescens","Caragana arborescens"
"http://dbpedia.org/resource/Danish_oil","Danish oil"
"http://dbpedia.org/resource/Fricassee","Fricassee"
"http://dbpedia.org/resource/Kosambari","Kosambari"
"http://dbpedia.org/resource/Santalum_album","Santalum album"
"http://dbpedia.org/resource/Theeyal","Theeyal"
"http://dbpedia.org/resource/Acalypha_bipartita","Acalypha bipartita"
"http://dbpedia.org/resource/Corchorus_olitorius","Corchorus olitorius"
"http://dbpedia.org/resource/Karnıyarık","Karnıyarık"
"http://dbpedia.org/resource/Lilium_davidii","Lilium davidii"
"http://dbpedia.org/resource/Pediomelum_hypogaeum","Pediomelum hypogaeum"
"http://dbpedia.org/resource/Potato_dextrose_agar","Potato dextrose agar"
"http://dbpedia.org/resource/Banana_fritter","Banana fritter"
"http://dbpedia.org/resource/Cercospora_kikuchii","Cercospora kikuchii"
"http://dbpedia.org/resource/Cercospora_melongenae","Cercospora melongenae"
"http://dbpedia.org/resource/Cercospora_sojina","Cercospora sojina"
"http://dbpedia.org/resource/Diaporthe_phaseolorum_var._caulivora","Diaporthe phaseolorum var. caulivora"
"http://dbpedia.org/resource/Diaporthe_phaseolorum_var._sojae","Diaporthe phaseolorum var. sojae"
"http://dbpedia.org/resource/Ditylenchus_destructor","Ditylenchus destructor"
"http://dbpedia.org/resource/Ditylenchus_dipsaci","Ditylenchus dipsaci"
"http://dbpedia.org/resource/Facing_heaven_pepper","Facing heaven pepper"
"http://dbpedia.org/resource/Fourth_of_July_tomato","Fourth of July tomato"
"http://dbpedia.org/resource/Fritillaria_camschatcensis","Fritillaria camschatcensis"
"http://dbpedia.org/resource/Fusarium_crookwellense","Fusarium crookwellense"
"http://dbpedia.org/resource/Fusarium_oxysporum_f.sp._lycopersici","Fusarium oxysporum f.sp. lycopersici"
"http://dbpedia.org/resource/Fusarium_pallidoroseum","Fusarium pallidoroseum"
"http://dbpedia.org/resource/Globodera_rostochiensis","Globodera rostochiensis"
"http://dbpedia.org/resource/Helminthosporium_solani","Helminthosporium solani"
"http://dbpedia.org/resource/Meloidogyne_arenaria","Meloidogyne arenaria"
"http://dbpedia.org/resource/Meloidogyne_chitwoodi","Meloidogyne chitwoodi"
"http://dbpedia.org/resource/Microsphaera_diffusa","Microsphaera diffusa"
"http://dbpedia.org/resource/Pan_pizza","Pan pizza"
"http://dbpedia.org/resource/Paratrichodorus_minor","Paratrichodorus minor"
"http://dbpedia.org/resource/Peanut_butter_bun","Peanut butter bun"
"http://dbpedia.org/resource/Phaeoisariopsis_bataticola","Phaeoisariopsis bataticola"
"http://dbpedia.org/resource/Phakopsora_pachyrhizi","Phakopsora pachyrhizi"
"http://dbpedia.org/resource/Phialophora_gregata","Phialophora gregata"
"http://dbpedia.org/resource/Phoma_destructiva","Phoma destructiva"
"http://dbpedia.org/resource/Phoma_exigua_var._foveata","Phoma exigua var. foveata"
"http://dbpedia.org/resource/Phyllosticta_sojaecola","Phyllosticta sojaecola"
"http://dbpedia.org/resource/Pleospora_lycopersici","Pleospora lycopersici"
"http://dbpedia.org/resource/Podosphaera_fusca","Podosphaera fusca"
"http://dbpedia.org/resource/Polyscytalum_pustulans","Polyscytalum pustulans"
"http://dbpedia.org/resource/Pratylenchus_coffeae","Pratylenchus coffeae"
"http://dbpedia.org/resource/Pratylenchus_crenatus","Pratylenchus crenatus"
"http://dbpedia.org/resource/Pratylenchus_neglectus","Pratylenchus neglectus"
"http://dbpedia.org/resource/Puccinia_extensicola_var._hieraciata","Puccinia extensicola var. hieraciata"
"http://dbpedia.org/resource/Puccinia_pittieriana","Puccinia pittieriana"
"http://dbpedia.org/resource/Scandix_pecten-veneris","Scandix pecten-veneris"
"http://dbpedia.org/resource/Sclerotinia_minor","Sclerotinia minor"
"http://dbpedia.org/resource/Septoria_glycines","Septoria glycines"
"http://dbpedia.org/resource/Septoria_lycopersici","Septoria lycopersici"
"http://dbpedia.org/resource/Septoria_malagutii","Septoria malagutii"
"http://dbpedia.org/resource/Snow_pea","Snow pea"
"http://dbpedia.org/resource/Southeast_Asian_haze","Southeast Asian haze"
"http://dbpedia.org/resource/Tomato_knife","Tomato knife"
"http://dbpedia.org/resource/Hablitzia","Hablitzia"
"http://dbpedia.org/resource/Helicotylenchus_dihystera","Helicotylenchus dihystera"
"http://dbpedia.org/resource/Heterodera_cajani","Heterodera cajani"
"http://dbpedia.org/resource/Heterodera_carotae","Heterodera carotae"
"http://dbpedia.org/resource/Heterodera_ciceri","Heterodera ciceri"
"http://dbpedia.org/resource/Heterodera_goettingiana","Heterodera goettingiana"
"http://dbpedia.org/resource/Heterodera_rosii","Heterodera rosii"
"http://dbpedia.org/resource/Hoplolaimus_columbus","Hoplolaimus columbus"
"http://dbpedia.org/resource/Hoplolaimus_magnistylus","Hoplolaimus magnistylus"
"http://dbpedia.org/resource/Hoplolaimus_seinhorsti","Hoplolaimus seinhorsti"
"http://dbpedia.org/resource/Hoplolaimus_uniformis","Hoplolaimus uniformis"
"http://dbpedia.org/resource/Johannes_Elias_Teijsmann","Johannes Elias Teijsmann"
"http://dbpedia.org/resource/Kelewele","Kelewele"
"http://dbpedia.org/resource/Meloidogyne_acronea","Meloidogyne acronea"
"http://dbpedia.org/resource/Meloidogyne_artiellia","Meloidogyne artiellia"
"http://dbpedia.org/resource/Nacobbus_aberrans","Nacobbus aberrans"
"http://dbpedia.org/resource/Paratylenchus_projectus","Paratylenchus projectus"
"http://dbpedia.org/resource/Paratylenchus_tenuicaudatus","Paratylenchus tenuicaudatus"
"http://dbpedia.org/resource/Protein_dispersibility_index","Protein dispersibility index"
"http://dbpedia.org/resource/Quinisulcius_acutus","Quinisulcius acutus"
"http://dbpedia.org/resource/Rotylenchus_robustus","Rotylenchus robustus"
"http://dbpedia.org/resource/Scutellonema_cavenessi","Scutellonema cavenessi"
"http://dbpedia.org/resource/Shito","Shito"
"http://dbpedia.org/resource/Soybean_meal","Soybean meal"
"http://dbpedia.org/resource/Tofu_skin_roll","Tofu skin roll"
"http://dbpedia.org/resource/Erythronium_grandiflorum","Erythronium grandiflorum"
"http://dbpedia.org/resource/Lufu_(food)","Lufu (food)"
"http://dbpedia.org/resource/Tomberry","Tomberry"
"http://dbpedia.org/resource/Cocido_madrileño","Cocido madrileño"
"http://dbpedia.org/resource/Ghugni","Ghugni"
"http://dbpedia.org/resource/Lepidium_oleraceum","Lepidium oleraceum"
"http://dbpedia.org/resource/Mojito_isleño","Mojito isleño"
"http://dbpedia.org/resource/Pique_criollo","Pique criollo"
"http://dbpedia.org/resource/Amorphophallus_abyssinicus","Amorphophallus abyssinicus"
"http://dbpedia.org/resource/Puchero","Puchero"
"http://dbpedia.org/resource/Alinazik_kebab","Alinazik kebab"
"http://dbpedia.org/resource/Arkoola","Arkoola"
"http://dbpedia.org/resource/Cipollino","Cipollino"
"http://dbpedia.org/resource/Dalcha","Dalcha"
"http://dbpedia.org/resource/Sarson_ka_saag","Sarson ka saag"
"http://dbpedia.org/resource/Esgarrat","Esgarrat"
"http://dbpedia.org/resource/Sacha_inchi_oil","Sacha inchi oil"
"http://dbpedia.org/resource/Scotcheroos","Scotcheroos"
"http://dbpedia.org/resource/Senna_siamea","Senna siamea"
"http://dbpedia.org/resource/Tahu_sumedang","Tahu sumedang"
"http://dbpedia.org/resource/Arkansas_Traveler_tomato","Arkansas Traveler tomato"
"http://dbpedia.org/resource/Balila_(dish)","Balila (dish)"
"http://dbpedia.org/resource/Big_Rainbow","Big Rainbow"
"http://dbpedia.org/resource/Blaby_Special","Blaby Special"
"http://dbpedia.org/resource/Black_Krim","Black Krim"
"http://dbpedia.org/resource/Dioscorea_composita","Dioscorea composita"
"http://dbpedia.org/resource/Hillbilly_tomato","Hillbilly tomato"
"http://dbpedia.org/resource/Huai'an_Pingqiao_tofu","Huai'an Pingqiao tofu"
"http://dbpedia.org/resource/Jubilee_tomato","Jubilee tomato"
"http://dbpedia.org/resource/Kartoffelkäse","Kartoffelkäse"
"http://dbpedia.org/resource/Kenaf_seed_oil","Kenaf seed oil"
"http://dbpedia.org/resource/Lillian's_Yellow","Lillian's Yellow"
"http://dbpedia.org/resource/Phat_phrik_khing","Phat phrik khing"
"http://dbpedia.org/resource/Pichelsteiner","Pichelsteiner"
"http://dbpedia.org/resource/Santorini_tomato","Santorini tomato"
"http://dbpedia.org/resource/Spanakorizo","Spanakorizo"
"http://dbpedia.org/resource/Strapatsada","Strapatsada"
"http://dbpedia.org/resource/Tomato_and_egg_soup","Tomato and egg soup"
"http://dbpedia.org/resource/Ulva_linza","Ulva linza"
"http://dbpedia.org/resource/Vistive_Gold","Vistive Gold"
"http://dbpedia.org/resource/Amish_Paste","Amish Paste"
"http://dbpedia.org/resource/Aunt_Ruby's_German_Green","Aunt Ruby's German Green"
"http://dbpedia.org/resource/Chilli_vinegar","Chilli vinegar"
"http://dbpedia.org/resource/Japanese_radish","Japanese radish"
"http://dbpedia.org/resource/Lysimachia_clethroides","Lysimachia clethroides"
"http://dbpedia.org/resource/Palm_stearin","Palm stearin"
"http://dbpedia.org/resource/Sweet_potato_ball","Sweet potato ball"
"http://dbpedia.org/resource/Taro_ball","Taro ball"
"http://dbpedia.org/resource/Atama_soup","Atama soup"
"http://dbpedia.org/resource/Dazhu_gansi","Dazhu gansi"
"http://dbpedia.org/resource/Editan_(soup)","Editan (soup)"
"http://dbpedia.org/resource/James_Mease","James Mease"
"http://dbpedia.org/resource/Roasted_sweet_potato","Roasted sweet potato"
"http://dbpedia.org/resource/Salade_cauchoise","Salade cauchoise"
"http://dbpedia.org/resource/Seseli_libanotis","Seseli libanotis"
"http://dbpedia.org/resource/Deep-fried_avocado","Deep-fried avocado"
"http://dbpedia.org/resource/Malfouf_salad","Malfouf salad"
"http://dbpedia.org/resource/Myrianthus","Myrianthus"
"http://dbpedia.org/resource/Ozette_potato","Ozette potato"
"http://dbpedia.org/resource/Polpettone_di_melanzane","Polpettone di melanzane"
"http://dbpedia.org/resource/Potato_production_in_Latvia","Potato production in Latvia"
"http://dbpedia.org/resource/Sweet_potato_salad","Sweet potato salad"
"http://dbpedia.org/resource/Chengiopanax_sciadophylloides","Chengiopanax sciadophylloides"
"http://dbpedia.org/resource/Garlic_peeler","Garlic peeler"
"http://dbpedia.org/resource/Scallion_pancake","Scallion pancake"
"http://dbpedia.org/resource/Stew_peas","Stew peas"
"http://dbpedia.org/resource/Jakhya","Jakhya"
"http://dbpedia.org/resource/Xanthosoma_caracu","Xanthosoma caracu"
"http://dbpedia.org/resource/Trichoderma_koningii","Trichoderma koningii"
"http://dbpedia.org/resource/Yongfeng_chili_sauce","Yongfeng chili sauce"
"http://dbpedia.org/resource/2010_Southeast_Asian_haze","2010 Southeast Asian haze"
"http://dbpedia.org/resource/Capra_e_fagioli","Capra e fagioli"
"http://dbpedia.org/resource/Caycay","Caycay"
"http://dbpedia.org/resource/Ginataang_munggo","Ginataang munggo"
"http://dbpedia.org/resource/Mashed_carrots","Mashed carrots"
"http://dbpedia.org/resource/Pepper-dulse","Pepper-dulse"
"http://dbpedia.org/resource/Chraime","Chraime"
"http://dbpedia.org/resource/Dioscorea_cayenensis","Dioscorea cayenensis"
"http://dbpedia.org/resource/Honeynut_squash","Honeynut squash"
"http://dbpedia.org/resource/Panskurar_Chop","Panskurar Chop"
"http://dbpedia.org/resource/Adams_Peanut_Butter","Adams Peanut Butter"
"http://dbpedia.org/resource/Fried_cauliflower","Fried cauliflower"
"http://dbpedia.org/resource/Fritas_de_prasa","Fritas de prasa"
"http://dbpedia.org/resource/Huileries_du_Congo_Belge","Huileries du Congo Belge"
"http://dbpedia.org/resource/Allium_cyaneum","Allium cyaneum"
"http://dbpedia.org/resource/Allium_jesdianum","Allium jesdianum"
"http://dbpedia.org/resource/Borracho_beans","Borracho beans"
"http://dbpedia.org/resource/Allium_unifolium","Allium unifolium"
"http://dbpedia.org/resource/Amaranthus_graecizans","Amaranthus graecizans"
"http://dbpedia.org/resource/Boeremia_lycopersici","Boeremia lycopersici"
"http://dbpedia.org/resource/Bánh_da_lợn","Bánh da lợn"
"http://dbpedia.org/resource/Colletotrichum_destructivum","Colletotrichum destructivum"
"http://dbpedia.org/resource/Colletotrichum_glycines","Colletotrichum glycines"
"http://dbpedia.org/resource/Colletotrichum_lindemuthianum","Colletotrichum lindemuthianum"
"http://dbpedia.org/resource/Colletotrichum_truncatum","Colletotrichum truncatum"
"http://dbpedia.org/resource/Diaporthe_phaseolorum","Diaporthe phaseolorum"
"http://dbpedia.org/resource/Didymella_pinodella","Didymella pinodella"
"http://dbpedia.org/resource/Lauderdale_County_Tomato_Festival","Lauderdale County Tomato Festival"
"http://dbpedia.org/resource/Lyonnaise_potatoes","Lyonnaise potatoes"
"http://dbpedia.org/resource/Makdous","Makdous"
"http://dbpedia.org/resource/Mycocentrospora_acerina","Mycocentrospora acerina"
"http://dbpedia.org/resource/Ozonium_texanum_var._parasiticum","Ozonium texanum var. parasiticum"
"http://dbpedia.org/resource/Phacidiopycnis_padwickii","Phacidiopycnis padwickii"
"http://dbpedia.org/resource/Phoma_cucurbitacearum","Phoma cucurbitacearum"
"http://dbpedia.org/resource/Phoma_exigua_var._exigua","Phoma exigua var. exigua"
"http://dbpedia.org/resource/Phoma_glycinicola","Phoma glycinicola"
"http://dbpedia.org/resource/Phoma_microspora","Phoma microspora"
"http://dbpedia.org/resource/Phoma_nebulosa","Phoma nebulosa"
"http://dbpedia.org/resource/Plenodomus_destruens","Plenodomus destruens"
"http://dbpedia.org/resource/Pseudomonas_tomato","Pseudomonas tomato"
"http://dbpedia.org/resource/Pyrenochaeta_lycopersici","Pyrenochaeta lycopersici"
"http://dbpedia.org/resource/Pyrenochaeta_terrestris","Pyrenochaeta terrestris"
"http://dbpedia.org/resource/Rigidoporus_microporus","Rigidoporus microporus"
"http://dbpedia.org/resource/Tacca_leontopetaloides","Tacca leontopetaloides"
"http://dbpedia.org/resource/Toona_sinensis","Toona sinensis"
"http://dbpedia.org/resource/Typha_angustifolia","Typha angustifolia"
"http://dbpedia.org/resource/Allanblackia_stuhlmannii","Allanblackia stuhlmannii"
"http://dbpedia.org/resource/Allanblackia_ulugurensis","Allanblackia ulugurensis"
"http://dbpedia.org/resource/Alligator_pepper","Alligator pepper"
"http://dbpedia.org/resource/Bean_pod_mottle_virus","Bean pod mottle virus"
"http://dbpedia.org/resource/Bean_yellow_mosaic_virus","Bean yellow mosaic virus"
"http://dbpedia.org/resource/Campari_tomato","Campari tomato"
"http://dbpedia.org/resource/Carrot_mottle_virus","Carrot mottle virus"
"http://dbpedia.org/resource/Groundnut_rosette_virus","Groundnut rosette virus"
"http://dbpedia.org/resource/Mungbean_yellow_mosaic_virus","Mungbean yellow mosaic virus"
"http://dbpedia.org/resource/Peanut_mottle_virus","Peanut mottle virus"
"http://dbpedia.org/resource/Peanut_stunt_virus","Peanut stunt virus"
"http://dbpedia.org/resource/Pommes_dauphine","Pommes dauphine"
"http://dbpedia.org/resource/Potato_mop-top_virus","Potato mop-top virus"
"http://dbpedia.org/resource/Vine_sweet_mini_peppers","Vine sweet mini peppers"
"http://dbpedia.org/resource/Arab_salad","Arab salad"
"http://dbpedia.org/resource/Black_garlic","Black garlic"
"http://dbpedia.org/resource/Boyz_in_the_Sink","Boyz in the Sink"
"http://dbpedia.org/resource/Crushed_red_pepper","Crushed red pepper"
"http://dbpedia.org/resource/Hard_Times_Cafe_(chain_restaurant)","Hard Times Cafe (chain restaurant)"
"http://dbpedia.org/resource/Monoi_oil","Monoi oil"
"http://dbpedia.org/resource/Olive_oil_regulation_and_adulteration","Olive oil regulation and adulteration"
"http://dbpedia.org/resource/Patatas_bravas","Patatas bravas"
"http://dbpedia.org/resource/Bouneschlupp","Bouneschlupp"
"http://dbpedia.org/resource/Fabes_con_almejas","Fabes con almejas"
"http://dbpedia.org/resource/Genetically_modified_soybean","Genetically modified soybean"
"http://dbpedia.org/resource/Kokoro_(vegetable)","Kokoro (vegetable)"
"http://dbpedia.org/resource/Peanut_flour","Peanut flour"
"http://dbpedia.org/resource/Potato_doughnut","Potato doughnut"
"http://dbpedia.org/resource/Péla_(dish)","Péla (dish)"
"http://dbpedia.org/resource/Radichetta","Radichetta"
"http://dbpedia.org/resource/Soy_paint","Soy paint"
"http://dbpedia.org/resource/Zippuli","Zippuli"
"http://dbpedia.org/resource/2010_Indian_onion_crisis","2010 Indian onion crisis"
"http://dbpedia.org/resource/Kaiware","Kaiware"
"http://dbpedia.org/resource/Liberibacter","Liberibacter"
"http://dbpedia.org/resource/Multi-Purpose_Food","Multi-Purpose Food"
"http://dbpedia.org/resource/Potatonik","Potatonik"
"http://dbpedia.org/resource/Bánh_mật","Bánh mật"
"http://dbpedia.org/resource/Bánh_rế","Bánh rế"
"http://dbpedia.org/resource/Celebrity_tomato","Celebrity tomato"
"http://dbpedia.org/resource/Chipsi_mayai","Chipsi mayai"
"http://dbpedia.org/resource/Climate_change_and_potatoes","Climate change and potatoes"
"http://dbpedia.org/resource/Lim_Gunawan_Hariyanto","Lim Gunawan Hariyanto"
"http://dbpedia.org/resource/List_of_potato_dishes","List of potato dishes"
"http://dbpedia.org/resource/Little_Soya","Little Soya"
"http://dbpedia.org/resource/Polystichum_richardii","Polystichum richardii"
"http://dbpedia.org/resource/Pratylenchus_alleni","Pratylenchus alleni"
"http://dbpedia.org/resource/Xanthomonas_campestris_pv._vesicatoria","Xanthomonas campestris pv. vesicatoria"
"http://dbpedia.org/resource/Allium_agrigentinum","Allium agrigentinum"
"http://dbpedia.org/resource/Allium_antonii-bolosii","Allium antonii-bolosii"
"http://dbpedia.org/resource/Allium_haemanthoides","Allium haemanthoides"
"http://dbpedia.org/resource/Allium_macrostylum","Allium macrostylum"
"http://dbpedia.org/resource/Boli_(plantain)","Boli (plantain)"
"http://dbpedia.org/resource/Citadel_spread","Citadel spread"
"http://dbpedia.org/resource/Cucumber_soda","Cucumber soda"
"http://dbpedia.org/resource/Disanxian","Disanxian"
"http://dbpedia.org/resource/Frijoles_Puercos","Frijoles Puercos"
