"mount","name"
"http://dbpedia.org/resource/Horst_(Spessart)","Horst (Spessart)"
"http://dbpedia.org/resource/Hromadnik","Hromadnik"
"http://dbpedia.org/resource/Huiyangsan","Huiyangsan"
"http://dbpedia.org/resource/Hum_(Pešter)","Hum (Pešter)"
"http://dbpedia.org/resource/Hummelsberg_(Swabian_Jura)","Hummelsberg (Swabian Jura)"
"http://dbpedia.org/resource/Hundsburg_(Hessenwald)","Hundsburg (Hessenwald)"
"http://dbpedia.org/resource/Hundsrücken_(Swabian_Jura)","Hundsrücken (Swabian Jura)"
"http://dbpedia.org/resource/Hungert","Hungert"
"http://dbpedia.org/resource/Hutberg_(Dürrhennersdorf)","Hutberg (Dürrhennersdorf)"
"http://dbpedia.org/resource/Hwawangsan","Hwawangsan"
"http://dbpedia.org/resource/Höchsten","Höchsten"
"http://dbpedia.org/resource/Höfats","Höfats"
"http://dbpedia.org/resource/Hörnle_(Swabian_Jura)","Hörnle (Swabian Jura)"
"http://dbpedia.org/resource/Hörnleberg","Hörnleberg"
"http://dbpedia.org/resource/Hühnerküppel","Hühnerküppel"
"http://dbpedia.org/resource/Hüttenkopf_(Lugenalpe)","Hüttenkopf (Lugenalpe)"
"http://dbpedia.org/resource/Iceland_Lake_Pluton","Iceland Lake Pluton"
"http://dbpedia.org/resource/Igelsbett","Igelsbett"
"http://dbpedia.org/resource/Immenstädter_Horn","Immenstädter Horn"
"http://dbpedia.org/resource/Inyan_Kara_Mountain","Inyan Kara Mountain"
"http://dbpedia.org/resource/Ipasha_Peak","Ipasha Peak"
"http://dbpedia.org/resource/Iseler","Iseler"
"http://dbpedia.org/resource/Jadovnik","Jadovnik"
"http://dbpedia.org/resource/Jaeyaksan","Jaeyaksan"
"http://dbpedia.org/resource/Jagodnja","Jagodnja"
"http://dbpedia.org/resource/Jangsan_(Busan)","Jangsan (Busan)"
"http://dbpedia.org/resource/Jastrebac","Jastrebac"
"http://dbpedia.org/resource/Javorište","Javorište"
"http://dbpedia.org/resource/Jelica","Jelica"
"http://dbpedia.org/resource/Jenner_(mountain)","Jenner (mountain)"
"http://dbpedia.org/resource/Jim_Kelly_Peak","Jim Kelly Peak"
"http://dbpedia.org/resource/Joes_Mountain_(South_Carolina)","Joes Mountain (South Carolina)"
"http://dbpedia.org/resource/Jogyesan","Jogyesan"
"http://dbpedia.org/resource/Jonsberg_(Zittau_Mountains)","Jonsberg (Zittau Mountains)"
"http://dbpedia.org/resource/Kahlersberg","Kahlersberg"
"http://dbpedia.org/resource/Kaina_Mountain","Kaina Mountain"
"http://dbpedia.org/resource/Kaiserkrone_(hill)","Kaiserkrone (hill)"
"http://dbpedia.org/resource/Kammertenberg","Kammertenberg"
"http://dbpedia.org/resource/Kampenwand","Kampenwand"
"http://dbpedia.org/resource/Kandel_(mountain)","Kandel (mountain)"
"http://dbpedia.org/resource/Kanzelwand","Kanzelwand"
"http://dbpedia.org/resource/Kappe_(Hinterland)","Kappe (Hinterland)"
"http://dbpedia.org/resource/Karkopf","Karkopf"
"http://dbpedia.org/resource/Keilberg_(Schneeberg)","Keilberg (Schneeberg)"
"http://dbpedia.org/resource/Kellerberg_(Forchheim)","Kellerberg (Forchheim)"
"http://dbpedia.org/resource/Kitami_Fuji","Kitami Fuji"
"http://dbpedia.org/resource/Kleiner_Arber","Kleiner Arber"
"http://dbpedia.org/resource/Kleiner_Dörnberg","Kleiner Dörnberg"
"http://dbpedia.org/resource/Kleiner_Falkenstein","Kleiner Falkenstein"
"http://dbpedia.org/resource/Kleiner_Kulm","Kleiner Kulm"
"http://dbpedia.org/resource/Kleiner_Ravensberg","Kleiner Ravensberg"
"http://dbpedia.org/resource/Kleiner_Rummelsberg","Kleiner Rummelsberg"
"http://dbpedia.org/resource/Kleiner_Zschirnstein","Kleiner Zschirnstein"
"http://dbpedia.org/resource/Klunst","Klunst"
"http://dbpedia.org/resource/Kmehlener_Berge","Kmehlener Berge"
"http://dbpedia.org/resource/Kniebis","Kniebis"
"http://dbpedia.org/resource/Kniebrink","Kniebrink"
"http://dbpedia.org/resource/Knochen_(hill)","Knochen (hill)"
"http://dbpedia.org/resource/Knockalongy","Knockalongy"
"http://dbpedia.org/resource/Knockmore,_Mayo","Knockmore, Mayo"
"http://dbpedia.org/resource/Knocknamuck","Knocknamuck"
"http://dbpedia.org/resource/Knowle_Hill","Knowle Hill"
"http://dbpedia.org/resource/Kofel","Kofel"
"http://dbpedia.org/resource/Kootenai_Peak","Kootenai Peak"
"http://dbpedia.org/resource/Kornberg_(Gruibingen)","Kornberg (Gruibingen)"
"http://dbpedia.org/resource/Kotal-e_Khushk","Kotal-e Khushk"
"http://dbpedia.org/resource/Kotlenik","Kotlenik"
"http://dbpedia.org/resource/Kottmar","Kottmar"
"http://dbpedia.org/resource/Kranzhorn","Kranzhorn"
"http://dbpedia.org/resource/Kreuzeck_(Allgäu_Alps)","Kreuzeck (Allgäu Alps)"
"http://dbpedia.org/resource/Kreuzeck_(Wetterstein)","Kreuzeck (Wetterstein)"
"http://dbpedia.org/resource/Kreuzjoch","Kreuzjoch"
"http://dbpedia.org/resource/Kreuzspitze_(Ammergau_Alps)","Kreuzspitze (Ammergau Alps)"
"http://dbpedia.org/resource/Kronberg_(Lower_Bavaria)","Kronberg (Lower Bavaria)"
"http://dbpedia.org/resource/Krottenspitze","Krottenspitze"
"http://dbpedia.org/resource/Kuhberg_(Dürrhennersdorf)","Kuhberg (Dürrhennersdorf)"
"http://dbpedia.org/resource/Kukavica","Kukavica"
"http://dbpedia.org/resource/Kupunkamint_Mountain","Kupunkamint Mountain"
"http://dbpedia.org/resource/Kutschenberg","Kutschenberg"
"http://dbpedia.org/resource/Kučaj","Kučaj"
"http://dbpedia.org/resource/Kälbersteine","Kälbersteine"
"http://dbpedia.org/resource/Königsheide_(Fichtel_Mountains)","Königsheide (Fichtel Mountains)"
"http://dbpedia.org/resource/Kühgundkopf","Kühgundkopf"
"http://dbpedia.org/resource/La_Morella","La Morella"
"http://dbpedia.org/resource/La_Mussara_(Vilaplana)","La Mussara (Vilaplana)"
"http://dbpedia.org/resource/Lachenkopf","Lachenkopf"
"http://dbpedia.org/resource/Lackenberg","Lackenberg"
"http://dbpedia.org/resource/Laguna_Mountains_(Arizona)","Laguna Mountains (Arizona)"
"http://dbpedia.org/resource/Lahnerkopf","Lahnerkopf"
"http://dbpedia.org/resource/Lampertsstein","Lampertsstein"
"http://dbpedia.org/resource/Lancebranlette","Lancebranlette"
"http://dbpedia.org/resource/Latady_Mountains","Latady Mountains"
"http://dbpedia.org/resource/Laubwand","Laubwand"
"http://dbpedia.org/resource/Laufbacher_Eck","Laufbacher Eck"
"http://dbpedia.org/resource/Lausche","Lausche"
"http://dbpedia.org/resource/Lauterbacher_Knochen","Lauterbacher Knochen"
"http://dbpedia.org/resource/Law_Hill","Law Hill"
"http://dbpedia.org/resource/Le_Brévent","Le Brévent"
"http://dbpedia.org/resource/Leistnerhübel","Leistnerhübel"
"http://dbpedia.org/resource/Lichtberg","Lichtberg"
"http://dbpedia.org/resource/Lilienstein","Lilienstein"
"http://dbpedia.org/resource/Limburg_(Weilheim_an_der_Teck)","Limburg (Weilheim an der Teck)"
"http://dbpedia.org/resource/Lindenstumpf","Lindenstumpf"
"http://dbpedia.org/resource/Linkerskopf","Linkerskopf"
"http://dbpedia.org/resource/Little_Burro_Mountains","Little Burro Mountains"
"http://dbpedia.org/resource/Little_Chief_Mountain","Little Chief Mountain"
"http://dbpedia.org/resource/Little_Dog_Mountain","Little Dog Mountain"
"http://dbpedia.org/resource/Little_Harquahala_Mountains","Little Harquahala Mountains"
"http://dbpedia.org/resource/Little_Rincon_Mountains","Little Rincon Mountains"
"http://dbpedia.org/resource/Lo_Corrunco","Lo Corrunco"
"http://dbpedia.org/resource/Lochen_(Swabian_Jura)","Lochen (Swabian Jura)"
"http://dbpedia.org/resource/Lofer_Mountains","Lofer Mountains"
"http://dbpedia.org/resource/Logging_Mountain","Logging Mountain"
"http://dbpedia.org/resource/Lone_Walker_Mountain","Lone Walker Mountain"
"http://dbpedia.org/resource/Long_Knife_Peak","Long Knife Peak"
"http://dbpedia.org/resource/Longfellow_Peak","Longfellow Peak"
"http://dbpedia.org/resource/Lotterberg","Lotterberg"
"http://dbpedia.org/resource/Luera_Mountains","Luera Mountains"
"http://dbpedia.org/resource/Lärchhöhe","Lärchhöhe"
"http://dbpedia.org/resource/Lärchwand","Lärchwand"
"http://dbpedia.org/resource/Mad_Wolf_Mountain","Mad Wolf Mountain"
"http://dbpedia.org/resource/Mader_Stein","Mader Stein"
"http://dbpedia.org/resource/Mahtotopa_Mountain","Mahtotopa Mountain"
"http://dbpedia.org/resource/Maja_Harapit","Maja Harapit"
"http://dbpedia.org/resource/Malesfelsen","Malesfelsen"
"http://dbpedia.org/resource/Mali_Krš","Mali Krš"
"http://dbpedia.org/resource/Malinik","Malinik"
"http://dbpedia.org/resource/Malič","Malič"
"http://dbpedia.org/resource/Mambilla_Plateau","Mambilla Plateau"
"http://dbpedia.org/resource/Mangsan","Mangsan"
"http://dbpedia.org/resource/Mare_de_Déu_del_Mont","Mare de Déu del Mont"
"http://dbpedia.org/resource/Markberg","Markberg"
"http://dbpedia.org/resource/Matagalls","Matagalls"
"http://dbpedia.org/resource/Matahpi_Peak","Matahpi Peak"
"http://dbpedia.org/resource/Mathiasberg","Mathiasberg"
"http://dbpedia.org/resource/Maukspitze","Maukspitze"
"http://dbpedia.org/resource/Maulkuppe","Maulkuppe"
"http://dbpedia.org/resource/McClintock_Peak","McClintock Peak"
"http://dbpedia.org/resource/McPartland_Mountain","McPartland Mountain"
"http://dbpedia.org/resource/Medicine_Grizzly_Peak","Medicine Grizzly Peak"
"http://dbpedia.org/resource/Medicine_Owl_Peak","Medicine Owl Peak"
"http://dbpedia.org/resource/Medvednik","Medvednik"
"http://dbpedia.org/resource/Merkur_(mountain)","Merkur (mountain)"
"http://dbpedia.org/resource/Miche_Wabun_Peak","Miche Wabun Peak"
"http://dbpedia.org/resource/Michelsberg_(Kelheim)","Michelsberg (Kelheim)"
"http://dbpedia.org/resource/Mindelheimer_Köpfl","Mindelheimer Köpfl"
"http://dbpedia.org/resource/Mindungsan_(Gyeonggi)","Mindungsan (Gyeonggi)"
"http://dbpedia.org/resource/Mittagberg","Mittagberg"
"http://dbpedia.org/resource/Moanbane","Moanbane"
"http://dbpedia.org/resource/Mohave_Mountains","Mohave Mountains"
"http://dbpedia.org/resource/Mola_del_Guerxet","Mola del Guerxet"
"http://dbpedia.org/resource/Mola_dels_Quatre_Termes","Mola dels Quatre Termes"
"http://dbpedia.org/resource/Molacima","Molacima"
"http://dbpedia.org/resource/Molard_Noir","Molard Noir"
"http://dbpedia.org/resource/Mons_Delisle","Mons Delisle"
"http://dbpedia.org/resource/Mont_Billiat","Mont Billiat"
"http://dbpedia.org/resource/Mont_Brequin","Mont Brequin"
"http://dbpedia.org/resource/Mont_Buet","Mont Buet"
"http://dbpedia.org/resource/Mont_Caro","Mont Caro"
"http://dbpedia.org/resource/Mont_Coin","Mont Coin"
"http://dbpedia.org/resource/Mont_Granier","Mont Granier"
"http://dbpedia.org/resource/Mont_Joly","Mont Joly"
"http://dbpedia.org/resource/Mont_Mallet","Mont Mallet"
"http://dbpedia.org/resource/Mont_Margériaz","Mont Margériaz"
"http://dbpedia.org/resource/Mont_Mirantin","Mont Mirantin"
"http://dbpedia.org/resource/Mont_Pelve","Mont Pelve"
"http://dbpedia.org/resource/Mont_Peney","Mont Peney"
"http://dbpedia.org/resource/Mont_Revard","Mont Revard"
"http://dbpedia.org/resource/Mont_Thabor","Mont Thabor"
"http://dbpedia.org/resource/Mont_Tondu","Mont Tondu"
"http://dbpedia.org/resource/Mont_Tournier","Mont Tournier"
"http://dbpedia.org/resource/Mont_Turia","Mont Turia"
"http://dbpedia.org/resource/Mont_d'Ambin","Mont d'Ambin"
"http://dbpedia.org/resource/Mont_d'Arbois","Mont d'Arbois"
"http://dbpedia.org/resource/Mont_de_Boisy","Mont de Boisy"
"http://dbpedia.org/resource/Mont_de_Grange","Mont de Grange"
"http://dbpedia.org/resource/Mont_de_Gébroulaz","Mont de Gébroulaz"
"http://dbpedia.org/resource/Mont_du_Borgne","Mont du Borgne"
"http://dbpedia.org/resource/Montcau","Montcau"
"http://dbpedia.org/resource/Monte_Campomolon","Monte Campomolon"
"http://dbpedia.org/resource/Monte_Cecilia","Monte Cecilia"
"http://dbpedia.org/resource/Monte_Ceva","Monte Ceva"
"http://dbpedia.org/resource/Monte_Cimone_di_Tonezza","Monte Cimone di Tonezza"
"http://dbpedia.org/resource/Monte_Cinto_(Colli_Euganei)","Monte Cinto (Colli Euganei)"
"http://dbpedia.org/resource/Monte_Cornetto","Monte Cornetto"
"http://dbpedia.org/resource/Monte_Cridola","Monte Cridola"
"http://dbpedia.org/resource/Monte_Ferro","Monte Ferro"
"http://dbpedia.org/resource/Monte_Kali_(Heringen)","Monte Kali (Heringen)"
"http://dbpedia.org/resource/Monte_Loffa","Monte Loffa"
"http://dbpedia.org/resource/Monte_Lozzo","Monte Lozzo"
"http://dbpedia.org/resource/Monte_Millifret","Monte Millifret"
"http://dbpedia.org/resource/Monte_Priaforà","Monte Priaforà"
"http://dbpedia.org/resource/Monte_Rua","Monte Rua"
"http://dbpedia.org/resource/Monte_Talvena","Monte Talvena"
"http://dbpedia.org/resource/Monte_Venda","Monte Venda"
"http://dbpedia.org/resource/Monte_Zebio","Monte Zebio"
"http://dbpedia.org/resource/Monteixo","Monteixo"
"http://dbpedia.org/resource/Monts_Groulx","Monts Groulx"
"http://dbpedia.org/resource/Moos_(mountain)","Moos (mountain)"
"http://dbpedia.org/resource/Morgensternhöhe","Morgensternhöhe"
"http://dbpedia.org/resource/Moritzberg_(Franconian_Jura)","Moritzberg (Franconian Jura)"
"http://dbpedia.org/resource/Mount_Abantos","Mount Abantos"
"http://dbpedia.org/resource/Mount_Achkasar","Mount Achkasar"
"http://dbpedia.org/resource/Mount_Adams_(Western_Australia)","Mount Adams (Western Australia)"
"http://dbpedia.org/resource/Mount_Amchad","Mount Amchad"
"http://dbpedia.org/resource/Mount_Brown_(Montana)","Mount Brown (Montana)"
"http://dbpedia.org/resource/Mount_Buzhou","Mount Buzhou"
"http://dbpedia.org/resource/Mount_Cannon","Mount Cannon"
"http://dbpedia.org/resource/Mount_Carter_(Montana)","Mount Carter (Montana)"
"http://dbpedia.org/resource/Mount_Custer","Mount Custer"
"http://dbpedia.org/resource/Mount_Despair_(Montana)","Mount Despair (Montana)"
"http://dbpedia.org/resource/Mount_Doody","Mount Doody"
"http://dbpedia.org/resource/Mount_Ellsworth_(Montana)","Mount Ellsworth (Montana)"
"http://dbpedia.org/resource/Mount_Faloria","Mount Faloria"
"http://dbpedia.org/resource/Mount_Geduhn","Mount Geduhn"
"http://dbpedia.org/resource/Mount_Gosford","Mount Gosford"
"http://dbpedia.org/resource/Mount_Helen_(Montana)","Mount Helen (Montana)"
"http://dbpedia.org/resource/Mount_Henkel","Mount Henkel"
"http://dbpedia.org/resource/Mount_Henry_(Montana)","Mount Henry (Montana)"
"http://dbpedia.org/resource/Mount_James","Mount James"
"http://dbpedia.org/resource/Mount_King_(Antarctica)","Mount King (Antarctica)"
"http://dbpedia.org/resource/Mount_Kipp","Mount Kipp"
"http://dbpedia.org/resource/Mount_Leyli","Mount Leyli"
"http://dbpedia.org/resource/Mount_Li","Mount Li"
"http://dbpedia.org/resource/Mount_Logan_(Montana)","Mount Logan (Montana)"
"http://dbpedia.org/resource/Mount_Manchester","Mount Manchester"
"http://dbpedia.org/resource/Mount_Mary_Austin","Mount Mary Austin"
"http://dbpedia.org/resource/Mount_Minamikoma","Mount Minamikoma"
"http://dbpedia.org/resource/Mount_Morgan_(Montana)","Mount Morgan (Montana)"
"http://dbpedia.org/resource/Mount_Mutis","Mount Mutis"
"http://dbpedia.org/resource/Mount_Oberlin","Mount Oberlin"
"http://dbpedia.org/resource/Mount_Ogura","Mount Ogura"
"http://dbpedia.org/resource/Mount_Peabody","Mount Peabody"
"http://dbpedia.org/resource/Mount_Phillips_(Montana)","Mount Phillips (Montana)"
"http://dbpedia.org/resource/Mount_Pinchot_(Montana)","Mount Pinchot (Montana)"
"http://dbpedia.org/resource/Mount_Rockwell","Mount Rockwell"
"http://dbpedia.org/resource/Mount_Rolleston","Mount Rolleston"
"http://dbpedia.org/resource/Mount_Stewart_(California)","Mount Stewart (California)"
"http://dbpedia.org/resource/Mount_Taibai","Mount Taibai"
"http://dbpedia.org/resource/Mount_Thompson_(Montana)","Mount Thompson (Montana)"
"http://dbpedia.org/resource/Mount_Tregear","Mount Tregear"
"http://dbpedia.org/resource/Mount_Troy","Mount Troy"
"http://dbpedia.org/resource/Mount_Utsugi","Mount Utsugi"
"http://dbpedia.org/resource/Mount_Vaea","Mount Vaea"
"http://dbpedia.org/resource/Mount_Vaught","Mount Vaught"
"http://dbpedia.org/resource/Munsusan_(North_Gyeongsang)","Munsusan (North Gyeongsang)"
"http://dbpedia.org/resource/Muppberg","Muppberg"
"http://dbpedia.org/resource/Murtenica","Murtenica"
"http://dbpedia.org/resource/Murton_Fell","Murton Fell"
"http://dbpedia.org/resource/Muryongsan","Muryongsan"
"http://dbpedia.org/resource/Musheramore","Musheramore"
"http://dbpedia.org/resource/Mußkopf","Mußkopf"
"http://dbpedia.org/resource/Mučanj","Mučanj"
"http://dbpedia.org/resource/Mädelegabel","Mädelegabel"
"http://dbpedia.org/resource/Mädelekopf","Mädelekopf"
"http://dbpedia.org/resource/Nahsukin_Mountain","Nahsukin Mountain"
"http://dbpedia.org/resource/Nanny_Mountain","Nanny Mountain"
"http://dbpedia.org/resource/Nasaasaaq","Nasaasaaq"
"http://dbpedia.org/resource/Natoas_Peak","Natoas Peak"
"http://dbpedia.org/resource/Neubürg","Neubürg"
"http://dbpedia.org/resource/Neutscher_Höhe","Neutscher Höhe"
"http://dbpedia.org/resource/Nimberg","Nimberg"
"http://dbpedia.org/resource/Ninaja","Ninaja"
"http://dbpedia.org/resource/Nivolet","Nivolet"
"http://dbpedia.org/resource/Nor'Wester_Mountains","Nor'Wester Mountains"
"http://dbpedia.org/resource/Norris_Mountain_(Montana)","Norris Mountain (Montana)"
"http://dbpedia.org/resource/Numa_Peak","Numa Peak"
"http://dbpedia.org/resource/Négresse","Négresse"
"http://dbpedia.org/resource/Nördliches_Höllhorn","Nördliches Höllhorn"
"http://dbpedia.org/resource/Obere_Gottesackerwände","Obere Gottesackerwände"
"http://dbpedia.org/resource/Obereck","Obereck"
"http://dbpedia.org/resource/Oberreintalschrofen","Oberreintalschrofen"
"http://dbpedia.org/resource/Oberwaldberg","Oberwaldberg"
"http://dbpedia.org/resource/Obudu_Plateau","Obudu Plateau"
"http://dbpedia.org/resource/Ochsenberg_(Swabian_Jura)","Ochsenberg (Swabian Jura)"
"http://dbpedia.org/resource/Ofenberg_(Wolfhagen)","Ofenberg (Wolfhagen)"
"http://dbpedia.org/resource/Olomana_(mountain)","Olomana (mountain)"
"http://dbpedia.org/resource/Osser","Osser"
"http://dbpedia.org/resource/Osterkopf","Osterkopf"
"http://dbpedia.org/resource/Otish_Mountains","Otish Mountains"
"http://dbpedia.org/resource/Ottenberg","Ottenberg"
"http://dbpedia.org/resource/Otzberg_(volcano)","Otzberg (volcano)"
"http://dbpedia.org/resource/Overton_Hill","Overton Hill"
"http://dbpedia.org/resource/Ovčar","Ovčar"
"http://dbpedia.org/resource/Oybin_(hill)","Oybin (hill)"
"http://dbpedia.org/resource/Pajarito_Mountains_(Arizona)","Pajarito Mountains (Arizona)"
"http://dbpedia.org/resource/Palasip_Qaqqaa","Palasip Qaqqaa"
"http://dbpedia.org/resource/Parke_Peak","Parke Peak"
"http://dbpedia.org/resource/Parrossaz","Parrossaz"
"http://dbpedia.org/resource/Paul_Bunyans_Cabin","Paul Bunyans Cabin"
"http://dbpedia.org/resource/Pedró_dels_Quatre_Batlles","Pedró dels Quatre Batlles"
"http://dbpedia.org/resource/Pentersrück","Pentersrück"
"http://dbpedia.org/resource/Penyes_Altes_de_Moixeró","Penyes Altes de Moixeró"
"http://dbpedia.org/resource/Peril_Peak","Peril Peak"
"http://dbpedia.org/resource/Petersberg_(Flintsbach)","Petersberg (Flintsbach)"
"http://dbpedia.org/resource/Pfaffenberg_(Spessart)","Pfaffenberg (Spessart)"
"http://dbpedia.org/resource/Pfingstberg","Pfingstberg"
"http://dbpedia.org/resource/Pic_Morto","Pic Morto"
"http://dbpedia.org/resource/Pic_Petit_de_Segre","Pic Petit de Segre"
"http://dbpedia.org/resource/Pic_Verdaguer","Pic Verdaguer"
"http://dbpedia.org/resource/Pic_d'Eina","Pic d'Eina"
"http://dbpedia.org/resource/Pic_de_Canalbona","Pic de Canalbona"
"http://dbpedia.org/resource/Pic_de_Costa_Cabirolera","Pic de Costa Cabirolera"
"http://dbpedia.org/resource/Pic_de_Finestrelles","Pic de Finestrelles"
"http://dbpedia.org/resource/Pic_de_Freser","Pic de Freser"
"http://dbpedia.org/resource/Pic_de_Jallouvre","Pic de Jallouvre"
"http://dbpedia.org/resource/Pic_de_Noucreus","Pic de Noucreus"
"http://dbpedia.org/resource/Pic_de_Noufonts","Pic de Noufonts"
"http://dbpedia.org/resource/Pic_de_Salòria","Pic de Salòria"
"http://dbpedia.org/resource/Pic_de_Serra_Gallinera","Pic de Serra Gallinera"
"http://dbpedia.org/resource/Pic_de_Sotllo","Pic de Sotllo"
"http://dbpedia.org/resource/Pic_de_Subenuix","Pic de Subenuix"
"http://dbpedia.org/resource/Pic_de_l'Estany_Fondo","Pic de l'Estany Fondo"
"http://dbpedia.org/resource/Pic_de_l'Infern","Pic de l'Infern"
