"afrAnimal","name"
"http://dbpedia.org/resource/Kilwa_sharp-snouted_worm_lizard","Kilwa sharp-snouted worm lizard"
"http://dbpedia.org/resource/Lindi_sharp-snouted_worm_lizard","Lindi sharp-snouted worm lizard"
"http://dbpedia.org/resource/Mbanja_worm_lizard","Mbanja worm lizard"
"http://dbpedia.org/resource/Mpwapwa_wedge-snouted_worm_lizard","Mpwapwa wedge-snouted worm lizard"
"http://dbpedia.org/resource/Mpwapwa_worm_lizard","Mpwapwa worm lizard"
"http://dbpedia.org/resource/Nchingidi_worm_lizard","Nchingidi worm lizard"
"http://dbpedia.org/resource/Nothobranchius_brieni","Nothobranchius brieni"
"http://dbpedia.org/resource/Shepard_elephant","Shepard elephant"
"http://dbpedia.org/resource/Snakes_of_Nigeria","Snakes of Nigeria"
"http://dbpedia.org/resource/Pseuderemias_erythrosticta","Pseuderemias erythrosticta"
"http://dbpedia.org/resource/Pseuderemias_mucronata","Pseuderemias mucronata"
"http://dbpedia.org/resource/Pseuderemias_septemstriata","Pseuderemias septemstriata"
"http://dbpedia.org/resource/Pseuderemias_striatus","Pseuderemias striatus"
"http://dbpedia.org/resource/Black_Sea–Mediterranean_Flyway","Black Sea–Mediterranean Flyway"
"http://dbpedia.org/resource/Coptostomabarbus_wittei","Coptostomabarbus wittei"
"http://dbpedia.org/resource/Engraulicypris_howesi","Engraulicypris howesi"
"http://dbpedia.org/resource/Engraulicypris_ngalala","Engraulicypris ngalala"
"http://dbpedia.org/resource/Ichnotropis_bivittata","Ichnotropis bivittata"
"http://dbpedia.org/resource/Ichnotropis_chapini","Ichnotropis chapini"
"http://dbpedia.org/resource/Ichnotropis_tanganicana","Ichnotropis tanganicana"
"http://dbpedia.org/resource/Meroles_knoxii","Meroles knoxii"
"http://dbpedia.org/resource/Meroles_micropholidotus","Meroles micropholidotus"
"http://dbpedia.org/resource/Meroles_reticulatus","Meroles reticulatus"
"http://dbpedia.org/resource/Nucras_holubi","Nucras holubi"
"http://dbpedia.org/resource/Nucras_intertexta","Nucras intertexta"
"http://dbpedia.org/resource/Nucras_lalandii","Nucras lalandii"
"http://dbpedia.org/resource/Nucras_livida","Nucras livida"
"http://dbpedia.org/resource/Nucras_ornata","Nucras ornata"
"http://dbpedia.org/resource/Nucras_scalaris","Nucras scalaris"
"http://dbpedia.org/resource/Nucras_taeniolata","Nucras taeniolata"
"http://dbpedia.org/resource/Rhoptropus_benguellensis","Rhoptropus benguellensis"
"http://dbpedia.org/resource/Rhoptropus_montanus","Rhoptropus montanus"
"http://dbpedia.org/resource/Spotted_sand_lizard","Spotted sand lizard"
"http://dbpedia.org/resource/Magnificent_Seven_elephants","Magnificent Seven elephants"
"http://dbpedia.org/resource/Malagasy_palm_swift","Malagasy palm swift"
"http://dbpedia.org/resource/Nicholson's_pipit","Nicholson's pipit"
"http://dbpedia.org/resource/African_finfoot","African finfoot"
"http://dbpedia.org/resource/African_sacred_ibis","African sacred ibis"
"http://dbpedia.org/resource/Allen's_swamp_monkey","Allen's swamp monkey"
"http://dbpedia.org/resource/Atlantic_tripletail","Atlantic tripletail"
"http://dbpedia.org/resource/Chacma_baboon","Chacma baboon"
"http://dbpedia.org/resource/Dwarf_elephant","Dwarf elephant"
"http://dbpedia.org/resource/Gaboon_viper","Gaboon viper"
"http://dbpedia.org/resource/Guinea_baboon","Guinea baboon"
"http://dbpedia.org/resource/Hamadryas_baboon","Hamadryas baboon"
"http://dbpedia.org/resource/Pedetidae","Pedetidae"
"http://dbpedia.org/resource/Poicephalus","Poicephalus"
"http://dbpedia.org/resource/Verreaux's_sifaka","Verreaux's sifaka"
"http://dbpedia.org/resource/Year_of_the_Elephant","Year of the Elephant"
"http://dbpedia.org/resource/Yellow_baboon","Yellow baboon"
"http://dbpedia.org/resource/African_black_duck","African black duck"
"http://dbpedia.org/resource/Bernier's_teal","Bernier's teal"
"http://dbpedia.org/resource/Bili_ape","Bili ape"
"http://dbpedia.org/resource/Blue-billed_teal","Blue-billed teal"
"http://dbpedia.org/resource/Broadnose_sevengill_shark","Broadnose sevengill shark"
"http://dbpedia.org/resource/Cape_shoveler","Cape shoveler"
"http://dbpedia.org/resource/King_colobus","King colobus"
"http://dbpedia.org/resource/Meller's_duck","Meller's duck"
"http://dbpedia.org/resource/Monsieur_Eek","Monsieur Eek"
"http://dbpedia.org/resource/Red-billed_teal","Red-billed teal"
"http://dbpedia.org/resource/Sand_tiger_shark","Sand tiger shark"
"http://dbpedia.org/resource/South_African_shelduck","South African shelduck"
"http://dbpedia.org/resource/Angolan_girdled_lizard","Angolan girdled lizard"
"http://dbpedia.org/resource/Ardipithecus_kadabba","Ardipithecus kadabba"
"http://dbpedia.org/resource/Behemotops","Behemotops"
"http://dbpedia.org/resource/Cyprus_dwarf_elephant","Cyprus dwarf elephant"
"http://dbpedia.org/resource/Egyptian_cobra","Egyptian cobra"
"http://dbpedia.org/resource/Horton_Hears_a_Who!_(TV_special)","Horton Hears a Who! (TV special)"
"http://dbpedia.org/resource/Nakalipithecus","Nakalipithecus"
"http://dbpedia.org/resource/Southern_red_bishop","Southern red bishop"
"http://dbpedia.org/resource/Tragelaphini","Tragelaphini"
"http://dbpedia.org/resource/African_elephant","African elephant"
"http://dbpedia.org/resource/African_foam-nest_tree_frog","African foam-nest tree frog"
"http://dbpedia.org/resource/Brown_mouse_lemur","Brown mouse lemur"
"http://dbpedia.org/resource/Chlorocebus","Chlorocebus"
"http://dbpedia.org/resource/Giant_otter_shrew","Giant otter shrew"
"http://dbpedia.org/resource/Golden-bellied_mangabey","Golden-bellied mangabey"
"http://dbpedia.org/resource/Golden-brown_mouse_lemur","Golden-brown mouse lemur"
"http://dbpedia.org/resource/National_Elephant_Institute","National Elephant Institute"
"http://dbpedia.org/resource/Saddle-billed_stork","Saddle-billed stork"
"http://dbpedia.org/resource/Spiny_dogfish","Spiny dogfish"
"http://dbpedia.org/resource/Talapoin","Talapoin"
"http://dbpedia.org/resource/Thai_Elephant_Orchestra","Thai Elephant Orchestra"
"http://dbpedia.org/resource/African_dwarf_frog","African dwarf frog"
"http://dbpedia.org/resource/Cape_dwarf_chameleon","Cape dwarf chameleon"
"http://dbpedia.org/resource/Coquerel's_giant_mouse_lemur","Coquerel's giant mouse lemur"
"http://dbpedia.org/resource/Enos_(chimpanzee)","Enos (chimpanzee)"
"http://dbpedia.org/resource/Hairy-eared_dwarf_lemur","Hairy-eared dwarf lemur"
"http://dbpedia.org/resource/Julidochromis","Julidochromis"
"http://dbpedia.org/resource/Metailurus","Metailurus"
"http://dbpedia.org/resource/Red_colobus","Red colobus"
"http://dbpedia.org/resource/Scincus_scincus","Scincus scincus"
"http://dbpedia.org/resource/Sumatran_elephant","Sumatran elephant"
"http://dbpedia.org/resource/White-eyelid_mangabey","White-eyelid mangabey"
"http://dbpedia.org/resource/Birdbeak_dogfish","Birdbeak dogfish"
"http://dbpedia.org/resource/Harenna_shrew","Harenna shrew"
"http://dbpedia.org/resource/Juliana's_golden_mole","Juliana's golden mole"
"http://dbpedia.org/resource/Kirk's_dik-dik","Kirk's dik-dik"
"http://dbpedia.org/resource/Leafscale_gulper_shark","Leafscale gulper shark"
"http://dbpedia.org/resource/Lowfin_gulper_shark","Lowfin gulper shark"
"http://dbpedia.org/resource/Max_(gorilla)","Max (gorilla)"
"http://dbpedia.org/resource/Mount_Kahuzi_climbing_mouse","Mount Kahuzi climbing mouse"
"http://dbpedia.org/resource/Oriental_garden_lizard","Oriental garden lizard"
"http://dbpedia.org/resource/Rudd's_mouse","Rudd's mouse"
"http://dbpedia.org/resource/Smallfin_gulper_shark","Smallfin gulper shark"
"http://dbpedia.org/resource/Somali_golden_mole","Somali golden mole"
"http://dbpedia.org/resource/Southern_bald_ibis","Southern bald ibis"
"http://dbpedia.org/resource/Van_Zyl's_golden_mole","Van Zyl's golden mole"
"http://dbpedia.org/resource/Visagie's_golden_mole","Visagie's golden mole"
"http://dbpedia.org/resource/Apterodon","Apterodon"
"http://dbpedia.org/resource/Baby_Mine_(song)","Baby Mine (song)"
"http://dbpedia.org/resource/Grey_parrot","Grey parrot"
"http://dbpedia.org/resource/Mario_vs._Donkey_Kong","Mario vs. Donkey Kong"
"http://dbpedia.org/resource/Mr_Tembo","Mr Tembo"
"http://dbpedia.org/resource/Noteosuchus","Noteosuchus"
"http://dbpedia.org/resource/Procercocebus","Procercocebus"
"http://dbpedia.org/resource/Stegodibelodon","Stegodibelodon"
"http://dbpedia.org/resource/Aana_Valarthiya_Vanampadi","Aana Valarthiya Vanampadi"
"http://dbpedia.org/resource/Anchieta's_cobra","Anchieta's cobra"
"http://dbpedia.org/resource/Dusisiren","Dusisiren"
"http://dbpedia.org/resource/Gombe_Chimpanzee_War","Gombe Chimpanzee War"
"http://dbpedia.org/resource/Island_of_Lemurs:_Madagascar","Island of Lemurs: Madagascar"
"http://dbpedia.org/resource/Jaggermeryx","Jaggermeryx"
"http://dbpedia.org/resource/Kong:_Skull_Island","Kong: Skull Island"
"http://dbpedia.org/resource/Lemurs'_Park","Lemurs' Park"
"http://dbpedia.org/resource/MUTO","MUTO"
"http://dbpedia.org/resource/Macroscelides_micus","Macroscelides micus"
"http://dbpedia.org/resource/Mowgli:_Legend_of_the_Jungle","Mowgli: Legend of the Jungle"
"http://dbpedia.org/resource/Oplurus_cyclurus","Oplurus cyclurus"
"http://dbpedia.org/resource/Oplurus_grandidieri","Oplurus grandidieri"
"http://dbpedia.org/resource/Peyrieras_Reptile_Reserve","Peyrieras Reptile Reserve"
"http://dbpedia.org/resource/The_Jungle_Book_(2016_film)","The Jungle Book (2016 film)"
"http://dbpedia.org/resource/The_Jungle_Book_(franchise)","The Jungle Book (franchise)"
"http://dbpedia.org/resource/Togocetus","Togocetus"
"http://dbpedia.org/resource/Aphanobelodon","Aphanobelodon"
"http://dbpedia.org/resource/Chirakkal_Kalidasan","Chirakkal Kalidasan"
"http://dbpedia.org/resource/Eurybelodon","Eurybelodon"
"http://dbpedia.org/resource/Kongad_Kuttisankaran","Kongad Kuttisankaran"
"http://dbpedia.org/resource/Mangalamkunnu_Karnan","Mangalamkunnu Karnan"
"http://dbpedia.org/resource/Paramekkavu_Rajendran","Paramekkavu Rajendran"
"http://dbpedia.org/resource/Sami_(chimpanzee)","Sami (chimpanzee)"
"http://dbpedia.org/resource/The_Magician's_Elephant_(film)","The Magician's Elephant (film)"
"http://dbpedia.org/resource/Thrikkadavoor_Sivaraju","Thrikkadavoor Sivaraju"
"http://dbpedia.org/resource/Brown-headed_parrot","Brown-headed parrot"
"http://dbpedia.org/resource/Brown-necked_parrot","Brown-necked parrot"
"http://dbpedia.org/resource/Cape_parrot","Cape parrot"
"http://dbpedia.org/resource/Capped_wheatear","Capped wheatear"
"http://dbpedia.org/resource/Malabar_grouper","Malabar grouper"
"http://dbpedia.org/resource/Niam-Niam_parrot","Niam-Niam parrot"
"http://dbpedia.org/resource/Pelvicachromis_taeniatus","Pelvicachromis taeniatus"
"http://dbpedia.org/resource/Red-bellied_parrot","Red-bellied parrot"
"http://dbpedia.org/resource/Yellow-billed_kite","Yellow-billed kite"
"http://dbpedia.org/resource/Yellow-fronted_parrot","Yellow-fronted parrot"
"http://dbpedia.org/resource/Cameroon_indigobird","Cameroon indigobird"
"http://dbpedia.org/resource/Carp's_tit","Carp's tit"
"http://dbpedia.org/resource/Greyish_eagle-owl","Greyish eagle-owl"
"http://dbpedia.org/resource/Heuglin's_wheatear","Heuglin's wheatear"
"http://dbpedia.org/resource/Pale-crowned_cisticola","Pale-crowned cisticola"
"http://dbpedia.org/resource/Wood_pipit","Wood pipit"
"http://dbpedia.org/resource/Adams_mammoth","Adams mammoth"
"http://dbpedia.org/resource/Clown_killi","Clown killi"
"http://dbpedia.org/resource/Damara_canary","Damara canary"
"http://dbpedia.org/resource/Island_35_Mastodon","Island 35 Mastodon"
"http://dbpedia.org/resource/Neumann's_starling","Neumann's starling"
"http://dbpedia.org/resource/Quailfinch_indigobird","Quailfinch indigobird"
"http://dbpedia.org/resource/Red_hartebeest","Red hartebeest"
"http://dbpedia.org/resource/Sahel_paradise_whydah","Sahel paradise whydah"
"http://dbpedia.org/resource/White-shouldered_black_tit","White-shouldered black tit"
"http://dbpedia.org/resource/Zambian_mole-rat","Zambian mole-rat"
"http://dbpedia.org/resource/Helogale","Helogale"
"http://dbpedia.org/resource/Kafue_lechwe","Kafue lechwe"
"http://dbpedia.org/resource/Persian_war_elephants","Persian war elephants"
"http://dbpedia.org/resource/Roberts'_lechwe","Roberts' lechwe"
"http://dbpedia.org/resource/Somalian_slender_mongoose","Somalian slender mongoose"
"http://dbpedia.org/resource/Tweety's_Circus","Tweety's Circus"
"http://dbpedia.org/resource/Brookesia_minima","Brookesia minima"
"http://dbpedia.org/resource/Brookesia_peyrierasi","Brookesia peyrierasi"
"http://dbpedia.org/resource/Coke's_hartebeest","Coke's hartebeest"
"http://dbpedia.org/resource/Helladotherium","Helladotherium"
"http://dbpedia.org/resource/Johnston's_mangabey","Johnston's mangabey"
"http://dbpedia.org/resource/Khedda","Khedda"
"http://dbpedia.org/resource/Lelwel_hartebeest","Lelwel hartebeest"
"http://dbpedia.org/resource/Lola_ya_Bonobo","Lola ya Bonobo"
"http://dbpedia.org/resource/Mount_d'Ambre_leaf_chameleon","Mount d'Ambre leaf chameleon"
"http://dbpedia.org/resource/Opdenbosch's_mangabey","Opdenbosch's mangabey"
"http://dbpedia.org/resource/Osman_Hill's_mangabey","Osman Hill's mangabey"
"http://dbpedia.org/resource/Swayne's_hartebeest","Swayne's hartebeest"
"http://dbpedia.org/resource/Tora_hartebeest","Tora hartebeest"
"http://dbpedia.org/resource/Western_hartebeest","Western hartebeest"
"http://dbpedia.org/resource/Ziggy_(elephant)","Ziggy (elephant)"
"http://dbpedia.org/resource/Zulu_golden_mole","Zulu golden mole"
"http://dbpedia.org/resource/Nothobranchius_furzeri","Nothobranchius furzeri"
"http://dbpedia.org/resource/Ectodini","Ectodini"
"http://dbpedia.org/resource/Eretmodini","Eretmodini"
"http://dbpedia.org/resource/Faben","Faben"
"http://dbpedia.org/resource/Ferdinand_(chimpanzee)","Ferdinand (chimpanzee)"
"http://dbpedia.org/resource/Fifi_(chimpanzee)","Fifi (chimpanzee)"
"http://dbpedia.org/resource/Figan","Figan"
"http://dbpedia.org/resource/Flame_(chimpanzee)","Flame (chimpanzee)"
"http://dbpedia.org/resource/Flint_(chimpanzee)","Flint (chimpanzee)"
"http://dbpedia.org/resource/Flirt_(chimpanzee)","Flirt (chimpanzee)"
"http://dbpedia.org/resource/Flo_(chimpanzee)","Flo (chimpanzee)"
"http://dbpedia.org/resource/Flossi","Flossi"
"http://dbpedia.org/resource/Freud_(chimpanzee)","Freud (chimpanzee)"
"http://dbpedia.org/resource/Gaia_(chimpanzee)","Gaia (chimpanzee)"
"http://dbpedia.org/resource/Glitter_(chimpanzee)","Glitter (chimpanzee)"
"http://dbpedia.org/resource/Goblin_(chimpanzee)","Goblin (chimpanzee)"
"http://dbpedia.org/resource/Golden_(chimpanzee)","Golden (chimpanzee)"
"http://dbpedia.org/resource/Gremlin_(chimpanzee)","Gremlin (chimpanzee)"
"http://dbpedia.org/resource/Kasakela_chimpanzee_community","Kasakela chimpanzee community"
"http://dbpedia.org/resource/Lamprologini","Lamprologini"
"http://dbpedia.org/resource/Melissa_(chimpanzee)","Melissa (chimpanzee)"
"http://dbpedia.org/resource/Santino_(chimpanzee)","Santino (chimpanzee)"
"http://dbpedia.org/resource/Western_chimpanzee","Western chimpanzee"
"http://dbpedia.org/resource/Apogon_imberbis","Apogon imberbis"
"http://dbpedia.org/resource/Atopochilus_chabanaudi","Atopochilus chabanaudi"
"http://dbpedia.org/resource/Atopochilus_christyi","Atopochilus christyi"
"http://dbpedia.org/resource/Atopochilus_mandevillei","Atopochilus mandevillei"
"http://dbpedia.org/resource/Atopochilus_pachychilus","Atopochilus pachychilus"
"http://dbpedia.org/resource/Atopochilus_savorgnani","Atopochilus savorgnani"
"http://dbpedia.org/resource/Belonoglanis_brieni","Belonoglanis brieni"
"http://dbpedia.org/resource/Brochiloricaria_macrodon","Brochiloricaria macrodon"
"http://dbpedia.org/resource/Chiloglanis_anoterus","Chiloglanis anoterus"
"http://dbpedia.org/resource/Chiloglanis_batesii","Chiloglanis batesii"
"http://dbpedia.org/resource/Chiloglanis_benuensis","Chiloglanis benuensis"
"http://dbpedia.org/resource/Chiloglanis_brevibarbis","Chiloglanis brevibarbis"
"http://dbpedia.org/resource/Chiloglanis_cameronensis","Chiloglanis cameronensis"
"http://dbpedia.org/resource/Chiloglanis_carnosus","Chiloglanis carnosus"
"http://dbpedia.org/resource/Chiloglanis_congicus","Chiloglanis congicus"
"http://dbpedia.org/resource/Chiloglanis_disneyi","Chiloglanis disneyi"
"http://dbpedia.org/resource/Chiloglanis_elisabethianus","Chiloglanis elisabethianus"
"http://dbpedia.org/resource/Chiloglanis_emarginatus","Chiloglanis emarginatus"
"http://dbpedia.org/resource/Chiloglanis_harbinger","Chiloglanis harbinger"
"http://dbpedia.org/resource/Chiloglanis_lamottei","Chiloglanis lamottei"
"http://dbpedia.org/resource/Chiloglanis_lukugae","Chiloglanis lukugae"
"http://dbpedia.org/resource/Chiloglanis_macropterus","Chiloglanis macropterus"
"http://dbpedia.org/resource/Chiloglanis_marlieri","Chiloglanis marlieri"
"http://dbpedia.org/resource/Chiloglanis_microps","Chiloglanis microps"
"http://dbpedia.org/resource/Chiloglanis_modjensis","Chiloglanis modjensis"
"http://dbpedia.org/resource/Chiloglanis_neumanni","Chiloglanis neumanni"
"http://dbpedia.org/resource/Chiloglanis_niger","Chiloglanis niger"
"http://dbpedia.org/resource/Chiloglanis_niloticus","Chiloglanis niloticus"
"http://dbpedia.org/resource/Chiloglanis_normani","Chiloglanis normani"
"http://dbpedia.org/resource/Chiloglanis_occidentalis","Chiloglanis occidentalis"
"http://dbpedia.org/resource/Chiloglanis_paratus","Chiloglanis paratus"
"http://dbpedia.org/resource/Chiloglanis_pojeri","Chiloglanis pojeri"
"http://dbpedia.org/resource/Chiloglanis_polyodon","Chiloglanis polyodon"
"http://dbpedia.org/resource/Chiloglanis_polypogon","Chiloglanis polypogon"
"http://dbpedia.org/resource/Chiloglanis_pretoriae","Chiloglanis pretoriae"
"http://dbpedia.org/resource/Chiloglanis_reticulatus","Chiloglanis reticulatus"
"http://dbpedia.org/resource/Chiloglanis_sanagaensis","Chiloglanis sanagaensis"
"http://dbpedia.org/resource/Chiloglanis_somereni","Chiloglanis somereni"
"http://dbpedia.org/resource/Chiloglanis_voltae","Chiloglanis voltae"
"http://dbpedia.org/resource/Congoglanis_alula","Congoglanis alula"
"http://dbpedia.org/resource/Crawshay's_zebra","Crawshay's zebra"
"http://dbpedia.org/resource/Dolichamphilius_brieni","Dolichamphilius brieni"
"http://dbpedia.org/resource/Dolichamphilius_longiceps","Dolichamphilius longiceps"
"http://dbpedia.org/resource/Doumea_chappuisi","Doumea chappuisi"
"http://dbpedia.org/resource/Doumea_thysi","Doumea thysi"
"http://dbpedia.org/resource/Euchilichthys_astatodon","Euchilichthys astatodon"
"http://dbpedia.org/resource/Euchilichthys_boulengeri","Euchilichthys boulengeri"
