"mGenre","name"
"http://dbpedia.org/resource/Thai_pop","Thai pop"
"http://dbpedia.org/resource/Comedy_(genre)","Comedy (genre)"
"http://dbpedia.org/resource/Electro-disco","Electro-disco"
"http://dbpedia.org/resource/Electro_Industrial","Electro Industrial"
"http://dbpedia.org/resource/Feature_Films","Feature Films"
"http://dbpedia.org/resource/Groove_rock","Groove rock"
"http://dbpedia.org/resource/Nu-gaze","Nu-gaze"
"http://dbpedia.org/resource/Psychedelic_rap","Psychedelic rap"
"http://dbpedia.org/resource/E-mail_archiving","E-mail archiving"
"http://dbpedia.org/resource/E-mail_filtering","E-mail filtering"
"http://dbpedia.org/resource/Filesystem_API","Filesystem API"
"http://dbpedia.org/resource/Literary_biography","Literary biography"
"http://dbpedia.org/resource/Software_package_(installation)","Software package (installation)"
"http://dbpedia.org/resource/Syriac_folk_music","Syriac folk music"
"http://dbpedia.org/resource/Traditional_music_of_the_United_Kingdom","Traditional music of the United Kingdom"
"http://dbpedia.org/resource/Trance_(music)","Trance (music)"
"http://dbpedia.org/resource/Trance_genres","Trance genres"
"http://dbpedia.org/resource/Windows_shell_replacement","Windows shell replacement"
"http://dbpedia.org/resource/Young-adult_novel","Young-adult novel"
"http://dbpedia.org/resource/Electronic_classical_music","Electronic classical music"
"http://dbpedia.org/resource/Extended_techniques","Extended techniques"
"http://dbpedia.org/resource/Jamaican_jazz","Jamaican jazz"
"http://dbpedia.org/resource/Tanka_(poetry)","Tanka (poetry)"
"http://dbpedia.org/resource/Web_development_tool","Web development tool"
"http://dbpedia.org/resource/Bubblegum","Bubblegum"
"http://dbpedia.org/resource/Cartoon_series","Cartoon series"
"http://dbpedia.org/resource/Computer_data_logging","Computer data logging"
"http://dbpedia.org/resource/Folio_(printing)","Folio (printing)"
"http://dbpedia.org/resource/Funfair","Funfair"
"http://dbpedia.org/resource/Indie_metal","Indie metal"
"http://dbpedia.org/resource/Liquid_drum_and_bass","Liquid drum and bass"
"http://dbpedia.org/resource/Merseybeat","Merseybeat"
"http://dbpedia.org/resource/Poetry_Magazine","Poetry Magazine"
"http://dbpedia.org/resource/Minimal_Wave","Minimal Wave"
"http://dbpedia.org/resource/Neoclassical_Dark_Wave","Neoclassical Dark Wave"
"http://dbpedia.org/resource/No_Wave","No Wave"
"http://dbpedia.org/resource/Dark_Wave","Dark Wave"
"http://dbpedia.org/resource/Ethereal_Wave","Ethereal Wave"
"http://dbpedia.org/resource/Anisong","Anisong"
"http://dbpedia.org/resource/Comic_fantasy","Comic fantasy"
"http://dbpedia.org/resource/Indigenous_metal_music","Indigenous metal music"
"http://dbpedia.org/resource/Latin_trap","Latin trap"
"http://dbpedia.org/resource/Biker_metal","Biker metal"
"http://dbpedia.org/resource/Cowboy_pop","Cowboy pop"
"http://dbpedia.org/resource/Lofi_hip_hop","Lofi hip hop"
"http://dbpedia.org/resource/Afrobeats","Afrobeats"
"http://dbpedia.org/resource/Cool_Cymru","Cool Cymru"
"http://dbpedia.org/resource/Iranian_alternative_rock","Iranian alternative rock"
"http://dbpedia.org/resource/Compas_music","Compas music"
"http://dbpedia.org/resource/Game_with_a_purpose","Game with a purpose"
"http://dbpedia.org/resource/Neoclassical_new_age","Neoclassical new age"
"http://dbpedia.org/resource/Sega_music","Sega music"
"http://dbpedia.org/resource/Hot_rod_rock","Hot rod rock"
"http://dbpedia.org/resource/Trashcore","Trashcore"
"http://dbpedia.org/resource/Execution_ballad","Execution ballad"
"http://dbpedia.org/resource/Balkan_Brass_Band","Balkan Brass Band"
"http://dbpedia.org/resource/Gaita_Zuliana","Gaita Zuliana"
"http://dbpedia.org/resource/Latin_American_music","Latin American music"
"http://dbpedia.org/resource/Two_factor_authentication","Two factor authentication"
"http://dbpedia.org/resource/Hixploitation","Hixploitation"
"http://dbpedia.org/resource/Concentration_(game)","Concentration (game)"
"http://dbpedia.org/resource/Seed_accelerator","Seed accelerator"
"http://dbpedia.org/resource/Stream_of_consciousness_(narrative_mode)","Stream of consciousness (narrative mode)"
"http://dbpedia.org/resource/Technical_computing","Technical computing"
"http://dbpedia.org/resource/Bedroom_pop","Bedroom pop"
"http://dbpedia.org/resource/Interior_Design","Interior Design"
"http://dbpedia.org/resource/Acoustic_hip_hop","Acoustic hip hop"
"http://dbpedia.org/resource/Test_management_tools","Test management tools"
"http://dbpedia.org/resource/Traditional_pop_music","Traditional pop music"
"http://dbpedia.org/resource/Madhya_laya","Madhya laya"
"http://dbpedia.org/resource/Malkaush","Malkaush"
"http://dbpedia.org/resource/Snake_(video_game)","Snake (video game)"
"http://dbpedia.org/resource/Maritime_music","Maritime music"
"http://dbpedia.org/resource/Personal_Data_Service","Personal Data Service"
"http://dbpedia.org/resource/Rhetorical_studies","Rhetorical studies"
"http://dbpedia.org/resource/Television_series","Television series"
"http://dbpedia.org/resource/Cyber_metal","Cyber metal"
"http://dbpedia.org/resource/Natural_language_understanding","Natural language understanding"
"http://dbpedia.org/resource/Video_hosting_service","Video hosting service"
"http://dbpedia.org/resource/Shoegazing","Shoegazing"
"http://dbpedia.org/resource/Bairagi","Bairagi"
"http://dbpedia.org/resource/Psychological_novel","Psychological novel"
"http://dbpedia.org/resource/Magic_(paranormal)","Magic (paranormal)"
"http://dbpedia.org/resource/Unified_Threat_Management","Unified Threat Management"
"http://dbpedia.org/resource/Lakhon_pol_srey","Lakhon pol srey"
"http://dbpedia.org/resource/Factual","Factual"
"http://dbpedia.org/resource/Operating_system-level_virtualization","Operating system-level virtualization"
"http://dbpedia.org/resource/Bengali_folk_literature","Bengali folk literature"
"http://dbpedia.org/resource/Digital_audio_editor","Digital audio editor"
"http://dbpedia.org/resource/Graphical_shell","Graphical shell"
"http://dbpedia.org/resource/Mass_spectrometry_software","Mass spectrometry software"
"http://dbpedia.org/resource/Neoclassical_(New_Age)","Neoclassical (New Age)"
"http://dbpedia.org/resource/Muliza","Muliza"
"http://dbpedia.org/resource/Community_Magazine","Community Magazine"
"http://dbpedia.org/resource/Infrastructure_as_Code","Infrastructure as Code"
"http://dbpedia.org/resource/Live-action_virtual_reality_game","Live-action virtual reality game"
"http://dbpedia.org/resource/Panel_game","Panel game"
"http://dbpedia.org/resource/Qualitative_Research","Qualitative Research"
"http://dbpedia.org/resource/Classic_hip-hop","Classic hip-hop"
"http://dbpedia.org/resource/Russian_rock","Russian rock"
"http://dbpedia.org/resource/Plinkerpop","Plinkerpop"
"http://dbpedia.org/resource/Document_processor","Document processor"
"http://dbpedia.org/resource/Space_disco","Space disco"
"http://dbpedia.org/resource/Small_Rock","Small Rock"
"http://dbpedia.org/resource/Types_of_restaurant","Types of restaurant"
"http://dbpedia.org/resource/Indies","Indies"
"http://dbpedia.org/resource/Jazz_flamenco","Jazz flamenco"
"http://dbpedia.org/resource/Web_application_framework","Web application framework"
"http://dbpedia.org/resource/Information_security_management_system","Information security management system"
"http://dbpedia.org/resource/Science_fiction_fanzine","Science fiction fanzine"
"http://dbpedia.org/resource/Horror_comedy","Horror comedy"
"http://dbpedia.org/resource/Space_flight_simulator_game","Space flight simulator game"
"http://dbpedia.org/resource/Tarantas_(flamenco_palo)","Tarantas (flamenco palo)"
"http://dbpedia.org/resource/Melodic_music","Melodic music"
"http://dbpedia.org/resource/Rich_Internet_application","Rich Internet application"
"http://dbpedia.org/resource/South_Seas_(genre)","South Seas (genre)"
"http://dbpedia.org/resource/Nardcore","Nardcore"
"http://dbpedia.org/resource/Operating-system-level_virtualization","Operating-system-level virtualization"
"http://dbpedia.org/resource/Ajax_framework","Ajax framework"
"http://dbpedia.org/resource/Sound_installation","Sound installation"
"http://dbpedia.org/resource/Viennese_Waltz","Viennese Waltz"
"http://dbpedia.org/resource/Dark_alternative_music","Dark alternative music"
"http://dbpedia.org/resource/Witch_house_(music_genre)","Witch house (music genre)"
"http://dbpedia.org/resource/Il_Cantilena","Il Cantilena"
"http://dbpedia.org/resource/Panchakarma","Panchakarma"
"http://dbpedia.org/resource/Time_travel_romance","Time travel romance"
"http://dbpedia.org/resource/Proletarian_poetry","Proletarian poetry"
"http://dbpedia.org/resource/Mennonite","Mennonite"
"http://dbpedia.org/resource/Post-industrial_music","Post-industrial music"
"http://dbpedia.org/resource/List_of_statistical_packages","List of statistical packages"
"http://dbpedia.org/resource/Spanish_music","Spanish music"
"http://dbpedia.org/resource/Competitiveness","Competitiveness"
"http://dbpedia.org/resource/Preventive_maintenance","Preventive maintenance"
"http://dbpedia.org/resource/Sound_sculpture","Sound sculpture"
"http://dbpedia.org/resource/Current_Affairs","Current Affairs"
"http://dbpedia.org/resource/Court_(royal)","Court (royal)"
"http://dbpedia.org/resource/Network_intrusion_detection_system","Network intrusion detection system"
"http://dbpedia.org/resource/Abstract_music","Abstract music"
"http://dbpedia.org/resource/Action_adventure_game","Action adventure game"
"http://dbpedia.org/resource/Adult_contemporary","Adult contemporary"
"http://dbpedia.org/resource/Arcade_shooter","Arcade shooter"
"http://dbpedia.org/resource/Bossa","Bossa"
"http://dbpedia.org/resource/Braindance","Braindance"
"http://dbpedia.org/resource/Chiptunes","Chiptunes"
"http://dbpedia.org/resource/Collaborative","Collaborative"
"http://dbpedia.org/resource/Dark_comedy","Dark comedy"
"http://dbpedia.org/resource/Dating_Simulation","Dating Simulation"
"http://dbpedia.org/resource/Dramatic_programming","Dramatic programming"
"http://dbpedia.org/resource/Ethnic_Finn","Ethnic Finn"
"http://dbpedia.org/resource/Fighting","Fighting"
"http://dbpedia.org/resource/Flight_sim","Flight sim"
"http://dbpedia.org/resource/Gay_press","Gay press"
"http://dbpedia.org/resource/Goth_rock","Goth rock"
"http://dbpedia.org/resource/Gothic_romance","Gothic romance"
"http://dbpedia.org/resource/Hack_'n'_slash","Hack 'n' slash"
"http://dbpedia.org/resource/Happy_Hardcore","Happy Hardcore"
"http://dbpedia.org/resource/Hip-hop_music","Hip-hop music"
"http://dbpedia.org/resource/Image_editor","Image editor"
"http://dbpedia.org/resource/Industrial_Techno","Industrial Techno"
"http://dbpedia.org/resource/Instant_Messenger","Instant Messenger"
"http://dbpedia.org/resource/Liedermacher","Liedermacher"
"http://dbpedia.org/resource/Minimalistic_music","Minimalistic music"
"http://dbpedia.org/resource/Motorsports","Motorsports"
"http://dbpedia.org/resource/Narrative_poem","Narrative poem"
"http://dbpedia.org/resource/Pre-School","Pre-School"
"http://dbpedia.org/resource/Puzzle_computer_game","Puzzle computer game"
"http://dbpedia.org/resource/Rnb","Rnb"
"http://dbpedia.org/resource/Science_fiction_television","Science fiction television"
"http://dbpedia.org/resource/Side-scrolling_game","Side-scrolling game"
"http://dbpedia.org/resource/Side_scroller","Side scroller"
"http://dbpedia.org/resource/Slapstick_comedy","Slapstick comedy"
"http://dbpedia.org/resource/Soul_(music)","Soul (music)"
"http://dbpedia.org/resource/Sound_track","Sound track"
"http://dbpedia.org/resource/Stadium_rock","Stadium rock"
"http://dbpedia.org/resource/Suomirock","Suomirock"
"http://dbpedia.org/resource/Suspense_thriller","Suspense thriller"
"http://dbpedia.org/resource/System_platform","System platform"
"http://dbpedia.org/resource/Theme_song","Theme song"
"http://dbpedia.org/resource/Theme_tune","Theme tune"
"http://dbpedia.org/resource/Thriller_fiction","Thriller fiction"
"http://dbpedia.org/resource/Trip-Hop","Trip-Hop"
"http://dbpedia.org/resource/Variety_television","Variety television"
"http://dbpedia.org/resource/Web_Services","Web Services"
"http://dbpedia.org/resource/Web_browsing","Web browsing"
"http://dbpedia.org/resource/Action_RPG","Action RPG"
"http://dbpedia.org/resource/American_Politics","American Politics"
"http://dbpedia.org/resource/Bigband","Bigband"
"http://dbpedia.org/resource/Blue_humor","Blue humor"
"http://dbpedia.org/resource/Caribbean_Music","Caribbean Music"
"http://dbpedia.org/resource/Classical_jazz","Classical jazz"
"http://dbpedia.org/resource/Dark_humor","Dark humor"
"http://dbpedia.org/resource/Dark_humour","Dark humour"
"http://dbpedia.org/resource/Dining","Dining"
"http://dbpedia.org/resource/Docu-fiction","Docu-fiction"
"http://dbpedia.org/resource/Drum_n_Bass","Drum n Bass"
"http://dbpedia.org/resource/Fantasy_series","Fantasy series"
"http://dbpedia.org/resource/Guitar_music","Guitar music"
"http://dbpedia.org/resource/Hatecore","Hatecore"
"http://dbpedia.org/resource/Instant_messenger","Instant messenger"
"http://dbpedia.org/resource/Instrumentals","Instrumentals"
"http://dbpedia.org/resource/Live_concert","Live concert"
"http://dbpedia.org/resource/Military_pop","Military pop"
"http://dbpedia.org/resource/Minimalism_(music)","Minimalism (music)"
"http://dbpedia.org/resource/Model_checker","Model checker"
"http://dbpedia.org/resource/Nederhop","Nederhop"
"http://dbpedia.org/resource/Private_messaging","Private messaging"
"http://dbpedia.org/resource/Progrock","Progrock"
"http://dbpedia.org/resource/RSS_Reader","RSS Reader"
"http://dbpedia.org/resource/Ranchero_music","Ranchero music"
"http://dbpedia.org/resource/Rock-n-roll","Rock-n-roll"
"http://dbpedia.org/resource/Rocknroll","Rocknroll"
"http://dbpedia.org/resource/Safari_browser","Safari browser"
"http://dbpedia.org/resource/Science-Fiction","Science-Fiction"
"http://dbpedia.org/resource/Shlager","Shlager"
"http://dbpedia.org/resource/Sidescroller","Sidescroller"
"http://dbpedia.org/resource/Simulator_game","Simulator game"
"http://dbpedia.org/resource/Street_festival","Street festival"
"http://dbpedia.org/resource/Super_Hero","Super Hero"
"http://dbpedia.org/resource/Traditional_Pop","Traditional Pop"
"http://dbpedia.org/resource/Video_game_magazines","Video game magazines"
"http://dbpedia.org/resource/Woodcarving","Woodcarving"
"http://dbpedia.org/resource/Alt_rock","Alt rock"
"http://dbpedia.org/resource/Art_magazine","Art magazine"
"http://dbpedia.org/resource/Assistant_(software)","Assistant (software)"
"http://dbpedia.org/resource/Avant_Garde_Metal","Avant Garde Metal"
"http://dbpedia.org/resource/Christmas_song","Christmas song"
"http://dbpedia.org/resource/Client_software","Client software"
"http://dbpedia.org/resource/Drum_'n'_Bass","Drum 'n' Bass"
"http://dbpedia.org/resource/Fighting_videogame","Fighting videogame"
"http://dbpedia.org/resource/Filipino_rap","Filipino rap"
"http://dbpedia.org/resource/Guerilla_gardening","Guerilla gardening"
"http://dbpedia.org/resource/Indie_band","Indie band"
"http://dbpedia.org/resource/Jazz-fusion","Jazz-fusion"
"http://dbpedia.org/resource/Música_tropical","Música tropical"
"http://dbpedia.org/resource/Online_training","Online training"
"http://dbpedia.org/resource/Post-Grunge","Post-Grunge"
"http://dbpedia.org/resource/Praise_and_worship_music","Praise and worship music"
"http://dbpedia.org/resource/Professional_basketball","Professional basketball"
"http://dbpedia.org/resource/Public_service_broadcasting","Public service broadcasting"
"http://dbpedia.org/resource/R'n'B_music","R'n'B music"
"http://dbpedia.org/resource/Rap-rock","Rap-rock"
"http://dbpedia.org/resource/Reality-tv","Reality-tv"
"http://dbpedia.org/resource/Scottish_traditional_music","Scottish traditional music"
"http://dbpedia.org/resource/Skapunk","Skapunk"
"http://dbpedia.org/resource/Software_driver","Software driver"
"http://dbpedia.org/resource/Standup_comedy","Standup comedy"
"http://dbpedia.org/resource/Street_musician","Street musician"
"http://dbpedia.org/resource/Tsugaru-shamisen","Tsugaru-shamisen"
"http://dbpedia.org/resource/Vallenato_music","Vallenato music"
"http://dbpedia.org/resource/Video_game_engine","Video game engine"
"http://dbpedia.org/resource/World_fusion_music","World fusion music"
