"usTech","name"
"http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy_(season_3)","The Grim Adventures of Billy & Mandy (season 3)"
"http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy_(season_4)","The Grim Adventures of Billy & Mandy (season 4)"
"http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy_(season_5)","The Grim Adventures of Billy & Mandy (season 5)"
"http://dbpedia.org/resource/The_Pirate_Fairy","The Pirate Fairy"
"http://dbpedia.org/resource/The_Playroom_(2013_video_game)","The Playroom (2013 video game)"
"http://dbpedia.org/resource/The_Sound_of_Music_Live!","The Sound of Music Live!"
"http://dbpedia.org/resource/Theodore_Roosevelt,_Rough_Rider","Theodore Roosevelt, Rough Rider"
"http://dbpedia.org/resource/Try_It_Out_(Skrillex_and_Alvin_Risk_song)","Try It Out (Skrillex and Alvin Risk song)"
"http://dbpedia.org/resource/Versive","Versive"
"http://dbpedia.org/resource/Volume_(video_game)","Volume (video game)"
"http://dbpedia.org/resource/Who_We_Are_(Switchfoot_song)","Who We Are (Switchfoot song)"
"http://dbpedia.org/resource/Wings_(Birdy_song)","Wings (Birdy song)"
"http://dbpedia.org/resource/You're_the_Best_Thing_That_Ever_Happened_to_Me_(album)","You're the Best Thing That Ever Happened to Me (album)"
"http://dbpedia.org/resource/2014_FIFA_World_Cup_Brazil_(video_game)","2014 FIFA World Cup Brazil (video game)"
"http://dbpedia.org/resource/Adam_Montoya","Adam Montoya"
"http://dbpedia.org/resource/AlchemyAPI","AlchemyAPI"
"http://dbpedia.org/resource/Alex_Albon","Alex Albon"
"http://dbpedia.org/resource/All_Hail_the_King","All Hail the King"
"http://dbpedia.org/resource/Arin_Hanson","Arin Hanson"
"http://dbpedia.org/resource/Beat_of_the_Music","Beat of the Music"
"http://dbpedia.org/resource/Bentonville_Confederate_Monument","Bentonville Confederate Monument"
"http://dbpedia.org/resource/Bill_Day_(filmmaker)","Bill Day (filmmaker)"
"http://dbpedia.org/resource/Bitstrips","Bitstrips"
"http://dbpedia.org/resource/Bonnie_(TV_series)","Bonnie (TV series)"
"http://dbpedia.org/resource/Breadwinners_(TV_series)","Breadwinners (TV series)"
"http://dbpedia.org/resource/Catlateral_Damage","Catlateral Damage"
"http://dbpedia.org/resource/CodeXL","CodeXL"
"http://dbpedia.org/resource/Connor_Ball","Connor Ball"
"http://dbpedia.org/resource/Cry_Wolf_(Laura_Branigan_song)","Cry Wolf (Laura Branigan song)"
"http://dbpedia.org/resource/Dave_Hakkens","Dave Hakkens"
"http://dbpedia.org/resource/Doctor_Strange_(2016_film)","Doctor Strange (2016 film)"
"http://dbpedia.org/resource/Dr._Dimensionpants","Dr. Dimensionpants"
"http://dbpedia.org/resource/FIFA_World","FIFA World"
"http://dbpedia.org/resource/Gene_Autry's_Melody_Ranch","Gene Autry's Melody Ranch"
"http://dbpedia.org/resource/Haider_(film)","Haider (film)"
"http://dbpedia.org/resource/Heart_to_Heart_(James_Blunt_song)","Heart to Heart (James Blunt song)"
"http://dbpedia.org/resource/Human_(Christina_Perri_song)","Human (Christina Perri song)"
"http://dbpedia.org/resource/IPod_Touch_(5th_generation)","IPod Touch (5th generation)"
"http://dbpedia.org/resource/Invisible_(Hunter_Hayes_song)","Invisible (Hunter Hayes song)"
"http://dbpedia.org/resource/Jenny_(Studio_Killers_song)","Jenny (Studio Killers song)"
"http://dbpedia.org/resource/Josh_Hader","Josh Hader"
"http://dbpedia.org/resource/KSI","KSI"
"http://dbpedia.org/resource/Kelly_Clarkson's_Cautionary_Christmas_Music_Tale","Kelly Clarkson's Cautionary Christmas Music Tale"
"http://dbpedia.org/resource/Kick_(2014_film)","Kick (2014 film)"
"http://dbpedia.org/resource/Lightbeam_(software)","Lightbeam (software)"
"http://dbpedia.org/resource/Love_Alone_Is_Worth_the_Fight","Love Alone Is Worth the Fight"
"http://dbpedia.org/resource/Mail_Call_(radio_program)","Mail Call (radio program)"
"http://dbpedia.org/resource/Max_Verstappen","Max Verstappen"
"http://dbpedia.org/resource/Mia_Malkova","Mia Malkova"
"http://dbpedia.org/resource/Naan_Sigappu_Manithan_(2014_film)","Naan Sigappu Manithan (2014 film)"
"http://dbpedia.org/resource/Narcissa_Wright","Narcissa Wright"
"http://dbpedia.org/resource/No_Man's_Sky","No Man's Sky"
"http://dbpedia.org/resource/PGA_Tour_Golf_II","PGA Tour Golf II"
"http://dbpedia.org/resource/Paranoid_(Ty_Dolla_Sign_song)","Paranoid (Ty Dolla Sign song)"
"http://dbpedia.org/resource/Paulina_Vega","Paulina Vega"
"http://dbpedia.org/resource/Pig_Goat_Banana_Cricket","Pig Goat Banana Cricket"
"http://dbpedia.org/resource/Quicksilver_Lightning","Quicksilver Lightning"
"http://dbpedia.org/resource/Raja_Natwarlal","Raja Natwarlal"
"http://dbpedia.org/resource/Reckful","Reckful"
"http://dbpedia.org/resource/Rick_and_Morty","Rick and Morty"
"http://dbpedia.org/resource/Take_Me_Home_(Cash_Cash_song)","Take Me Home (Cash Cash song)"
"http://dbpedia.org/resource/Tales_of_the_Vikings","Tales of the Vikings"
"http://dbpedia.org/resource/The_Pioneer_(Eugene,_Oregon)","The Pioneer (Eugene, Oregon)"
"http://dbpedia.org/resource/The_Pioneer_Mother_(Eugene,_Oregon)","The Pioneer Mother (Eugene, Oregon)"
"http://dbpedia.org/resource/Thomas_Middleditch","Thomas Middleditch"
"http://dbpedia.org/resource/Tommy_Kahnle","Tommy Kahnle"
"http://dbpedia.org/resource/Tong_Wen_Tang","Tong Wen Tang"
"http://dbpedia.org/resource/Turn_It_Up_(Sean_Paul_song)","Turn It Up (Sean Paul song)"
"http://dbpedia.org/resource/UEFA_Striker","UEFA Striker"
"http://dbpedia.org/resource/We_Dem_Boyz","We Dem Boyz"
"http://dbpedia.org/resource/You're_Whole","You're Whole"
"http://dbpedia.org/resource/EA_Sports_NASCAR","EA Sports NASCAR"
"http://dbpedia.org/resource/Goodyear_MPP","Goodyear MPP"
"http://dbpedia.org/resource/Guiding_Light_(1937–1949)","Guiding Light (1937–1949)"
"http://dbpedia.org/resource/PKNA","PKNA"
"http://dbpedia.org/resource/Primal_Force","Primal Force"
"http://dbpedia.org/resource/Team_7","Team 7"
"http://dbpedia.org/resource/Ultra-Man","Ultra-Man"
"http://dbpedia.org/resource/Walt_Disney_Giant","Walt Disney Giant"
"http://dbpedia.org/resource/Wengo","Wengo"
"http://dbpedia.org/resource/AT&T_CallVantage","AT&T CallVantage"
"http://dbpedia.org/resource/DADVSI","DADVSI"
"http://dbpedia.org/resource/Jack_Armstrong,_the_All-American_Boy","Jack Armstrong, the All-American Boy"
"http://dbpedia.org/resource/Alonso_Duralde","Alonso Duralde"
"http://dbpedia.org/resource/BellSouth_Advertising_&_Publishing","BellSouth Advertising & Publishing"
"http://dbpedia.org/resource/Caprica_(disambiguation)","Caprica (disambiguation)"
"http://dbpedia.org/resource/Civil_War:_Front_Line","Civil War: Front Line"
"http://dbpedia.org/resource/Justice_Guild_of_America","Justice Guild of America"
"http://dbpedia.org/resource/Maximums","Maximums"
"http://dbpedia.org/resource/Red_Robin_(identity)","Red Robin (identity)"
"http://dbpedia.org/resource/SBC_Long_Distance","SBC Long Distance"
"http://dbpedia.org/resource/Thriller_(DC_Comics)","Thriller (DC Comics)"
"http://dbpedia.org/resource/Tintin_in_Tibet_(video_game)","Tintin in Tibet (video game)"
"http://dbpedia.org/resource/Circe_(character)","Circe (character)"
"http://dbpedia.org/resource/Duela_Dent","Duela Dent"
"http://dbpedia.org/resource/Felicia_Collins","Felicia Collins"
"http://dbpedia.org/resource/Gargoyle_(comics)","Gargoyle (comics)"
"http://dbpedia.org/resource/I'm_in_Love_(Bobby_Womack_song)","I'm in Love (Bobby Womack song)"
"http://dbpedia.org/resource/L.A.W._(comics)","L.A.W. (comics)"
"http://dbpedia.org/resource/NBA_Street_(series)","NBA Street (series)"
"http://dbpedia.org/resource/Robert_Morton_(producer)","Robert Morton (producer)"
"http://dbpedia.org/resource/The_Collier_Hour","The Collier Hour"
"http://dbpedia.org/resource/Tommy_Tomorrow","Tommy Tomorrow"
"http://dbpedia.org/resource/Wayne's_World","Wayne's World"
"http://dbpedia.org/resource/Belle's_Magical_World","Belle's Magical World"
"http://dbpedia.org/resource/Bookworm_(video_game)","Bookworm (video game)"
"http://dbpedia.org/resource/Dashcode","Dashcode"
"http://dbpedia.org/resource/David_E._Orton","David E. Orton"
"http://dbpedia.org/resource/Hero_Hotline","Hero Hotline"
"http://dbpedia.org/resource/Land_of_the_Lost_(radio_series)","Land of the Lost (radio series)"
"http://dbpedia.org/resource/Little_Gloomy","Little Gloomy"
"http://dbpedia.org/resource/Nigel_Planter","Nigel Planter"
"http://dbpedia.org/resource/Satana_(Marvel_Comics)","Satana (Marvel Comics)"
"http://dbpedia.org/resource/Shadow_Fighters","Shadow Fighters"
"http://dbpedia.org/resource/Shame_Shame_Shame_(Ratt_song)","Shame Shame Shame (Ratt song)"
"http://dbpedia.org/resource/Supermen_of_America","Supermen of America"
"http://dbpedia.org/resource/The_Eternal_(comics)","The Eternal (comics)"
"http://dbpedia.org/resource/The_O_Show","The O Show"
"http://dbpedia.org/resource/The_Punisher_(1998_series)","The Punisher (1998 series)"
"http://dbpedia.org/resource/Wanted_Man_(Ratt_song)","Wanted Man (Ratt song)"
"http://dbpedia.org/resource/Warrior_Woman_(Marvel_Comics)","Warrior Woman (Marvel Comics)"
"http://dbpedia.org/resource/Xenobrood","Xenobrood"
"http://dbpedia.org/resource/2020_PCS_season","2020 PCS season"
"http://dbpedia.org/resource/50%25_Off","50% Off"
"http://dbpedia.org/resource/A_House_Divided_(TV_series)","A House Divided (TV series)"
"http://dbpedia.org/resource/After_Party_(Don_Toliver_song)","After Party (Don Toliver song)"
"http://dbpedia.org/resource/Arcitys","Arcitys"
"http://dbpedia.org/resource/Asmongold","Asmongold"
"http://dbpedia.org/resource/Atlanta_FaZe","Atlanta FaZe"
"http://dbpedia.org/resource/Bad_Choice_Road","Bad Choice Road"
"http://dbpedia.org/resource/Bagman_(Better_Call_Saul)","Bagman (Better Call Saul)"
"http://dbpedia.org/resource/Baka_Prase","Baka Prase"
"http://dbpedia.org/resource/Beef_House","Beef House"
"http://dbpedia.org/resource/Behzinga","Behzinga"
"http://dbpedia.org/resource/Berkcan_Güven","Berkcan Güven"
"http://dbpedia.org/resource/Bunny_(The_Powerpuff_Girls)","Bunny (The Powerpuff Girls)"
"http://dbpedia.org/resource/Captain_Kim","Captain Kim"
"http://dbpedia.org/resource/Catch_and_Release_(Homeland)","Catch and Release (Homeland)"
"http://dbpedia.org/resource/Chalk_One_Up","Chalk One Up"
"http://dbpedia.org/resource/Chalk_Two_Down","Chalk Two Down"
"http://dbpedia.org/resource/Civil_War_Monument_(Denver)","Civil War Monument (Denver)"
"http://dbpedia.org/resource/Cleopatra_in_Space_(TV_series)","Cleopatra in Space (TV series)"
"http://dbpedia.org/resource/Crew_Dragon_In-Flight_Abort_Test","Crew Dragon In-Flight Abort Test"
"http://dbpedia.org/resource/Crimsix","Crimsix"
"http://dbpedia.org/resource/Cuz_I_Love_You_(song)","Cuz I Love You (song)"
"http://dbpedia.org/resource/Debbie_(Brooklyn_Nine-Nine_episode)","Debbie (Brooklyn Nine-Nine episode)"
"http://dbpedia.org/resource/Deception_Indicated","Deception Indicated"
"http://dbpedia.org/resource/Dedicado_a_Max","Dedicado a Max"
"http://dbpedia.org/resource/Designated_Driver_(Homeland)","Designated Driver (Homeland)"
"http://dbpedia.org/resource/Doctor_Strange:_Journey_into_the_Mystic_Arts","Doctor Strange: Journey into the Mystic Arts"
"http://dbpedia.org/resource/False_Friends_(Homeland)","False Friends (Homeland)"
"http://dbpedia.org/resource/Florida_Mutineers","Florida Mutineers"
"http://dbpedia.org/resource/Fluide","Fluide"
"http://dbpedia.org/resource/Fucker_Shot_Me","Fucker Shot Me"
"http://dbpedia.org/resource/Hitori_ga_Suki","Hitori ga Suki"
"http://dbpedia.org/resource/How_to_Train_Your_Dragon:_Homecoming","How to Train Your Dragon: Homecoming"
"http://dbpedia.org/resource/In_Full_Flight_(Homeland)","In Full Flight (Homeland)"
"http://dbpedia.org/resource/Irish_Residential_Properties_REIT","Irish Residential Properties REIT"
"http://dbpedia.org/resource/JMM_(Better_Call_Saul)","JMM (Better Call Saul)"
"http://dbpedia.org/resource/John_Silver_(wrestler)","John Silver (wrestler)"
"http://dbpedia.org/resource/Khaled_Mazeedi","Khaled Mazeedi"
"http://dbpedia.org/resource/King_of_My_City","King of My City"
"http://dbpedia.org/resource/Kings_&_Queens_(Ava_Max_song)","Kings & Queens (Ava Max song)"
"http://dbpedia.org/resource/Lachlan_Power","Lachlan Power"
"http://dbpedia.org/resource/LazarBeam","LazarBeam"
"http://dbpedia.org/resource/Leave_It_Alone_(Hayley_Williams_song)","Leave It Alone (Hayley Williams song)"
"http://dbpedia.org/resource/Lexie_Alford","Lexie Alford"
"http://dbpedia.org/resource/London_Royal_Ravens","London Royal Ravens"
"http://dbpedia.org/resource/London_Suite_(film)","London Suite (film)"
"http://dbpedia.org/resource/Ludwig_Ahgren","Ludwig Ahgren"
"http://dbpedia.org/resource/Magic_Man_(Better_Call_Saul)","Magic Man (Better Call Saul)"
"http://dbpedia.org/resource/Manhunter_(Brooklyn_Nine-Nine)","Manhunter (Brooklyn Nine-Nine)"
"http://dbpedia.org/resource/Minnesota_ROKKR","Minnesota ROKKR"
"http://dbpedia.org/resource/Mister_V_(rapper)","Mister V (rapper)"
"http://dbpedia.org/resource/Monogamy_(TV_series)","Monogamy (TV series)"
"http://dbpedia.org/resource/NGEN_Racing","NGEN Racing"
"http://dbpedia.org/resource/NHL_Rock_the_Rink","NHL Rock the Rink"
"http://dbpedia.org/resource/Namaste_(Better_Call_Saul)","Namaste (Better Call Saul)"
"http://dbpedia.org/resource/Oli_White","Oli White"
"http://dbpedia.org/resource/OpTic_Chicago","OpTic Chicago"
"http://dbpedia.org/resource/Paris_Legion","Paris Legion"
"http://dbpedia.org/resource/Pimemento","Pimemento"
"http://dbpedia.org/resource/Pioneer_Fountain","Pioneer Fountain"
"http://dbpedia.org/resource/Prisoners_of_War_(Homeland)","Prisoners of War (Homeland)"
"http://dbpedia.org/resource/Real_Pool","Real Pool"
"http://dbpedia.org/resource/Reynmen","Reynmen"
"http://dbpedia.org/resource/Saved_by_the_Bell_(2020_TV_series)","Saved by the Bell (2020 TV series)"
"http://dbpedia.org/resource/Seattle_Surge","Seattle Surge"
"http://dbpedia.org/resource/Shmee150","Shmee150"
"http://dbpedia.org/resource/Something_Unforgivable","Something Unforgivable"
"http://dbpedia.org/resource/SpaceX_CRS-21","SpaceX CRS-21"
"http://dbpedia.org/resource/SpaceX_CRS-22","SpaceX CRS-22"
"http://dbpedia.org/resource/Stefania_(singer)","Stefania (singer)"
"http://dbpedia.org/resource/TBJZL","TBJZL"
"http://dbpedia.org/resource/Talon_Esports","Talon Esports"
"http://dbpedia.org/resource/The_English_Teacher_(Homeland)","The English Teacher (Homeland)"
"http://dbpedia.org/resource/The_Fabulous_Funnies","The Fabulous Funnies"
"http://dbpedia.org/resource/The_Guy_for_This","The Guy for This"
"http://dbpedia.org/resource/The_Jimmy_Jab_Games_II","The Jimmy Jab Games II"
"http://dbpedia.org/resource/The_Rich_and_the_Ruthless","The Rich and the Ruthless"
"http://dbpedia.org/resource/The_Trial_of_Donald_Duck","The Trial of Donald Duck"
"http://dbpedia.org/resource/The_Walking_Dead:_Saints_&_Sinners","The Walking Dead: Saints & Sinners"
"http://dbpedia.org/resource/Threnody(s)","Threnody(s)"
"http://dbpedia.org/resource/Toronto_Ultra","Toronto Ultra"
"http://dbpedia.org/resource/Two_Minutes","Two Minutes"
"http://dbpedia.org/resource/Untitled_David_O._Russell_project","Untitled David O. Russell project"
"http://dbpedia.org/resource/Viva_La_Dirt_League","Viva La Dirt League"
"http://dbpedia.org/resource/Wexler_v._Goodman","Wexler v. Goodman"
"http://dbpedia.org/resource/While_Black_with_MK_Asante","While Black with MK Asante"
"http://dbpedia.org/resource/William_Osman","William Osman"
"http://dbpedia.org/resource/You_get_what_you_fucking_deserve","You get what you fucking deserve"
"http://dbpedia.org/resource/Zfg","Zfg"
"http://dbpedia.org/resource/A_Parks_and_Recreation_Special","A Parks and Recreation Special"
"http://dbpedia.org/resource/American_Dad!_(season_17)","American Dad! (season 17)"
"http://dbpedia.org/resource/Axiom_Mission_1","Axiom Mission 1"
"http://dbpedia.org/resource/Bretman_Rock","Bretman Rock"
"http://dbpedia.org/resource/Can_I_(Kehlani_song)","Can I (Kehlani song)"
"http://dbpedia.org/resource/Canna_(gamer)","Canna (gamer)"
"http://dbpedia.org/resource/Chi_With_A_C","Chi With A C"
"http://dbpedia.org/resource/Chicago_P.D._(season_8)","Chicago P.D. (season 8)"
"http://dbpedia.org/resource/CouRageJD","CouRageJD"
"http://dbpedia.org/resource/Drinkin'_Wine_Spo-Dee-O-Dee","Drinkin' Wine Spo-Dee-O-Dee"
"http://dbpedia.org/resource/Fredo_Bang","Fredo Bang"
"http://dbpedia.org/resource/Galaxy_Guide_12:_Aliens_-_Enemies_and_Allies","Galaxy Guide 12: Aliens - Enemies and Allies"
"http://dbpedia.org/resource/Galaxy_Guide_1:_A_New_Hope","Galaxy Guide 1: A New Hope"
"http://dbpedia.org/resource/Galaxy_Guide_2:_Yavin_and_Bespin","Galaxy Guide 2: Yavin and Bespin"
"http://dbpedia.org/resource/Galaxy_Guide_8:_Scouts","Galaxy Guide 8: Scouts"
"http://dbpedia.org/resource/Gremix","Gremix"
"http://dbpedia.org/resource/Hero_(Weezer_song)","Hero (Weezer song)"
"http://dbpedia.org/resource/I_Dare_You_(Kelly_Clarkson_song)","I Dare You (Kelly Clarkson song)"
"http://dbpedia.org/resource/I_Love_(Joyner_Lucas_song)","I Love (Joyner Lucas song)"
"http://dbpedia.org/resource/Jack_Saunders_(presenter)","Jack Saunders (presenter)"
"http://dbpedia.org/resource/Jellyfin","Jellyfin"
"http://dbpedia.org/resource/Jordan_James_Reyes","Jordan James Reyes"
"http://dbpedia.org/resource/Josh_Pieters","Josh Pieters"
"http://dbpedia.org/resource/Joshua_Citarella","Joshua Citarella"
"http://dbpedia.org/resource/Madden_NFL_21","Madden NFL 21"
"http://dbpedia.org/resource/Neekolul","Neekolul"
"http://dbpedia.org/resource/Nelk","Nelk"
"http://dbpedia.org/resource/Philip_McHarris","Philip McHarris"
"http://dbpedia.org/resource/Pirates_&_Privateers","Pirates & Privateers"
"http://dbpedia.org/resource/Power_Spike:_Pro_Beach_Volleyball","Power Spike: Pro Beach Volleyball"
"http://dbpedia.org/resource/Project_CARS","Project CARS"
"http://dbpedia.org/resource/Saved_My_Life_(Sia_song)","Saved My Life (Sia song)"
"http://dbpedia.org/resource/Simon_Otto","Simon Otto"
"http://dbpedia.org/resource/Space_Adventures_Crew_Dragon_mission","Space Adventures Crew Dragon mission"
"http://dbpedia.org/resource/Start_(streaming_service)","Start (streaming service)"
"http://dbpedia.org/resource/Stick_Around_(song)","Stick Around (song)"
"http://dbpedia.org/resource/Together_(Sia_song)","Together (Sia song)"
"http://dbpedia.org/resource/Alternative_versions_of_Robin","Alternative versions of Robin"
"http://dbpedia.org/resource/Bliss_(Tori_Amos_song)","Bliss (Tori Amos song)"
"http://dbpedia.org/resource/Debra_Drimmer","Debra Drimmer"
"http://dbpedia.org/resource/Don't_Knock_My_Love","Don't Knock My Love"
"http://dbpedia.org/resource/First_Strike_(DC_Comics)","First Strike (DC Comics)"
"http://dbpedia.org/resource/Green-Tinted_Sixties_Mind","Green-Tinted Sixties Mind"
