"lake","name"
"http://dbpedia.org/resource/Sääksjärvi","Sääksjärvi"
"http://dbpedia.org/resource/Tappan_Zee","Tappan Zee"
"http://dbpedia.org/resource/Thirlmere","Thirlmere"
"http://dbpedia.org/resource/Timor_Sea","Timor Sea"
"http://dbpedia.org/resource/Tjörnin","Tjörnin"
"http://dbpedia.org/resource/Toledo_Bend_Reservoir","Toledo Bend Reservoir"
"http://dbpedia.org/resource/Tuggerah_Lake","Tuggerah Lake"
"http://dbpedia.org/resource/Ullswater","Ullswater"
"http://dbpedia.org/resource/Upper_Klamath_Lake","Upper Klamath Lake"
"http://dbpedia.org/resource/Walden_Pond","Walden Pond"
"http://dbpedia.org/resource/Walensee","Walensee"
"http://dbpedia.org/resource/Walker_Lake_(Nevada)","Walker Lake (Nevada)"
"http://dbpedia.org/resource/Wast_Water","Wast Water"
"http://dbpedia.org/resource/Western_Port","Western Port"
"http://dbpedia.org/resource/Wörthersee","Wörthersee"
"http://dbpedia.org/resource/Öskjuvatn","Öskjuvatn"
"http://dbpedia.org/resource/Þingvallavatn","Þingvallavatn"
"http://dbpedia.org/resource/Þórisvatn","Þórisvatn"
"http://dbpedia.org/resource/Aotea_Harbour","Aotea Harbour"
"http://dbpedia.org/resource/Attersee_(lake)","Attersee (lake)"
"http://dbpedia.org/resource/Außenalster","Außenalster"
"http://dbpedia.org/resource/Bay_Lake_(Florida)","Bay Lake (Florida)"
"http://dbpedia.org/resource/Bewl_Water","Bewl Water"
"http://dbpedia.org/resource/Binnenalster","Binnenalster"
"http://dbpedia.org/resource/Blue_Lake_(South_Australia)","Blue Lake (South Australia)"
"http://dbpedia.org/resource/Burt_Lake","Burt Lake"
"http://dbpedia.org/resource/Campbeltown_Loch","Campbeltown Loch"
"http://dbpedia.org/resource/Canadarago_Lake","Canadarago Lake"
"http://dbpedia.org/resource/Candlewood_Lake","Candlewood Lake"
"http://dbpedia.org/resource/Cantabrian_Sea","Cantabrian Sea"
"http://dbpedia.org/resource/Canton_Lake_(Oklahoma)","Canton Lake (Oklahoma)"
"http://dbpedia.org/resource/Cazenovia_Lake","Cazenovia Lake"
"http://dbpedia.org/resource/Chew_Valley_Lake","Chew Valley Lake"
"http://dbpedia.org/resource/Chilika_Lake","Chilika Lake"
"http://dbpedia.org/resource/Clew_Bay","Clew Bay"
"http://dbpedia.org/resource/Conneaut_Lake","Conneaut Lake"
"http://dbpedia.org/resource/Cork_Harbour","Cork Harbour"
"http://dbpedia.org/resource/Cross_Lake","Cross Lake"
"http://dbpedia.org/resource/Donner_Lake","Donner Lake"
"http://dbpedia.org/resource/Dorney_Lake","Dorney Lake"
"http://dbpedia.org/resource/Dovestone_Reservoir","Dovestone Reservoir"
"http://dbpedia.org/resource/Dystos","Dystos"
"http://dbpedia.org/resource/Etang_Saumâtre","Etang Saumâtre"
"http://dbpedia.org/resource/Femund","Femund"
"http://dbpedia.org/resource/Fort_Cobb_Reservoir","Fort Cobb Reservoir"
"http://dbpedia.org/resource/Gosaikunda","Gosaikunda"
"http://dbpedia.org/resource/Great_Sacandaga_Lake","Great Sacandaga Lake"
"http://dbpedia.org/resource/Great_Salt_Lake_Desert","Great Salt Lake Desert"
"http://dbpedia.org/resource/Great_Salt_Plains_Lake","Great Salt Plains Lake"
"http://dbpedia.org/resource/Guanabara_Bay","Guanabara Bay"
"http://dbpedia.org/resource/Gulf_St_Vincent","Gulf St Vincent"
"http://dbpedia.org/resource/Gulf_of_Mannar","Gulf of Mannar"
"http://dbpedia.org/resource/Haggetts_Pond","Haggetts Pond"
"http://dbpedia.org/resource/Haweswater_Reservoir","Haweswater Reservoir"
"http://dbpedia.org/resource/Honeoye_Lake","Honeoye Lake"
"http://dbpedia.org/resource/Hubbard_Lake","Hubbard Lake"
"http://dbpedia.org/resource/Jøssingfjord","Jøssingfjord"
"http://dbpedia.org/resource/Kasba_Lake","Kasba Lake"
"http://dbpedia.org/resource/Kasshabog_Lake_(Ontario)","Kasshabog Lake (Ontario)"
"http://dbpedia.org/resource/Kaw_Lake","Kaw Lake"
"http://dbpedia.org/resource/Keystone_Lake","Keystone Lake"
"http://dbpedia.org/resource/Kolleru_Lake","Kolleru Lake"
"http://dbpedia.org/resource/Konawa_Reservoir","Konawa Reservoir"
"http://dbpedia.org/resource/Kootenay_Lake","Kootenay Lake"
"http://dbpedia.org/resource/Königssee","Königssee"
"http://dbpedia.org/resource/Lady's_Island_Lake","Lady's Island Lake"
"http://dbpedia.org/resource/Lake_Alaotra","Lake Alaotra"
"http://dbpedia.org/resource/Lake_Alexandrina_(New_Zealand)","Lake Alexandrina (New Zealand)"
"http://dbpedia.org/resource/Lake_Arapuni","Lake Arapuni"
"http://dbpedia.org/resource/Lake_Attitash","Lake Attitash"
"http://dbpedia.org/resource/Lake_Aviemore","Lake Aviemore"
"http://dbpedia.org/resource/Lake_Bogoria","Lake Bogoria"
"http://dbpedia.org/resource/Lake_Bomoseen","Lake Bomoseen"
"http://dbpedia.org/resource/Lake_Brunner","Lake Brunner"
"http://dbpedia.org/resource/Lake_Charlevoix","Lake Charlevoix"
"http://dbpedia.org/resource/Lake_Christabel","Lake Christabel"
"http://dbpedia.org/resource/Lake_Clark_(Alaska)","Lake Clark (Alaska)"
"http://dbpedia.org/resource/Lake_Coleridge","Lake Coleridge"
"http://dbpedia.org/resource/Lake_Cushman","Lake Cushman"
"http://dbpedia.org/resource/Lake_Eufaula_(Oklahoma)","Lake Eufaula (Oklahoma)"
"http://dbpedia.org/resource/Lake_Fryxell","Lake Fryxell"
"http://dbpedia.org/resource/Lake_Ginninderra","Lake Ginninderra"
"http://dbpedia.org/resource/Lake_Hefner","Lake Hefner"
"http://dbpedia.org/resource/Lake_Houston","Lake Houston"
"http://dbpedia.org/resource/Lake_Hāwea","Lake Hāwea"
"http://dbpedia.org/resource/Lake_Iseo","Lake Iseo"
"http://dbpedia.org/resource/Lake_Izvorul_Muntelui","Lake Izvorul Muntelui"
"http://dbpedia.org/resource/Lake_Karapiro","Lake Karapiro"
"http://dbpedia.org/resource/Lake_Kokanee","Lake Kokanee"
"http://dbpedia.org/resource/Lake_Koshkonong","Lake Koshkonong"
"http://dbpedia.org/resource/Lake_Magadi","Lake Magadi"
"http://dbpedia.org/resource/Lake_Mahinerangi","Lake Mahinerangi"
"http://dbpedia.org/resource/Lake_Mainit","Lake Mainit"
"http://dbpedia.org/resource/Lake_Malta","Lake Malta"
"http://dbpedia.org/resource/Lake_Manasarovar","Lake Manasarovar"
"http://dbpedia.org/resource/Lake_Maraetai","Lake Maraetai"
"http://dbpedia.org/resource/Lake_McQueeney","Lake McQueeney"
"http://dbpedia.org/resource/Lake_Monowai","Lake Monowai"
"http://dbpedia.org/resource/Lake_Neusiedl","Lake Neusiedl"
"http://dbpedia.org/resource/Lake_Ohrid","Lake Ohrid"
"http://dbpedia.org/resource/Lake_Overholser","Lake Overholser"
"http://dbpedia.org/resource/Lake_Pukaki","Lake Pukaki"
"http://dbpedia.org/resource/Lake_Pupuke","Lake Pupuke"
"http://dbpedia.org/resource/Lake_Rakshastal","Lake Rakshastal"
"http://dbpedia.org/resource/Lake_Rerewhakaaitu","Lake Rerewhakaaitu"
"http://dbpedia.org/resource/Lake_Rotoaira","Lake Rotoaira"
"http://dbpedia.org/resource/Lake_Rotoma","Lake Rotoma"
"http://dbpedia.org/resource/Lake_Rotomahana","Lake Rotomahana"
"http://dbpedia.org/resource/Lake_Rotorua","Lake Rotorua"
"http://dbpedia.org/resource/Lake_Roxburgh","Lake Roxburgh"
"http://dbpedia.org/resource/Lake_Ruataniwha","Lake Ruataniwha"
"http://dbpedia.org/resource/Lake_Sfânta_Ana","Lake Sfânta Ana"
"http://dbpedia.org/resource/Lake_Stanley_Draper","Lake Stanley Draper"
"http://dbpedia.org/resource/Lake_Tekapo","Lake Tekapo"
"http://dbpedia.org/resource/Lake_Towada","Lake Towada"
"http://dbpedia.org/resource/Lake_Témiscouata","Lake Témiscouata"
"http://dbpedia.org/resource/Lake_Victoria_(New_South_Wales)","Lake Victoria (New South Wales)"
"http://dbpedia.org/resource/Lake_Vidraru","Lake Vidraru"
"http://dbpedia.org/resource/Lake_Waihola","Lake Waihola"
"http://dbpedia.org/resource/Lake_Waipori","Lake Waipori"
"http://dbpedia.org/resource/Lake_Wairarapa","Lake Wairarapa"
"http://dbpedia.org/resource/Lake_of_the_Arbuckles","Lake of the Arbuckles"
"http://dbpedia.org/resource/Lake_Ülemiste","Lake Ülemiste"
"http://dbpedia.org/resource/Loch_Fleet","Loch Fleet"
"http://dbpedia.org/resource/Loch_Tay","Loch Tay"
"http://dbpedia.org/resource/Loch_of_Strathbeg","Loch of Strathbeg"
"http://dbpedia.org/resource/Lough_Allen","Lough Allen"
"http://dbpedia.org/resource/Lough_Foyle","Lough Foyle"
"http://dbpedia.org/resource/Lough_Gur","Lough Gur"
"http://dbpedia.org/resource/Lough_Mask","Lough Mask"
"http://dbpedia.org/resource/Lough_Ree","Lough Ree"
"http://dbpedia.org/resource/Lough_Swilly","Lough Swilly"
"http://dbpedia.org/resource/McGee_Creek_Reservoir","McGee Creek Reservoir"
"http://dbpedia.org/resource/Medina_Lake","Medina Lake"
"http://dbpedia.org/resource/Mondsee_(lake)","Mondsee (lake)"
"http://dbpedia.org/resource/Moses_Lake","Moses Lake"
"http://dbpedia.org/resource/Mullett_Lake","Mullett Lake"
"http://dbpedia.org/resource/Old_Man's_Lake","Old Man's Lake"
"http://dbpedia.org/resource/Orava_(reservoir)","Orava (reservoir)"
"http://dbpedia.org/resource/Parry_Sound","Parry Sound"
"http://dbpedia.org/resource/Patoka_Lake","Patoka Lake"
"http://dbpedia.org/resource/Priest_Lake","Priest Lake"
"http://dbpedia.org/resource/Pulicat_Lake","Pulicat Lake"
"http://dbpedia.org/resource/Rankala_Lake","Rankala Lake"
"http://dbpedia.org/resource/Raquette_Lake","Raquette Lake"
"http://dbpedia.org/resource/Rotsee","Rotsee"
"http://dbpedia.org/resource/Saguaro_Lake","Saguaro Lake"
"http://dbpedia.org/resource/Sankey_tank","Sankey tank"
"http://dbpedia.org/resource/Seven_Seas_Lagoon","Seven Seas Lagoon"
"http://dbpedia.org/resource/Six_Mile_Lake_(Alaska)","Six Mile Lake (Alaska)"
"http://dbpedia.org/resource/Strinesdale_Reservoir","Strinesdale Reservoir"
"http://dbpedia.org/resource/Sturgeon_Lake_(Ontario)","Sturgeon Lake (Ontario)"
"http://dbpedia.org/resource/Tempe_Town_Lake","Tempe Town Lake"
"http://dbpedia.org/resource/Tenkiller_Ferry_Lake","Tenkiller Ferry Lake"
"http://dbpedia.org/resource/Tom_Steed_Reservoir","Tom Steed Reservoir"
"http://dbpedia.org/resource/Tryvann","Tryvann"
"http://dbpedia.org/resource/Wes_Watkins_Reservoir","Wes Watkins Reservoir"
"http://dbpedia.org/resource/Wildwood_Lake_(New_York)","Wildwood Lake (New York)"
"http://dbpedia.org/resource/Østensjøvannet","Østensjøvannet"
"http://dbpedia.org/resource/Ōkārito_Lagoon","Ōkārito Lagoon"
"http://dbpedia.org/resource/Aberdeen_Lake_(Mississippi)","Aberdeen Lake (Mississippi)"
"http://dbpedia.org/resource/Aliceville_Lake","Aliceville Lake"
"http://dbpedia.org/resource/Arafura_Sea","Arafura Sea"
"http://dbpedia.org/resource/Arcadia_Lake_(Oklahoma)","Arcadia Lake (Oklahoma)"
"http://dbpedia.org/resource/Atlin_Lake","Atlin Lake"
"http://dbpedia.org/resource/Baker_Lake_(Nunavut)","Baker Lake (Nunavut)"
"http://dbpedia.org/resource/Banana_River","Banana River"
"http://dbpedia.org/resource/Barby_Storage_Reservoir","Barby Storage Reservoir"
"http://dbpedia.org/resource/Big_Moose_Lake","Big Moose Lake"
"http://dbpedia.org/resource/Bighorn_Lake","Bighorn Lake"
"http://dbpedia.org/resource/Bâlea_Lake","Bâlea Lake"
"http://dbpedia.org/resource/Cane_River_Lake","Cane River Lake"
"http://dbpedia.org/resource/Chini_Lake","Chini Lake"
"http://dbpedia.org/resource/Columbus_Lake_(Mississippi)","Columbus Lake (Mississippi)"
"http://dbpedia.org/resource/Commanda_Lake","Commanda Lake"
"http://dbpedia.org/resource/Coquitlam_Lake","Coquitlam Lake"
"http://dbpedia.org/resource/Dal_Lake","Dal Lake"
"http://dbpedia.org/resource/Dale_Hollow_Reservoir","Dale Hollow Reservoir"
"http://dbpedia.org/resource/Doiran_Lake","Doiran Lake"
"http://dbpedia.org/resource/Gainesville_Lake_(Alabama)","Gainesville Lake (Alabama)"
"http://dbpedia.org/resource/Gold_Coast_Broadwater","Gold Coast Broadwater"
"http://dbpedia.org/resource/Guarapiranga","Guarapiranga"
"http://dbpedia.org/resource/Hjälmaren","Hjälmaren"
"http://dbpedia.org/resource/Hollingworth_Lake","Hollingworth Lake"
"http://dbpedia.org/resource/Humboldt_Bay","Humboldt Bay"
"http://dbpedia.org/resource/Jennings_Randolph_Lake","Jennings Randolph Lake"
"http://dbpedia.org/resource/Klingnauer_Stausee","Klingnauer Stausee"
"http://dbpedia.org/resource/Kranji_Reservoir","Kranji Reservoir"
"http://dbpedia.org/resource/Lac_du_Bourget","Lac du Bourget"
"http://dbpedia.org/resource/Lake_Alakol","Lake Alakol"
"http://dbpedia.org/resource/Lake_Anna","Lake Anna"
"http://dbpedia.org/resource/Lake_Banook","Lake Banook"
"http://dbpedia.org/resource/Lake_Barrine","Lake Barrine"
"http://dbpedia.org/resource/Lake_Chagan","Lake Chagan"
"http://dbpedia.org/resource/Lake_Corangamite","Lake Corangamite"
"http://dbpedia.org/resource/Lake_Cumberland","Lake Cumberland"
"http://dbpedia.org/resource/Lake_Eğirdir","Lake Eğirdir"
"http://dbpedia.org/resource/Lake_Fork_Reservoir","Lake Fork Reservoir"
"http://dbpedia.org/resource/Lake_Havasu","Lake Havasu"
"http://dbpedia.org/resource/Lake_Laberge","Lake Laberge"
"http://dbpedia.org/resource/Lake_Lanao","Lake Lanao"
"http://dbpedia.org/resource/Lake_Lanier","Lake Lanier"
"http://dbpedia.org/resource/Lake_Louise_State_Park","Lake Louise State Park"
"http://dbpedia.org/resource/Lake_Martin","Lake Martin"
"http://dbpedia.org/resource/Lake_Menomin","Lake Menomin"
"http://dbpedia.org/resource/Lake_Michigan–Huron","Lake Michigan–Huron"
"http://dbpedia.org/resource/Lake_Micmac","Lake Micmac"
"http://dbpedia.org/resource/Lake_Murray_(Papua_New_Guinea)","Lake Murray (Papua New Guinea)"
"http://dbpedia.org/resource/Lake_Nakuru","Lake Nakuru"
"http://dbpedia.org/resource/Lake_Prespa","Lake Prespa"
"http://dbpedia.org/resource/Lake_Ray_Hubbard","Lake Ray Hubbard"
"http://dbpedia.org/resource/Lake_Seliger","Lake Seliger"
"http://dbpedia.org/resource/Lake_Sherwood_(Kansas)","Lake Sherwood (Kansas)"
"http://dbpedia.org/resource/Lake_Starnberg","Lake Starnberg"
"http://dbpedia.org/resource/Lake_Sumner","Lake Sumner"
"http://dbpedia.org/resource/Lake_Taymyr","Lake Taymyr"
"http://dbpedia.org/resource/Lake_Thirteen","Lake Thirteen"
"http://dbpedia.org/resource/Lake_Thunderbird","Lake Thunderbird"
"http://dbpedia.org/resource/Lake_Trasimeno","Lake Trasimeno"
"http://dbpedia.org/resource/Lake_Tuz","Lake Tuz"
"http://dbpedia.org/resource/Lake_Vanda","Lake Vanda"
"http://dbpedia.org/resource/Lake_Vermilion","Lake Vermilion"
"http://dbpedia.org/resource/Lake_Wingra","Lake Wingra"
"http://dbpedia.org/resource/Lake_Wivenhoe","Lake Wivenhoe"
"http://dbpedia.org/resource/Lake_of_the_Ozarks","Lake of the Ozarks"
"http://dbpedia.org/resource/Lewisville_Lake","Lewisville Lake"
"http://dbpedia.org/resource/Loch_Ard","Loch Ard"
"http://dbpedia.org/resource/Loch_Ericht","Loch Ericht"
"http://dbpedia.org/resource/Loch_Leven_(California)","Loch Leven (California)"
"http://dbpedia.org/resource/Loch_Lyon","Loch Lyon"
"http://dbpedia.org/resource/Loch_Morlich","Loch Morlich"
"http://dbpedia.org/resource/Loch_Oich","Loch Oich"
"http://dbpedia.org/resource/Lochindorb","Lochindorb"
"http://dbpedia.org/resource/Lochinvar","Lochinvar"
"http://dbpedia.org/resource/Lough_Gill","Lough Gill"
"http://dbpedia.org/resource/Lower_Seletar_Reservoir","Lower Seletar Reservoir"
"http://dbpedia.org/resource/Mascoma_Lake","Mascoma Lake"
"http://dbpedia.org/resource/Mazinaw_Lake","Mazinaw Lake"
"http://dbpedia.org/resource/Milne_Bay","Milne Bay"
"http://dbpedia.org/resource/Minnedosa_Lake","Minnedosa Lake"
"http://dbpedia.org/resource/Müggelsee","Müggelsee"
"http://dbpedia.org/resource/Nares_Lake","Nares Lake"
"http://dbpedia.org/resource/Netherton_Reservoir","Netherton Reservoir"
"http://dbpedia.org/resource/Nicasio_Reservoir","Nicasio Reservoir"
"http://dbpedia.org/resource/Nolin_River_Lake","Nolin River Lake"
"http://dbpedia.org/resource/Nong_Han_Lake","Nong Han Lake"
"http://dbpedia.org/resource/Osman_Sagar","Osman Sagar"
"http://dbpedia.org/resource/Pactola_Lake","Pactola Lake"
"http://dbpedia.org/resource/Pangong_Tso","Pangong Tso"
"http://dbpedia.org/resource/Pathfinder_Reservoir","Pathfinder Reservoir"
"http://dbpedia.org/resource/Perry_Barr_Reservoir","Perry Barr Reservoir"
"http://dbpedia.org/resource/Phayao_Lake","Phayao Lake"
"http://dbpedia.org/resource/Pookode_Lake","Pookode Lake"
"http://dbpedia.org/resource/Qiandao_Lake","Qiandao Lake"
"http://dbpedia.org/resource/Salton_Sink","Salton Sink"
"http://dbpedia.org/resource/Sam_Rayburn_Reservoir","Sam Rayburn Reservoir"
"http://dbpedia.org/resource/Schwatka_Lake","Schwatka Lake"
"http://dbpedia.org/resource/Shenipsit_Lake","Shenipsit Lake"
"http://dbpedia.org/resource/Smith_Mountain_Lake","Smith Mountain Lake"
"http://dbpedia.org/resource/Squam_Lake","Squam Lake"
"http://dbpedia.org/resource/Stanley_Reservoir","Stanley Reservoir"
"http://dbpedia.org/resource/Table_Rock_Lake","Table Rock Lake"
"http://dbpedia.org/resource/Tainter_Lake","Tainter Lake"
"http://dbpedia.org/resource/Tengeh_Reservoir","Tengeh Reservoir"
"http://dbpedia.org/resource/Truman_Reservoir","Truman Reservoir"
"http://dbpedia.org/resource/Tupper_Lake_(New_York)","Tupper Lake (New York)"
"http://dbpedia.org/resource/Uzungöl","Uzungöl"
"http://dbpedia.org/resource/Wabigoon_Lake","Wabigoon Lake"
"http://dbpedia.org/resource/Watts_Bar_Lake","Watts Bar Lake"
"http://dbpedia.org/resource/West_Hawk_Lake","West Hawk Lake"
"http://dbpedia.org/resource/Wonboyn_Lake","Wonboyn Lake"
"http://dbpedia.org/resource/Banana_Lake","Banana Lake"
"http://dbpedia.org/resource/Dyken_Pond","Dyken Pond"
"http://dbpedia.org/resource/Hokowhitu_Lagoon","Hokowhitu Lagoon"
"http://dbpedia.org/resource/Kapuskasing_Lake","Kapuskasing Lake"
"http://dbpedia.org/resource/Shelley_Lake","Shelley Lake"
"http://dbpedia.org/resource/Dharamsar","Dharamsar"
"http://dbpedia.org/resource/Queen_Victoria_Sea","Queen Victoria Sea"
"http://dbpedia.org/resource/Urqunqucha","Urqunqucha"
"http://dbpedia.org/resource/Ägelsee_(Zeiningen)","Ägelsee (Zeiningen)"
"http://dbpedia.org/resource/Mud_Lake_(Nebraska)","Mud Lake (Nebraska)"
"http://dbpedia.org/resource/Sirente_crater","Sirente crater"
"http://dbpedia.org/resource/Supernumerary_kidney","Supernumerary kidney"
"http://dbpedia.org/resource/Raja_Rani_Lake","Raja Rani Lake"
"http://dbpedia.org/resource/Loch_Nevis","Loch Nevis"
"http://dbpedia.org/resource/Steamboats_of_Lake_Okanagan","Steamboats of Lake Okanagan"
"http://dbpedia.org/resource/Walshaw_Dean_Reservoirs","Walshaw Dean Reservoirs"
"http://dbpedia.org/resource/Beaver_Lake_(Antarctica)","Beaver Lake (Antarctica)"
"http://dbpedia.org/resource/Hennerton_Backwater","Hennerton Backwater"
"http://dbpedia.org/resource/Cíjara_Dam","Cíjara Dam"
"http://dbpedia.org/resource/Singur_Reservoir","Singur Reservoir"
"http://dbpedia.org/resource/Bodstedter_Bodden","Bodstedter Bodden"
"http://dbpedia.org/resource/Kubitzer_Bodden","Kubitzer Bodden"
"http://dbpedia.org/resource/Lake_Borobudur","Lake Borobudur"
"http://dbpedia.org/resource/Panchāpsaras","Panchāpsaras"
"http://dbpedia.org/resource/Seperacija","Seperacija"
"http://dbpedia.org/resource/Vitter_Bodden","Vitter Bodden"
"http://dbpedia.org/resource/Agua_Brava_Lagoon","Agua Brava Lagoon"
"http://dbpedia.org/resource/Agua_Grande_Lagoon","Agua Grande Lagoon"
"http://dbpedia.org/resource/Tivoli_Pond","Tivoli Pond"
"http://dbpedia.org/resource/List_of_lakes_in_Jyväskylä","List of lakes in Jyväskylä"
"http://dbpedia.org/resource/Bulunkul","Bulunkul"
"http://dbpedia.org/resource/Kayrakkum_Reservoir","Kayrakkum Reservoir"
"http://dbpedia.org/resource/Loch_of_Mey","Loch of Mey"
"http://dbpedia.org/resource/Lake_Be_Malae","Lake Be Malae"
"http://dbpedia.org/resource/Schumaker_Pond","Schumaker Pond"
"http://dbpedia.org/resource/Tsonag_Lake","Tsonag Lake"
"http://dbpedia.org/resource/Lake_Aaron","Lake Aaron"
"http://dbpedia.org/resource/A_Lake","A Lake"
"http://dbpedia.org/resource/Back_Rocky_Lake","Back Rocky Lake"
"http://dbpedia.org/resource/Chetput_aeri","Chetput aeri"
"http://dbpedia.org/resource/Fieldings_Lake","Fieldings Lake"
"http://dbpedia.org/resource/Lake_Inuria","Lake Inuria"
"http://dbpedia.org/resource/Lancetes_Lake","Lancetes Lake"
"http://dbpedia.org/resource/Leqinat_lake","Leqinat lake"
"http://dbpedia.org/resource/Amos_Lake_(Antarctica)","Amos Lake (Antarctica)"
"http://dbpedia.org/resource/Boom_Pond","Boom Pond"
"http://dbpedia.org/resource/Geauga_Lake_(Ohio)","Geauga Lake (Ohio)"
"http://dbpedia.org/resource/Hickory_Hills_Lake,_Lunenburg,_Massachusetts","Hickory Hills Lake, Lunenburg, Massachusetts"
"http://dbpedia.org/resource/Lawriqucha","Lawriqucha"
"http://dbpedia.org/resource/Waskhaqucha_(Carhuacayan)","Waskhaqucha (Carhuacayan)"
"http://dbpedia.org/resource/Gadarene_Lake","Gadarene Lake"
"http://dbpedia.org/resource/Gregoire_Lake_(Alberta)","Gregoire Lake (Alberta)"
"http://dbpedia.org/resource/Little_Harbour_Lake","Little Harbour Lake"
"http://dbpedia.org/resource/Monks_Head_Pond","Monks Head Pond"
